"X","a1","d","g","u"
"X1",0.991910025361114,-1.93020457944253,0.000152842151899886,1
"X2",2.07988510979682,-5.8115468672909,9.16233695453945e-06,1
"X3",2.54185328017186,-4.81631385267778,5.51433184284814e-06,1
"X4",0.511402227196968,-3.92509402802552,0.000330690187059951,1
"X5",-0.261726046305008,-4.9463204650843,0.000115489190850286,1
"X6",4.58513318385547,-5.87978961296903,0.0235496291524937,1
"X7",3.25756544476488,-4.17385564489266,7.6529018659478e-06,1
"X8",3.02116283494157,-7.58117483545713,3.76977059976717e-06,1
"X9",2.58397429695697,-4.86332154479392,5.91481551814795e-06,1
"X10",2.37547031325317,-3.40014592186409,7.74141876788024e-06,1
"X11",2.43652848540049,-3.76764150197892,0.00109427579269488,1
"X12",1.83140454766417,-4.72349627634777,4.72335113206435e-06,1
"X13",1.79778743562514,-3.38489127795479,0.00360142838839653,1
"X14",2.24094072344589,-2.89608204288127,1.15343913329677e-05,1
"X15",3.9703734377599,-6.76857614754627,0.010849316797081,1
"X16",0.925060985222097,-4.66497827284527,3.78665240043267e-05,1
"X17",1.40908245140824,-2.65516993383959,1.39055535525039e-05,1
"X18",1.49321445814384,-4.01922332969407,5.41188518699496e-05,1
"X19",3.13944290948497,-1.8335448338399,7.62700204683466e-06,1
"X20",1.95517183491596,-4.61547203889945,0.0185762495666503,1
"X21",2.79467653762931,-2.90806215565908,6.58810449084237e-06,1
"X22",2.52857162599168,-2.85012067399693,0.0303919468857446,1
"X23",3.19162569778772,-2.85018845930136,2.12685884535392e-05,1
"X24",2.61858933713571,-4.57794350404272,0.0301067005399781,1
"X25",3.01415856534474,-3.95995359176289,5.89130866699599e-06,1
"X26",3.82817796411953,-8.52849725413365,3.78760942847167e-06,1
"X27",3.45991555306567,-6.92962943119811,0.00155203405392699,1
"X28",0.0895586698697646,-3.48625066355569,0.00227081216303579,1
"X29",3.07416432473052,-2.46258291784871,1.02182429820742e-05,1
"X30",2.89596001976852,-4.07101833715279,6.10269597835876e-06,1
"X31",5.65226245776443,-11.2688279242059,2.81359474668212e-06,1
"X32",3.74539233323141,-7.24014094001419,3.18358874943771e-05,1
"X33",1.2986871763903,-3.81109898196892,7.95387476614236e-05,1
"X34",5.71571691939878,-10.6613505431345,2.45781028603782e-05,1
"X35",4.71014585206115,-8.23266681570006,4.12456692520818e-06,1
"X36",2.34531000930504,-2.83884460451693,0.00215900519122919,1
"X37",3.07320966828861,-4.04941898188366,7.57541738752804e-06,1
"X38",2.17670418439767,-5.74770512148066,0.00126007552218847,1
"X39",4.13958928061418,-6.96212011232614,4.29900646384963e-06,1
"X40",1.2379370169263,-4.35864111426607,0.00401823664851396,1
"X41",2.47448694007538,-4.74067865147768,0.0207460129572689,1
"X42",3.19681889676235,-4.36515958877414,6.32053513813568e-06,1
"X43",3.82207641584981,-4.60852411444914,7.05030630031135e-06,1
"X44",2.11425294242035,-3.59175426624209,6.04365728843446e-06,1
"X45",2.50571385653811,-7.73915675204522,2.93484409171391e-06,1
"X46",2.98630240853865,-4.18348540581762,0.001859806847845,1
"X47",4.33840994756674,-7.34427058600077,0.00839734670426632,1
"X48",-4.01857229122541,-12.7737361291473,3.1744125957383e-06,1
"X49",3.16454873004919,-2.36723434823303,9.79651625267796e-06,1
"X50",2.50505156719375,-2.02493978931869,0.00100883180103611,1
"X51",3.08533830978474,-3.99015972318913,0.00250542600299222,1
"X52",3.66529658403918,-3.0395862626067,1.00112509791623e-05,1
"X53",1.85241427815179,-3.08072426616466,0.0270835394921726,1
"X54",1.13838134647835,-5.45067285696588,9.14705318520932e-06,1
"X55",4.21391912192334,-5.21616390921218,0.00556101734120663,1
"X56",4.0311404048683,-6.15956757880678,4.74192491064802e-06,1
"X57",2.76504199614341,-3.66363605003485,1.19259512156133e-05,1
"X58",4.42179727408694,-4.91748204524939,0.0105567995496799,1
"X59",4.17856999515035,-11.7393324934203,0.00129357675551439,1
"X60",2.78140466627971,-4.39246754950621,4.0196827573794e-06,1
"X61",2.87351641272048,-1.92668249048153,0.000314110463420112,1
"X62",2.4789911920779,-3.02940525483423,0.00566758082155459,1
"X63",3.3890467311504,-1.78974275878928,1.63450557695668e-05,1
"X64",2.24221621344209,-3.17827992398277,6.50352165339563e-06,1
"X65",2.99178201447983,-7.91158267206719,3.04129767480267e-06,1
"X66",2.94600343890344,-2.66371115823016,8.01939272460013e-06,1
"X67",2.36563768147954,-1.22483670367652,1.16806940269289e-05,1
"X68",4.22472257257669,-9.02514214182547,4.01880082863633e-06,1
"X69",2.13283815359323,-1.65119259183323,6.4811054941657e-05,1
"X70",2.19132285787963,-3.1911886080705,1.00647948067944e-05,1
"X71",3.67507884804779,-4.46827218979946,4.75104146984021e-06,1
"X72",2.91955922140373,-5.95895007165696,9.15108184870789e-06,1
"X73",2.92602276385639,-6.82074917927308,3.41286034405571e-06,1
"X74",2.25720015212025,-2.0917489845602,0.026226903903152,1
"X75",1.37422099069201,-4.13569347873338,0.00128180554550959,1
"X76",3.49499568483098,-4.04980472669078,0.00247335255754793,1
"X77",2.38682066428535,-6.32917696371096,0.0253031004711072,1
"X78",0.890297242898594,-6.36613750927893,1.63484705182467e-05,1
"X79",2.60507673049449,-3.45732305401302,1.00316698120815e-05,1
"X80",3.26538578731744,-2.95517311483442,3.26934362415643e-05,1
"X81",2.27082669467718,-1.98308712922003,2.10671907162295e-05,1
"X82",2.88364541904375,-4.68947152678464,0.000181283134602223,1
"X83",2.14601008699163,-0.386309008836235,4.96761750405182e-05,1
"X84",2.7836989248676,-2.60982888615625,4.99029505450907e-05,1
"X85",2.23976887041344,-1.30109290714587,1.28989837465203e-05,1
"X86",2.04645226065342,-3.8698664767665,0.00526083011471244,1
"X87",1.8945108140771,-3.53215219687561,0.00369983511501545,1
"X88",3.10030839870539,-6.13573236520015,5.76531851012173e-06,1
"X89",2.59096353630112,-5.19127845590696,4.94815657990975e-06,1
"X90",2.25586250723048,-1.90556565881826,4.60814772710617e-05,1
"X91",2.6201114986758,-3.51631102510797,0.0426692861167579,1
"X92",2.24494632357192,-2.6348387617149,1.1883905643036e-05,1
"X93",2.36381965658962,-8.66146147697464,3.01142234384731e-06,1
"X94",2.28494698485334,-2.71688983078424,0.0846796367489355,1
"X95",4.9819193242718,-7.85953153673043,0.0629175944212835,1
"X96",3.89400001138645,-4.80870259885579,0.00592289342990191,1
"X97",3.52182202025055,-4.2660665299779,0.00232964267773892,1
"X98",2.55123143721263,-1.208092280642,0.000188967149834365,1
"X99",1.88583318119297,-2.91474376394251,2.40304043297559e-05,1
"X100",2.77308433919621,-3.52010055367669,5.92589771380616e-06,1
"X101",2.68406557019138,-4.15111428824276,1.41014955637182e-05,1
"X102",2.89882472460883,-1.57325781711095,2.63286130950708e-05,1
"X103",4.06577456426695,-8.42948553180452,0.0780141288040627,1
"X104",2.75834783575311,-5.15915177171671,3.34343895548829e-05,1
"X105",4.69590903674592,-8.12736471839648,0.00383690372438994,1
"X106",2.09013675239857,-1.75335232103642,5.13691477589092e-05,1
"X107",4.17800282191352,-6.56255376195059,8.02762992016102e-06,1
"X108",5.33894155215025,-8.41833453554011,0.0138969846207845,1
"X109",2.88383499462608,-2.56162462711699,1.52846540432643e-05,1
"X110",1.60106046902966,-4.94678050789936,1.09242595137844e-05,1
"X111",2.01362598463197,-4.38460712436752,1.51653338911184e-05,1
"X112",4.40035589851368,-7.72549792353865,0.00511342093921774,1
"X113",3.26791883587916,-2.43931153037509,1.54966395208458e-05,1
"X114",2.67889207624141,-3.62329065634325,1.31673119962323e-05,1
"X115",2.27382381026714,-6.85672145662255,0.01111742043364,1
"X116",3.21664484142906,-5.08648336211359,0.00826015811516033,1
"X117",2.83388257739194,-2.32546480735445,1.55907510664961e-05,1
"X118",2.12190664712526,-4.75429351772238,1.69688087546521e-05,1
"X119",3.60245622309315,-5.92778360611497,0.00417513395431136,1
"X120",1.51000740498802,-6.94833583812596,1.07806456713902e-05,1
"X121",3.12505498344671,-6.40067560130205,6.89966432607114e-06,1
"X122",2.76793677918972,-3.85003802957223,0.00655285224055438,1
"X123",2.93752348232914,-8.72536217611278,6.11460260759244e-06,1
"X124",1.37441363269065,-1.02267767002413,5.28537420254185e-05,1
"X125",2.60792190036128,-6.79227809651466,1.57985259530028e-05,1
"X126",2.65483269023499,-6.72359089984816,1.05430757383768e-05,1
"X127",1.9699875347715,-7.44742663485082,9.52291411004425e-06,1
"X128",2.59693372797195,-4.23555025885219,2.4164246071655e-05,1
"X129",2.19392082131061,-5.34316861502812,0.0042477273448994,1
"X130",4.97609688297403,-8.36222242355942,0.0112063564556838,1
"X131",2.82867194346228,-4.86539407611656,0.0359144810241007,1
"X132",1.02376502747108,-3.42050418108178,9.89491156724547e-05,1
"X133",2.41704346687029,-4.07015897425817,0.0396642256133178,1
"X134",2.80417430334667,-5.10639336455029,1.44352088379235e-05,1
"X135",0.35039274997853,-3.76981060306108,0.0427669671018316,1
"X136",3.06607887945735,-3.38699124955279,1.30342523385747e-05,1
"X137",5.98583989696537,-10.4003695717193,0.00790123007210645,1
"X138",2.99110526441528,-1.64415076096646,4.13122988173385e-05,1
"X139",2.76386480664547,-3.71679754253343,1.21078549019737e-05,1
"X140",3.54464626828006,-7.39480179649358,0.00586672805605768,1
"X141",2.7860205330316,-3.50343364418571,5.13472827620578e-05,1
"X142",1.0054058555498,-4.18076263698081,2.74572776960334e-05,1
"X143",3.28106862075591,-4.41890065003133,1.7696823037019e-05,1
"X144",2.03009433905971,-4.65645540522922,1.48921292595552e-05,1
"X145",2.39954156807636,-3.38880689575173,3.73028580665322e-05,1
"X146",2.57411672393468,-2.75614142357284,0.013441065076633,1
"X147",2.23411264890416,-1.88950433457772,1.91990932486542e-05,1
"X148",1.10105613277888,-4.92576696083986,2.39751267838548e-05,1
"X149",2.24088515164986,-3.23419944795975,1.32705011670096e-05,1
"X150",2.21310764530396,-4.15599720379352,1.16274486310132e-05,1
"X151",0.961905429705998,-4.47368381443695,8.30300614252334e-05,1
"X152",2.77554792988708,-2.19960552781651,4.63329177046202e-05,1
"X153",1.85072899235823,-4.09675145418406,3.13889112223907e-05,1
"X154",1.2642553396399,-2.71239662355052,5.02183908389053e-05,1
"X155",3.15404798331965,-3.16645212295676,1.18260377840907e-05,1
"X156",4.59169080252373,-7.27688217216129,9.24079257808846e-06,1
"X157",2.63640854340732,-2.35235480533217,1.78685093629349e-05,1
"X158",2.50758307654447,-3.78981484084234,0.0358198027264943,1
"X159",1.43378799427809,-4.13363228151399,0.00325065034017028,1
"X160",1.91294029816475,-0.805967157016631,0.000163217695876809,1
"X161",4.66100122827615,-8.43758252655532,1.85630463118377e-05,1
"X162",3.10446857945914,-6.15017484544494,0.00277945991372015,1
"X163",2.61702735659793,-3.38446529925647,1.38768206557571e-05,1
"X164",2.99666644143253,-3.47007245507857,0.00316250073642446,1
"X165",1.56419182105297,-2.77604972650717,3.83374154898449e-05,1
"X166",2.27968350292447,-4.66380618378403,1.25695197782939e-05,1
"X167",2.8507240728845,-4.21709789470028,0.000229875818266681,1
"X168",3.39602584939452,-4.09877280162846,2.06130734429599e-05,1
"X169",3.21039972524272,-6.06386637060908,0.00116918056406604,1
"X170",2.62696292763232,-4.87712028864776,4.44732279715447e-05,1
"X171",1.43747885481711,-2.11399126133439,0.000709949562856475,1
"X172",3.03554247906227,-6.77538836920026,0.00452529017566164,1
"X173",2.42103315677749,-3.81711902017071,1.69597540099138e-05,1
"X174",2.41472326495114,-1.25811700678298,4.12751646660615e-05,1
"X175",2.31959345404381,-3.98189055817694,1.68996567568774e-05,1
"X176",2.44508171009295,-1.49342804035587,1.97276504304677e-05,1
"X177",1.63078060130119,-1.76009437681075,0.00167455474910123,1
"X178",3.97919455584218,-5.60974734034427,0.0230398716950243,1
"X179",3.4992540115154,-5.50588286417833,2.01211389787222e-05,1
"X180",3.10872912041934,-2.2651513492713,1.99719091379196e-05,1
"X181",2.51775004153578,-2.9328951821519,0.0221580857294223,1
"X182",3.67014742754563,-4.88413456038829,1.1437247048361e-05,1
"X183",3.18193100940902,-5.46874340105306,4.03028754973604e-05,1
"X184",1.40171400238995,-6.84319005420898,1.14662788287748e-05,1
"X185",3.22799797357668,-3.45381974320983,1.52354987238477e-05,1
"X186",2.12625883112554,-4.71700907625035,0.0127511356514923,1
"X187",2.77414084391655,-3.89597846717919,1.47153811791421e-05,1
"X188",1.58989108510298,-3.76692578596619,3.55123192929245e-05,1
"X189",5.23499001797654,-12.6016293307299,5.32646374602181e-06,1
"X190",1.97220218319802,-0.122452203698775,4.32144896412536e-05,1
"X191",3.31654865762457,-5.0548034635668,1.40701890046335e-05,1
"X192",1.85079173110428,-2.62522081534962,0.00819236455464761,1
"X193",3.71011808070867,-5.54975613780393,0.010045968974579,1
"X194",1.90734831560691,-7.37504340444202,9.57868731427487e-06,1
"X195",2.63355493621704,-4.6174764851701,1.99864947229816e-05,1
"X196",3.33388975552746,-1.43904896842412,0.0135219244962942,1
"X197",0.437975450268502,-4.54257090995219,0.000205660181221779,1
"X198",3.20151369452805,-6.1566632712158,1.00317904936154e-05,1
"X199",4.43681059318824,-6.83164592837522,8.74533547592752e-06,1
"X200",2.15859745323548,-3.15740204496052,0.0248206261970806,1
"X201",1.41330581490622,-4.7949634459798,1.7080755274248e-05,1
"X202",3.55236186515058,-2.70953828474129,1.7167339626655e-05,1
"X203",0.598222694743333,-4.76546040306681,7.51379705896156e-05,1
"X204",2.94875545521256,-7.08193055307836,1.21684100839632e-05,1
"X205",2.13965754872819,-2.60679178248703,1.63964905226067e-05,1
"X206",1.92841142909056,-2.23161401229938,1.75671439938635e-05,1
"X207",2.32070282373841,-3.6393837021924,0.021421742259672,1
"X208",1.61317969961219,-0.763160142372791,0.000201173255172866,1
"X209",3.56080716143189,-4.01419539464241,1.12775577805272e-05,1
"X210",2.93011888222842,-5.208807315881,0.0521247240063473,1
"X211",2.35295577874637,-1.89452613682109,3.8945072951474e-05,1
"X212",2.47156450893703,-6.87701573770753,9.0465618970497e-06,1
"X213",3.48843543513115,-5.09567429751094,8.49120047073389e-06,1
"X214",2.04797864631518,-2.49098055084812,2.09682396157627e-05,1
"X215",2.65373857320839,-2.33183450389958,0.00041042086274167,1
"X216",2.21178080083619,-5.14481756687103,8.83914404702165e-06,1
"X217",1.70037397944791,-5.00542994394808,1.88346990112789e-05,1
"X218",1.50608115734768,-1.78382366266747,0.000634851474174414,1
"X219",0.89846149549885,-5.23911183141277,5.30353152671758e-05,1
"X220",3.48353776118398,-1.53523837425182,8.94557508120535e-05,1
"X221",4.37451989685066,-6.66982041930544,0.0123117453523327,1
"X222",2.27393638245356,-3.43362789014677,1.51993620876831e-05,1
"X223",2.65153874089305,-4.49797590502856,1.99377109531922e-05,1
"X224",1.36541073663063,-3.67099630968858,0.0020553837079554,1
"X225",1.06440504503303,-1.67980227689678,0.000226935530336209,1
"X226",2.34848839655442,-7.09762292217205,0.00103877049030815,1
"X227",3.53004005891564,-4.70028190265875,1.24342204120797e-05,1
"X228",4.37980494016262,-5.04263912742891,0.00794784399533018,1
"X229",3.53084615167015,-7.56752885361503,6.97107851568095e-06,1
"X230",3.4312815550782,-4.37769671647016,0.0352838967569249,1
"X231",9.76243065501128,-17.8070490145788,5.21635672222801e-06,1
"X232",1.66504475762409,-3.7589049170306,1.98476874975657e-05,1
"X233",2.78024895736877,-4.87832584645976,0.060062966851287,1
"X234",2.44690889598093,-3.22857357000617,2.37567379633173e-05,1
"X235",2.80562289041246,-3.67871614032598,0.00807435374297154,1
"X236",2.2264117098495,-2.67911983269551,0.0170347294305031,1
"X237",1.24410669791916,-4.17269320721923,7.71960568075265e-05,1
"X238",3.9185450846141,-10.2343701111191,5.27580449883152e-06,1
"X239",1.56441625731395,-5.04772012681291,0.0180035912724999,1
"X240",1.71479944636043,-1.90142652064161,2.81589174064342e-05,1
"X241",2.55315424760804,-3.26505031322378,1.23005085903927e-05,1
"X242",1.9387383751607,-2.67493631565761,0.00884951073788564,1
"X243",2.91510244488025,-3.00746974101579,2.99917971168955e-05,1
"X244",3.26645758210091,-6.32212581936479,0.0151848343731313,1
"X245",1.79555874063249,-6.47357290796021,1.14362868794486e-05,1
"X246",2.83406410401696,-4.43415387116104,0.000242069351525856,1
"X247",2.06384928590325,-2.65270326184678,1.67460902339129e-05,1
"X248",1.49835884677117,-0.802900135198145,7.95171225950325e-05,1
"X249",1.02851017517765,-3.95769816334916,0.000176471851298317,1
"X250",2.8794895890534,-2.68215140080819,7.40466526854693e-05,1
"X251",3.00330146166196,-2.95470038168604,2.85477325770806e-05,1
"X252",2.45788980777776,-3.12811825750613,1.73896759650872e-05,1
"X253",1.37143296611332,-4.8336463708143,2.45570655033559e-05,1
"X254",2.0756769051052,-3.27098040901446,1.74372387709613e-05,1
"X255",1.94070437728507,-2.41058684661608,5.4040146808621e-05,1
"X256",3.14275725318778,-3.02759187269008,3.27784352426622e-05,1
"X257",3.07788818395091,-3.00993502682388,0.0308340757251451,1
"X258",1.34702983178633,-2.29339168861049,8.35661399208676e-05,1
"X259",4.01960211462772,-6.06907367678253,0.00254839477723238,1
"X260",2.67517460722847,-4.40206656436765,1.40006180115087e-05,1
"X261",3.21475962267111,-1.4651797444663,3.01274914493e-05,1
"X262",1.78046527664306,-4.61482428802147,0.00854554100502276,1
