question_id,model,benchmark,predicted,gold,result,scoring_method
winogrande_00000,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00001,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00002,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00003,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00004,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00005,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00006,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00007,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00008,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00009,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00010,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00011,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00012,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00013,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00014,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00015,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00016,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00017,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00018,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00019,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00020,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00021,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00022,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00023,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00024,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00025,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00026,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00027,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00028,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00029,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00030,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00031,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,A,wrong,loglikelihood
winogrande_00032,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00033,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00034,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00035,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00036,Qwen/Qwen2.5-1.5B-Instruct,winogrande,B,B,correct,loglikelihood
winogrande_00037,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00038,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00039,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00040,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00041,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
winogrande_00042,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,B,wrong,loglikelihood
winogrande_00043,Qwen/Qwen2.5-1.5B-Instruct,winogrande,A,A,correct,loglikelihood
