criterion_id,a_instruction_following,b,exportable,source_criterion_count
ifb_0000_c01,1.0516400362889735,-0.1590002520741544,True,2250
ifb_0000_c02,1.2623113421294774,0.5346604912155903,True,2250
ifb_0000_c03,1.6923413432740357,0.7659904406056739,True,2250
ifb_0001_c01,0.5547609999071041,-0.7840548300600952,True,2250
ifb_0001_c02,0.49790640572607026,-0.6429658115047672,True,2250
ifb_0001_c03,0.6266799977058318,-0.15237166494581153,True,2250
ifb_0001_c04,0.5531567584423256,0.2668669981681864,True,2250
ifb_0002_c01,0.6742135740056303,0.29565963495063524,True,2250
ifb_0002_c02,1.2731841882785984,2.045261367907514,True,2250
ifb_0002_c03,0.7158951729191991,0.42410928707612155,True,2250
ifb_0003_c01,2.3789987494462514,-1.7705250713376417,True,2250
ifb_0003_c02,0.9967344902049055,-1.4112989137873186,True,2250
ifb_0003_c03,0.6271441074320818,-0.5983623569385382,True,2250
ifb_0003_c04,1.4248641299796083,-0.12999445469699597,True,2250
ifb_0003_c05,0.8916328121038041,-1.967772511037565,True,2250
ifb_0003_c06,1.0243547283076682,-0.012038793370326624,True,2250
ifb_0004_c01,2.564772123446149,-14.433797208308517,True,2250
ifb_0004_c02,1.6453789084095072,-6.54908516774639,True,2250
ifb_0004_c03,1.7103528525695701,-4.249823769824227,True,2250
ifb_0004_c04,1.259355476197874,-3.531383938581264,True,2250
ifb_0005_c01,0.5368741969390878,-0.2454949412384314,True,2250
ifb_0006_c01,1.1162420906114978,-3.214781443933532,True,2250
ifb_0006_c02,1.1622629996174927,-3.0668230396657767,True,2250
ifb_0007_c01,0.49359309721516714,-1.4307949476807804,True,2250
ifb_0007_c02,1.3451907871889175,-1.9940553311632134,True,2250
ifb_0007_c03,1.1027326627516028,-1.894401757808549,True,2250
ifb_0007_c04,1.7627560502483353,-1.658366790715702,True,2250
ifb_0008_c01,1.4501061024364015,0.0688369012520621,True,2250
ifb_0008_c02,0.31476641532106986,-0.4537420902067284,True,2250
ifb_0008_c03,0.81676556514396,-0.16184541915667744,True,2250
ifb_0008_c04,1.5011440800101545,-0.12119825103978915,True,2250
ifb_0008_c05,2.045169348641766,1.2044692748631964,True,2250
ifb_0009_c01,1.1738200693020522,-1.207397550785205,True,2250
ifb_0009_c02,2.6831039134958616,8.175945369608828,True,2250
ifb_0010_c01,0.9605139882759716,-0.44972739670292067,True,2250
ifb_0010_c03,0.8243139797707165,2.7450990941489515,True,2250
ifb_0011_c01,0.9788028774220511,-0.6028385407197213,True,2250
ifb_0011_c02,1.1623793831083622,-1.3862604660148572,True,2250
ifb_0012_c01,0.7485811932011138,-1.461277147919701,True,2250
ifb_0012_c02,0.13058796525384683,2.4737927747538064,True,2250
ifb_0013_c01,0.7639234639394702,-0.9204812694080109,True,2250
ifb_0013_c02,0.9691710374951787,-0.7505829200295915,True,2250
ifb_0013_c03,0.6836536845402373,0.9978740841568212,True,2250
ifb_0014_c01,0.7689538793093946,0.32440330282838353,True,2250
ifb_0014_c02,0.5258040065578011,1.1214217632655368,True,2250
ifb_0014_c03,0.07680668643043888,2.46927864345624,True,2250
ifb_0015_c01,1.1458776116637355,-1.9510732732382063,True,2250
ifb_0015_c02,0.8208498940726594,0.3421300719587881,True,2250
ifb_0015_c03,1.3155215108662563,4.254923344314798,True,2250
ifb_0015_c04,0.8162373492335683,-1.3876153138320204,True,2250
ifb_0016_c01,1.5238347175610456,-1.2308864227451846,True,2250
ifb_0016_c02,1.7890877668890424,-0.3260992127459582,True,2250
ifb_0016_c03,1.1637874231351355,0.7971631465682999,True,2250
ifb_0017_c01,2.027840566329761,1.8733826517330145,True,2250
ifb_0017_c02,0.7847796150319094,0.5743802419254429,True,2250
ifb_0018_c01,1.1066949892240527,-1.3377239452478364,True,2250
ifb_0018_c02,1.519756385739833,-0.9945360885958496,True,2250
ifb_0018_c03,1.2585930921197972,-1.6776946500639014,True,2250
ifb_0019_c01,1.2812077093039134,-1.91545747932223,True,2250
ifb_0019_c02,1.070458816637834,-1.4842486644286224,True,2250
ifb_0019_c03,1.385554001796437,-1.5871238601466202,True,2250
ifb_0019_c04,0.9024124606061527,1.1763753587439891,True,2250
ifb_0019_c05,0.7077206389458746,1.83537418955579,True,2250
ifb_0019_c06,0.558038393156424,2.358064916735883,True,2250
ifb_0020_c01,1.4423714431836863,-0.960237469537793,True,2250
ifb_0020_c02,1.0894648212156393,-1.1462477754239755,True,2250
ifb_0020_c03,1.8532225402116718,-0.860753175144081,True,2250
ifb_0021_c01,1.370298328386081,0.050965841550549194,True,2250
ifb_0021_c02,1.6295592284107492,-0.7979138947510401,True,2250
ifb_0021_c03,1.6294838445685151,0.11251742667000784,True,2250
ifb_0022_c01,2.5238364314525543,0.3766951847476491,True,2250
ifb_0022_c02,1.6027666151335687,-1.0313662196620303,True,2250
ifb_0023_c01,1.7231523952952918,-4.278473873365198,True,2250
ifb_0023_c02,0.9710663619667327,-0.7514230949655409,True,2250
ifb_0024_c01,0.3354750266666733,-0.10845979994411535,True,2250
ifb_0024_c02,0.7713079969732943,-1.199136599415637,True,2250
ifb_0024_c03,1.2344546649569752,-0.3224531341010799,True,2250
ifb_0024_c04,1.2192527805711544,-0.6777220548529876,True,2250
ifb_0025_c01,1.7108610435725462,-1.345117331321211,True,2250
ifb_0025_c02,1.7108610435725462,-1.345117331321211,True,2250
ifb_0026_c01,0.6641067141902314,-0.6149471064722544,True,2250
ifb_0026_c02,0.47204245402384126,-0.6288913839370444,True,2250
ifb_0026_c03,0.7758194279480234,-0.4096506445528684,True,2250
ifb_0027_c01,1.0829312684734376,-0.6357429676439857,True,2250
ifb_0027_c02,1.3508267939021026,-0.32632865595507177,True,2250
ifb_0028_c01,1.5599713532074755,-1.4989331216565875,True,2250
ifb_0028_c02,0.7676172398877289,0.08264052275427891,True,2250
ifb_0029_c01,1.404692812541909,-1.3796084398794153,True,2250
ifb_0029_c02,0.6067847019266889,1.5764760146647268,True,2250
ifb_0030_c01,0.4172541005308542,0.34208164875173047,True,2250
ifb_0030_c02,0.9278496849755871,2.4845290845516006,True,2250
ifb_0031_c01,0.45468097338722335,-0.42137988117214187,True,2250
ifb_0031_c02,1.149146374279696,0.47954853716050083,True,2250
ifb_0031_c04,1.0139126868340678,5.265111758805433,True,2250
ifb_0032_c01,1.3739808991478477,-0.9299398777412949,True,2250
ifb_0032_c02,2.3658343109078284,0.021916842451060178,True,2250
ifb_0033_c01,0.7209182572453753,-0.04099412797908849,True,2250
ifb_0033_c02,0.6677790760242178,0.6337911063858617,True,2250
ifb_0034_c01,0.9987148954778534,-2.9620908873840244,True,2250
ifb_0034_c02,0.7447024764923728,0.31658143183501564,True,2250
ifb_0035_c01,4.4183336471585015,-0.7579859351814371,True,2250
ifb_0035_c02,1.9325476554208811,-0.5969180725601814,True,2250
ifb_0035_c03,0.9172271983459556,0.24441796994200762,True,2250
ifb_0035_c04,2.1835001951257222,0.5398472482384928,True,2250
ifb_0036_c01,1.262525948637635,-1.6818429925121021,True,2250
ifb_0036_c02,0.6791137198754132,-0.0424268592988049,True,2250
ifb_0036_c03,0.8740000085379838,-0.43161401532695565,True,2250
ifb_0037_c01,1.2101011388913092,-1.043678421582106,True,2250
ifb_0037_c02,0.4792159990230384,-0.13547916845555,True,2250
ifb_0038_c01,1.4757818357018717,-1.4339172767671409,True,2250
ifb_0038_c02,1.057384250363899,-0.3125173912813186,True,2250
ifb_0038_c03,0.9290627976834185,2.486373680801378,True,2250
ifb_0038_c04,1.101398794713059,-1.8926622538719433,True,2250
ifb_0038_c05,1.0823477523067346,0.8927181316787873,True,2250
ifb_0039_c01,1.2592741640779193,-0.8791309614683087,True,2250
ifb_0039_c02,1.4485053559441414,-1.1854189913358013,True,2250
ifb_0039_c03,1.5404892394489345,-0.7724700733459536,True,2250
ifb_0040_c01,0.8799976685867898,-0.7110412574427007,True,2250
ifb_0040_c02,0.9385324098892996,0.5222933577258307,True,2250
ifb_0041_c01,0.8173752369532039,-1.3888032221280218,True,2250
ifb_0041_c02,0.7649197834723149,-0.28314143237019057,True,2250
ifb_0042_c01,1.1866534606958483,-0.1515231372860236,True,2250
ifb_0042_c02,1.455794117434403,-1.6522289415933145,True,2250
ifb_0043_c01,2.0679973576714623,1.6819569648956343,True,2250
ifb_0043_c02,0.7257931205448841,2.0191109120309734,True,2250
ifb_0043_c03,0.3140360224994813,3.320753495693515,True,2250
ifb_0044_c01,1.4170907785161215,2.0383463480286825,True,2250
ifb_0044_c02,1.4372480223922464,2.445806661340379,True,2250
ifb_0044_c03,1.437724926342749,3.575378114994508,True,2250
ifb_0045_c01,0.8468716524525819,-0.4257016654515523,True,2250
ifb_0045_c02,1.3208431446581999,-1.7438214584371174,True,2250
ifb_0045_c03,0.8153813852740098,-1.3867220794812614,True,2250
ifb_0045_c04,0.7317733520732244,-0.39926126307825544,True,2250
ifb_0046_c01,0.1754880321906438,3.941683108098893,True,2250
ifb_0046_c02,0.37591727164855654,1.2586772211598167,True,2250
ifb_0047_c01,1.7009173225146155,0.3499052771247898,True,2250
ifb_0047_c02,2.298393089235258,-0.30459576293026436,True,2250
ifb_0047_c03,1.2453917174712619,2.189984369809684,True,2250
ifb_0047_c04,1.878101883777816,1.5228518274133074,True,2250
ifb_0048_c01,1.1006578333506116,-2.7142650615997512,True,2250
ifb_0048_c02,0.5597680677871314,-0.35489169793962655,True,2250
ifb_0048_c03,0.41353715939104235,-0.2175868719914972,True,2250
ifb_0049_c01,0.3337141515440955,-1.8863911735413186,True,2250
ifb_0049_c02,0.4085641979371588,-0.7915854877331379,True,2250
ifb_0050_c01,0.7235894900814914,1.2841209722654636,True,2250
ifb_0051_c01,2.3174337099184577,5.240751165781687,True,2250
ifb_0052_c01,3.55419495345652,-0.18538614430176928,True,2250
ifb_0052_c02,2.123825317579577,-1.2653971198452534,True,2250
