"","a1","d","g","u"
"X501",4.43328107972135,-4.2792197349786,0.000327533317833819,1
"X502",2.9827842273592,-2.8482423742745,0.00114383805904746,1
"X503",1.48100695894909,-3.63072677679476,5.56346122344152e-05,1
"X504",1.21216343360878,0.713539919750332,0.000879431800753093,1
"X505",0.938095966958138,0.100178191128225,0.000700941086479936,1
"X506",2.11003454410535,-3.20000433408421,3.50761484895174e-05,1
"X507",1.68023424108829,-3.06556780920503,3.32702629632878e-05,1
"X508",1.3972344746471,-3.39330738329028,6.4527479103362e-05,1
"X509",6.18032308377688,-8.23651028514257,0.494288873182652,1
"X510",3.19757089424739,-3.57544422240182,2.03593091250873e-05,1
"X511",-0.077039462323475,-9.63949216751902,0.0110240579417112,1
"X512",1.76282103644576,-1.17745290633307,0.056766505542239,1
"X513",1.60517367385432,-0.759855367726263,0.232556724664547,1
"X514",5.22934101106654,-4.29251237676942,0.0162327327373685,1
"X515",5.32924176275434,-14.446945196445,7.53479098005646e-06,1
"X516",2.0089044822028,-2.13568374782221,0.00012922530186414,1
"X517",3.05362860461452,-2.48567134890167,9.99267344545357e-05,1
"X518",2.23686776490046,-3.27215109665335,0.00309720889863494,1
"X519",4.63635634666949,-3.74001357525444,0.100436336827794,1
"X520",4.14079387970764,-5.93425955250011,1.4308963912385e-05,1
"X521",2.46171870088171,-4.71830907219184,0.259908245777914,1
"X522",1.8813429309411,-1.63570507420422,0.00508743072131458,1
"X523",3.37393005775945,-3.98598046832426,0.00206102992615915,1
"X524",2.80106151111126,-7.46593564444132,0.00252840845359767,1
"X525",2.17936247927768,-5.08373082329114,0.0101191626820442,1
"X526",-0.0451112602039588,-6.90348509607794,0.0403665257890188,1
"X527",3.12954978810813,-3.44214049343855,0.0272846709219536,1
"X528",2.99702925272376,-2.35253293043584,0.298252844187945,1
"X529",3.29351851360209,-3.52599824129205,3.63505955673742e-05,1
"X530",2.68074658049092,-3.120702019256,0.0536906397045659,1
"X531",2.21948416841578,-3.66599175864824,2.29603572917091e-05,1
"X532",0.728587606361197,0.147573942620546,0.000736148770124827,1
"X533",1.24460685154333,-2.96412211469678,3.87552948001129e-05,1
"X534",1.42528959666257,-0.101210901574626,0.00102137478839923,1
"X535",1.88678287582861,-3.31403258440888,0.0348931938325596,1
