"","a1","d","g","u"
"X101",4.71950476043192,-5.36164868152974,0.0130283140910095,1
"X102",6.75647193817966,-6.17709309959049,0.444628682407834,1
"X103",5.43417227505591,-7.0657239866658,0.275119324169918,1
"X104",3.09556755191532,-4.43887109423567,1.46615045884743e-05,1
"X105",1.26565351425335,-1.23199219736384,0.0712542242437645,1
"X106",3.25107609306267,-5.92660433213433,0.000749032841755607,1
"X107",4.02694043781315,-5.55712227059957,0.0459040796088651,1
"X108",2.55880042324538,-0.319806144945458,0.0848825574982096,1
"X109",4.29670759854476,-1.67409302043812,0.0181742992322794,1
"X110",0.459449605506388,-1.34563122282703,0.000540234611470927,1
"X111",3.60851497969557,-2.75936886661347,0.105214649751294,1
"X112",2.23072959182564,1.87077311765738,0.000343936013812903,1
"X113",2.05514897516422,-3.59703449196542,6.28696111065238e-05,1
"X114",1.24141581191206,2.16665196177032,0.00624271362959024,1
"X115",3.66482816561878,-0.393989983476674,0.0699247078012577,1
"X116",5.36156194986764,-5.81873990025631,1.14448275993926e-05,1
"X117",0.408821217615531,-0.0917264221154184,0.199587951164484,1
"X118",3.76828891367533,-8.8937766483748,1.66288913942138e-05,1
"X119",1.913448634588,-0.321982362447725,0.115422664438746,1
"X120",0.977120414872766,-0.585971264712365,0.000143278355952619,1
"X121",1.19404414168611,-1.1175308918732,0.000236764069219297,1
"X122",2.02151145331928,-1.00481504354264,0.317077759766628,1
"X123",1.65963592701355,-3.53551510221554,0.0566113693493138,1
"X124",2.99390641504133,-2.99347333098887,0.00629696270625459,1
"X125",1.42496032392811,1.26292146314298,0.000176132429378317,1
"X126",1.29168295835453,-0.90430363698163,7.04297564613965e-05,1
"X127",3.01297528920192,-3.93448436809726,0.00260466633890041,1
"X128",1.83448370786367,-4.96093672695624,5.16919619106814e-05,1
"X129",4.56439014505658,-3.92702986575605,0.0158959151614228,1
"X130",1.34857672573401,-6.53340218776016,3.03114890212757e-05,1
"X131",3.3317067867819,-3.87637889818827,0.0419623824188499,1
"X132",3.19634154229209,-4.39301788035383,0.354373080719764,1
"X133",3.8324013414178,-4.37773584562354,0.017558469539663,1
"X134",5.98332979102493,-6.51478477332314,0.00946331917047461,1
"X135",2.0991482578848,-5.10461578223316,0.00833416898016377,1
"X136",2.75017316514173,-5.19265288301682,2.79036849593962e-05,1
"X137",2.1895526016212,-0.913270743221553,0.0589209965206691,1
"X138",2.21817961864503,0.665254760041619,0.0011922950307502,1
"X139",4.01602282976639,-4.71933040993815,0.0412391731507499,1
"X140",1.38755870866191,-0.299439850562332,0.000279587337178044,1
"X141",8.2742363897475,-7.18136070890907,0.43546306755741,1
"X142",5.36672125226618,-4.60838108183033,0.387750425854215,1
"X143",1.8041141734227,-2.41057932454748,0.0200141340816342,1
"X144",2.68061099328766,-3.31054814125454,3.88790339036534e-05,1
"X145",6.2074852584115,-7.80049812147115,0.00695662952193148,1
"X146",-2.60793097458465,-6.94445837275153,0.0024747474805096,1
"X147",1.2126531809113,0.749692981757562,0.00064449138676692,1
"X148",2.21175176282428,-1.21798029814308,0.22513699155837,1
"X149",-2.92767536622313,-4.77154227784847,0.234779152777004,1
"X150",1.53048909818612,-0.472796173011645,0.000127823196753108,1
"X151",1.66046395758035,1.44963793873165,0.000127751769259791,1
"X152",1.41461795600793,-0.218498393683191,0.0402147729906897,1
"X153",4.2784958483101,-6.70218368340144,0.0171789510382968,1
"X154",1.9018478713144,-4.43466760763096,7.23765154319654e-05,1
"X155",1.14577734148049,-0.395973698709354,0.00479225455905412,1
"X156",1.15824721058254,0.110502691878886,0.00674476444399632,1
"X157",1.6985737835733,-0.661917465721777,0.00143166489564776,1
"X158",4.55102279645581,-4.828476507393,1.31515377547688e-05,1
"X159",1.50406262849499,0.585246732972456,0.0655281473404512,1
"X160",3.0624725861469,-7.95283844711719,9.89248430724528e-06,1
"X161",1.10480685941965,-0.0176499322954949,0.00207925539017001,1
