"F1","SE_F1"
0.875545679798163,0.0972068799891371
0.38101029503861,0.135320291498831
0.0224320476211818,0.183026166419732
-0.113893812620947,0.189839265588483
0.191987190007908,0.163178166774354
0.630525466162849,0.0999367082453748
0.611602048134098,0.107012521134407
1.11001152627468,0.0996881943143252
1.15968982512459,0.0805180498395463
-0.0854513982478683,0.192364958488747
-0.917016306243673,0.240639662150025
-0.190430761596343,0.18511039023682
-2.05663422658951,0.40437340254829
-2.05663422658951,0.40437340254829
0.593204692458765,0.089345323766701
0.517915286502821,0.112626238834399
0.484056517352455,0.152846630163885
0.312615243048997,0.146223496509961
0.737484509383002,0.0953774154424808
0.525647567636034,0.116411150078765
-1.83456560301491,0.344604948273272
-1.84300444728314,0.446692857357195
-2.41466714915573,0.45494495953389
-1.22507313900534,0.26895142240108
-1.14282251470196,0.258805952727103
-1.3286007470721,0.313186202683748
0.833056890097179,0.0766110200317398
0.89795148741377,0.100189262164843
-2.53628289345004,0.553338968941094
-1.00635802071541,0.258296307987635
1.35764331455554,0.0844802062830815
0.633044441844867,0.0981552664581981
0.174241122454227,0.169279532298576
0.224745069553254,0.19018877497791
0.358591978912239,0.165566952402575
0.361867304588594,0.171663558683559
0.727888769737191,0.10410384877952
-0.505946274250192,0.204908513236732
-0.261377559741679,0.205935555827893
-0.0333922862245897,0.189771077229132
-0.970323112497235,0.239950562979315
-1.09616505815656,0.256149119909908
-0.969578489826326,0.289499650850273
0.518441621279977,0.124990961885488
0.311115012037046,0.158833811395289
0.06838033759001,0.172072241582868
-0.067731348753045,0.182268380231353
-0.403567153519459,0.201290093055866
0.743759429476375,0.0928870423525862
-0.480483936014075,0.209398664771928
0.988421777173884,0.0495897205756687
1.18590654742137,0.0543518431179309
-0.923491576825674,0.25861751623295
-1.863401124821,0.401271998551162
-1.97959538866538,0.364525075311094
-1.94261207001646,0.35925123130935
-1.81267160616086,0.341688566208543
-1.88682235615396,0.359773734101389
1.05601643521229,0.0902834898230354
0.999030532767484,0.0373297354960209
0.845482612742387,0.10195465686872
1.03896205796329,0.0797989505089383
0.813656806568614,0.0560893379813203
0.965372631866802,0.0758773082165337
0.987292169294406,0.0500145356497674
0.914550059936682,0.0996889471940013
0.944088189518873,0.0899813139779248
0.222285100529386,0.178024484527482
0.757102666374159,0.084016594920262
1.19353249314378,0.0397587465585886
1.33456677572046,0.094853567915979
1.23573059021463,0.0769866808930718
1.49116461538344,0.103365758719656
0.788302776150754,0.0500789937370384
1.21138537506117,0.0484401570474092
0.569321360351931,0.0977534294720501
-1.24674436069528,0.27464163707831
-1.01703991523865,0.253991375010279
1.00442545170391,0.0341617291001664
-1.67190285996355,0.331146743245839
0.891477834829732,0.10294070176084
1.452231121206,0.0919543085986219
-0.134885101263173,0.2073346390169
0.977790350474308,0.0644080305653506
1.45462523786815,0.0926496064740137
1.20149658397845,0.0341276436139062
1.39679270407885,0.0638743576324685
-0.795744179804883,0.239674160593081
1.4227824877083,0.0737455690422486
1.07768953639094,0.0975493156678564
0.993769149964652,0.040949829064554
0.95462763587152,0.0843102991709679
