"","a1","d","g","u"
"X301",2.37596409144129,-5.53496507133681,7.42169151656081e-06,1
"X302",-5.23710551489112,4.45823394287611,0.906249825591586,1
"X303",0.873341725359544,-4.41898313543018,4.22829349321331e-05,1
"X304",22.3228410564462,-26.4169343812946,3.92196233678893e-06,1
"X305",25.6393544745104,-27.5272197388342,4.11251595843933e-06,1
"X306",-24.9056718128791,-31.9310961230804,0.141846685531875,1
"X307",22.0399349902685,-25.8500442665107,3.90370184359327e-06,1
"X308",33.1109078585867,-34.4903044584557,4.03927695265965e-06,1
"X309",1.45526079075421,-3.95449762475458,1.36586651200855e-05,1
"X310",0.898999307751833,-0.216959102717827,7.88438264631178e-05,1
"X311",4.80672214202413,-3.76198227768977,0.0839648147613155,1
"X312",-0.728057758440812,0.198982832620596,0.000168726777410201,1
"X313",0.928505103488992,-0.847534310893622,4.13097447529649e-05,1
"X314",2.87715114886955,-4.58095674945419,6.19642852902286e-06,1
"X315",0.807106762763256,-5.74406420526694,2.06022777579391e-05,1
"X316",0.763863751668945,-0.658103521883065,5.70544690740325e-05,1
"X317",3.07134300557544,-5.26985686822534,5.94684781703989e-06,1
"X318",7.87146453617984,-10.3058708565321,4.58531111017025e-06,1
"X319",-17.467612785593,-20.3983703674059,0.478984295595784,1
"X320",-10.4996633367853,-11.1501165942458,0.4791158970087,1
"X321",6.71011169661566,-9.68930615842693,4.95438199366012e-06,1
"X322",0.543873193733781,-6.31167505774654,3.30901879309176e-05,1
"X323",1.47914760157057,-2.38442398103381,2.1405881895913e-05,1
"X324",0.543873193733781,-6.31167505774654,3.30901879309178e-05,1
"X325",1.31986102722114,-2.06912127628702,3.23927876304781e-05,1
"X326",0.159669996607918,-2.825801056228,0.00063530630309336,1
"X327",0.419025950899617,-12.2330653578059,0.0333605542789335,1
"X328",2.2910943577265,-7.20170949514126,7.80162223174147e-06,1
"X329",1.12513577534461,-0.674170217108906,3.19037791460865e-05,1
"X330",0.509872459502593,-4.48897299337421,9.03338221065997e-05,1
"X331",-0.798726812828228,1.97633406910798,0.00980115943653905,1
"X332",-2.17837968301486,-0.252246646133957,0.63675785144269,1
"X333",-3.0691403356776,-21.2713926851831,0.162790697122951,1
"X334",-3.22565601186274,-21.87996444943,0.293224434244575,1
"X335",0.130987953512807,0.446798732972656,0.00288112455734652,1
"X336",0.443507235596711,-1.62447531366726,9.06419562471401e-05,1
"X337",3.29396971126939,-4.40131966174672,0.200078065564266,1
"X338",1.9647204146374,-2.93542743029187,0.118651647254122,1
"X339",1.20064318893811,-1.5137328841674,2.57634063250242e-05,1
"X340",-1.74261302325338,3.19164465187905,0.0174789276251716,1
"X341",-0.606130480182406,-13.9426635633322,0.0323553766356977,1
"X342",-1.64171710842465,3.19474835750835,0.0159194201967238,1
"X343",1.65025343457664,-3.49578303000076,1.28106782506848e-05,1
"X344",-6.55369000348475,2.83216764118716,0.429250289179994,1
"X345",-2.11896012977107,-17.9242383967258,0.170879673421627,1
"X346",2.54949793279367,-2.82291218336241,8.16929592979441e-06,1
"X347",2.58538442727735,-2.26413656757597,8.87221228187666e-06,1
"X348",0.154047685565131,0.733121694668261,0.00199434684555237,1
"X349",-14.371084068653,-15.7998786068524,0.143114867228507,1
"X350",3.16488756768101,-5.42346390997912,5.6016381326888e-06,1
"X351",0.25336049556318,0.194729658196969,0.000390556813100974,1
"X352",-5.05827232800846,-5.71331609688491,0.219269398976233,1
"X353",1.3403915692266,-0.105895085916054,2.51020165710721e-05,1
"X354",-20.5163161041224,-10.0828715617019,0.565977963927075,1
"X355",1.0921952120993,-3.64446711367682,1.67809280503713e-05,1
"X356",1.44572713050747,-0.193358376083618,2.19651734581647e-05,1
"X357",-1.75578407561122,4.45191779214855,0.0993706534459411,1
"X358",1.226829983412,-3.73269089513858,2.34365856394198e-05,1
"X359",-4.78741653745149,-1.18058627622365,0.963931931717611,1
"X360",-1.38604030707621,3.79698177621645,0.279210823930123,1
"X361",-3.11658956789395,-2.93462598198028,0.239430464695703,1
"X362",-0.917616943758856,0.912739470897805,0.00886122516655223,1
"X363",-1.82779497286998,-17.0244327547548,0.0839231434968791,1
"X364",-3.13490118771628,1.40381954125599,0.0843265367376812,1
"X365",1.98561563277347,-2.01754251739559,1.47709649882109e-05,1
"X366",1.84138117003377,-1.33025996017853,2.487529961611e-05,1
"X367",1.04965665891404,-0.980687051471054,0.000139662011740799,1
"X368",2.36332144901626,-2.94084143187349,7.85242259154114e-05,1
"X369",-1.53441647438157,-16.1747051240266,0.0910009735669996,1
"X370",1.00772396836704,-1.21133031019362,9.10316036516186e-05,1
"X371",-2.10465235284371,-17.8763238045336,0.0717896792529407,1
"X372",8.42907422608633,-12.2619056203605,4.48586820418801e-06,1
"X373",4.02941037911808,-7.71125553336846,4.86342855985153e-06,1
"X374",-2.25141945286456,2.61738079369331,0.000486657519835467,1
"X375",6.26765444740417,-9.22585423958634,5.24304131099527e-06,1
"X376",-4.48252280633863,0.229890913670069,0.420163961620985,1
"X377",1.84908167167032,-1.6586773392272,1.6357809083045e-05,1
"X378",2.24000127689445,-1.87562178724882,0.000572098247445142,1
"X379",1.54920191167867,-3.82414049723562,9.88773471695895e-06,1
"X380",-14.3470204149132,8.74616153287656,0.562935533068541,1
"X381",4.74543524182968,-3.53726246656461,6.62107675320642e-06,1
"X382",2.51054024265967,-4.79005109195531,6.54731477936218e-06,1
"X383",4.87828944459031,-3.57055187939984,6.67513194283923e-06,1
"X384",-1.01654380071864,0.951425304748053,0.125405127503129,1
"X385",2.5553097110881,-7.44866868932248,6.35006745765728e-06,1
"X386",1.52193374761493,-0.559046093619248,0.180186561952661,1
"X387",-5.40521596235177,-6.46346764910165,0.0609597547516547,1
"X388",2.5553097110881,-7.44866868932248,6.35006745765728e-06,1
"X389",0.592271201566304,-1.71592009568484,9.11794077272502e-05,1
"X390",1.98347706421352,-4.47952885178922,7.98118443307366e-06,1
"X391",2.01788442529898,-4.50829866149165,7.90020775542817e-06,1
"X392",0.48333032450839,-1.68636490568798,0.000139680046580977,1
"X393",1.50654692324508,-3.24562415929437,3.56136816521104e-05,1
"X394",0.76370689602869,-2.03785784268426,4.42245920712128e-05,1
"X395",2.52745418489509,-6.38913259620129,7.03849852923362e-06,1
"X396",5.55814137278233,-10.6574955182136,0.00473469530387145,1
"X397",10.1947678740363,-13.427449558944,0.898513357660649,1
"X398",2.27565006958681,-8.25546766418047,6.48071539608712e-06,1
"X399",-7.5550491070155,6.34419688964923,0.88440414680137,1
"X400",-7.71285639131701,6.72044767310153,0.881629746391746,1
