"","a1","d","g","u"
"X701",1.03683872875975,-14.5148717730023,0.23154668529094,1
"X702",-0.361666862832619,-1.11499397345182,7.00606782087255e-05,1
"X703",2.12209594091765,0.480916396498379,1.72959005625457e-05,1
"X704",0.733556563096542,-14.2581885789763,0.172901554004815,1
"X705",-0.227366366182759,-2.03273090491891,0.00196330772354195,1
"X706",2.06498456565827,1.3607409103774,2.75656481933587e-05,1
"X707",3.14111163909508,0.804787208694623,8.14169673477104e-05,1
"X708",-1.66569453532359,-1.54732405181431,0.00054919863150371,1
"X709",1.22262514725187,-0.275159500628819,2.10826406790369e-05,1
"X710",53.4380671792977,-48.9603526981951,0.562464990499022,1
"X711",2.62312016830653,1.1951943365312,0.155550892404492,1
"X712",-0.480841945283536,-1.94448293432139,0.000180182826938255,1
"X713",1.67312293126445,0.647542912993142,0.0363653175626255,1
"X714",1.21650983073559,-15.0728502606656,0.170879514405855,1
"X715",0.840663385212665,-14.3792129100992,0.274013855612403,1
"X716",0.73992452744957,-14.2411033586884,0.235591175012352,1
"X717",1.64174366676542,0.167754967082788,5.76537939704897e-05,1
"X718",1.3029378817543,0.93493214163887,3.58118004357141e-05,1
"X719",-0.767536601091806,-2.09331861048375,5.23862121634308e-05,1
"X720",-0.913650230767998,-0.634708660648979,0.0641125493264342,1
"X721",3.13034749486089,1.82586698861598,3.28097040988117e-05,1
"X722",-1.11171362193388,-1.73676927971333,3.6418396277759e-05,1
"X723",-1.6081148473323,-1.74023663515018,0.000105108104165488,1
"X724",-0.904718606996945,-1.41095017579122,0.000103940780608915,1
"X725",-0.865854691512576,-1.42930927555016,1.62763019346458e-05,1
"X726",-0.84168178414056,-1.03594662549689,5.96967844014806e-05,1
"X727",-1.44273872129432,-1.14966298053238,2.93153892418346e-05,1
"X728",1.12024472802467,-14.7466566473145,0.231546784119482,1
"X729",0.470866812929318,-1.29226578203959,3.86436911794331e-05,1
"X730",-1.34737194461671,-2.76810521656393,8.2647133454527e-06,1
"X731",2.14061724629665,1.13134934466521,1.62210471616415e-05,1
"X732",-1.08859717138196,-1.5503702361168,0.0126102916605416,1
"X733",-0.381811336091882,-1.33557488149292,9.30029203326797e-05,1
"X734",-0.688317359260804,-1.246213013353,2.37609829037034e-05,1
"X735",-3.00418315387692,-2.34564534018115,0.0217811595381149,1
"X736",0.452819046580848,-12.7992064010251,0.185033281605184,1
"X737",-1.20665407786865,-2.38128463033052,1.65680884900523e-05,1
"X738",1.8220225200317,1.00452520895891,7.87668044599741e-05,1
"X739",1.94675045010261,-0.333834327469963,1.36455852818132e-05,1
"X740",-1.51045292212248,-1.17889536545522,1.09772629266767e-05,1
"X741",1.05589974887002,-14.511858237921,0.280080592078295,1
"X742",-0.3822575565649,-1.15343543870409,0.000129755729980925,1
"X743",-2.84002371929341,-2.67744241124693,0.0179422001614017,1
"X744",48.2815486201446,-44.8884903544725,0.377021860427848,1
"X745",0.0497287770597439,-0.520856600800785,0.00298825706816057,1
"X746",2.6741963763685,0.853542533398452,1.07091856965859e-05,1
"X747",0.541547817091998,-13.9182708237775,0.190090455219174,1
"X748",-0.642492208688622,-1.81347091595864,3.6596054348409e-05,1
"X749",53.5987940837228,-48.9414908913648,0.462316455831564,1
"X750",0.140213002060459,-13.3475375370809,0.266935228379873,1
"X751",-0.727339392022205,-2.24975331479602,1.18057218774066e-05,1
"X752",32.2881329206895,-32.4307739471176,0.286910074512687,1
"X753",-4.2948052181033,-6.75204416123371,0.416402400012974,1
"X754",1.89473315545947,0.842726357083304,0.115798774242163,1
