"","a1","d","g","u"
"X201",1.93027397041145,0.16641685246498,0.0002037410940231,1
"X202",-10.0164072966414,-8.65573362675058,0.611577454782232,1
"X203",2.14563103991652,1.6096336074514,0.00021727500059081,1
"X204",3.81637402161254,-2.57242336433843,0.0916892819942814,1
"X205",11.929323975738,-14.9340397693147,0.105324020671383,1
"X206",-0.031157393613664,2.68358532377008,0.142228845883508,1
"X207",-3.87911147824256,0.725320424582004,0.000362566850575479,1
"X208",-8.47610828621552,-5.82774023286586,0.821664039875897,1
"X209",1.10251887095624,-1.37259579681172,0.000202752780773977,1
"X210",-0.540727972438628,2.89326786297663,0.239183350000749,1
"X211",1.90206588117003,-2.64064930106063,0.000253771087132728,1
"X212",-5.92083102503907,-0.734096431956991,0.919347838985706,1
"X213",1.35574816603414,-4.28535723051481,0.000288132373175025,1
"X214",-9.88538322899847,-12.2283926491663,0.542650889999964,1
"X215",1.60999067714643,-0.360144310561445,0.000206619595364321,1
"X216",0.387746043892253,-1.85048687477444,0.000755103199277785,1
"X217",-1.94028832610063,-0.975567357414505,0.550414976584683,1
"X218",1.26078793393876,-1.17086021994087,0.00024682229646629,1
"X219",-3.8394787054488,-1.06731879249238,0.884869110611584,1
"X220",1.66114949800429,-1.9102154389473,0.000143981661654456,1
"X221",-6.94903178801202,-7.06403947985493,0.584951101813819,1
"X222",0.671647736434932,-1.07425007785461,0.000383838589120487,1
"X223",-2.35725753483012,0.281737727945099,0.446804972181673,1
"X224",2.11768271865102,-1.08602463446888,0.000209048939476084,1
"X225",0.815180733788423,-1.98333899773535,0.00036769064741036,1
"X226",0.0237369126622143,2.90789056891316,0.143141073076203,1
"X227",1.54805801263245,0.101746111595293,0.000230696512743803,1
"X228",-0.991286447658732,-0.147888106331848,0.00216278810174654,1
"X229",-9.68048424416956,-3.9416832779686,0.841798830483599,1
"X230",-2.38304393213645,-1.96294808849927,0.204545950916216,1
"X231",2.13702685738393,0.414928264397204,0.352887928919093,1
"X232",-3.2494716603642,-2.22676941319132,0.602126385979332,1
"X233",2.07308221549971,-0.351192411369969,0.000175600952662456,1
"X234",-12.4396074920408,-5.43135235829208,0.736602280700544,1
"X235",0.779197789768735,-1.40134282653422,0.000261256675372635,1
"X236",0.113616809325088,-0.174728284515627,0.0148321475500791,1
"X237",-3.31666484053729,-6.55952183359789,0.292799810021847,1
"X238",-3.66303769010028,1.87903427919746,0.125740868255538,1
"X239",1.78279623543737,-2.36178271798698,0.000154058254199727,1
"X240",0.997289107354643,-1.64174512155593,0.000180776371603889,1
"X241",-1.31290173494281,-1.03462123254046,0.000634239392913706,1
"X242",1.98405501678876,0.684088706937972,0.000203504772112682,1
"X243",7.89933463761138,-5.77637798707663,0.521563604349581,1
"X244",1.54994303844219,0.897131963103947,0.000240540000804649,1
"X245",-5.71768811486793,-0.149719855998583,0.776396253980618,1
"X246",0.420301282703924,-3.71339859303666,0.000539739607044113,1
"X247",-2.05420450644975,-0.614645737101474,0.000242967886496004,1
"X248",3.58026205399442,1.20526022734896,0.000271835307879342,1
"X249",-2.55181529432524,-0.10574238985128,0.0327893354708271,1
"X250",1.45599087105635,-0.0829758305076019,0.00029618962553255,1
"X251",1.12451041639866,0.399262812132425,0.0131566495179865,1
"X252",-0.146221525452396,-6.94972739128569,0.00608218193059659,1
"X253",1.6064491162399,0.593856505264414,0.000226866144715196,1
"X254",1.10420455313047,-0.503151603069686,0.00032793677588601,1
"X255",0.0998689823207653,-1.83011191543712,0.00690944039290695,1
