"X","a1","d","g","u"
"X1",5.03495385359258,2.97883703975461,0.738636849268896,1
"X2",1.68826305016163,4.29031060981792,0.803055204680916,1
"X3",6.97825346252931,-0.966193254003453,0.137180613190785,1
"X5",3.10342786537048,5.93762558242462,0.935862462029832,1
"X6",0.059765158856825,1.92714257620176,0.104583378393147,1
"X7",10.1711460402209,-10.2226520544819,0.0461544571971942,1
"X8",9.48586065718604,11.6657694033237,0.744465996273967,1
"X10",6.80958464371408,14.5861118296442,0.775116268702984,1
"X12",3.54040232777841,0.285971880703247,0.42171932912803,1
"X13",2.22622881242627,2.92462740924946,0.734235315144157,1
"X15",4.04897441613597,-4.24373855353329,0.0721579864256123,1
"X16",3.68974488501506,-1.25881377554601,0.0493547166906021,1
"X17",4.74586368092123,-6.46644308617856,0.129111269695683,1
"X18",0.389923312126489,1.06170549823559,0.00981093971472285,1
"X19",2.10574145837216,5.89481658315076,0.0243131905221601,1
"X20",17.2377439578833,1.7274586599665,0.579273661976128,1
"X21",2.56251696810842,3.40783542781578,0.00142480070754176,1
"X24",0.588861839757026,4.58956514187855,0.154549967716094,1
"X26",0.940269598771793,0.00666011131892127,0.0769228748087802,1
"X27",0.71070808619122,-0.870111912753484,0.000930422112066365,1
"X29",1.80804073348253,-1.10362066505988,0.30577607244443,1
"X30",0.328856755595281,-2.52943344348457,0.00169302732551124,1
"X31",12.2497441183493,-12.9432925885632,0.157378164746539,1
"X32",3.20639787321982,6.49369159008867,0.845977822226046,1
"X35",0.694206102612628,1.02400301200051,0.0134970716736014,1
"X37",0.955236459897268,0.545347199160224,0.000825096978877865,1
"X39",-0.698777038462404,-3.58676235942416,0.000249036451171777,1
"X40",-0.922094857609814,-5.8816638944028,0.000107831971317937,1
"X41",3.21887734152773,-1.1881152083983,0.688140964818652,1
"X42",2.11470682242115,5.36119732189236,0.658334683857099,1
"X43",5.54032216421176,9.60878806463821,0.882134327167637,1
"X44",-0.789519529235337,-5.7175827440771,0.000156989342054804,1
"X45",1.20600698900283,1.66457625882469,0.65059484201704,1
"X48",1.02250292191243,0.0728659514295145,0.00211738671479973,1
"X49",4.76065332703226,6.44111066575478,0.784988294650503,1
"X54",1.27922400788532,4.68742511365382,0.593980017337445,1
"X55",0.918507495921344,3.51279570071161,0.012536268242533,1
"X56",11.0036830008163,6.33147282121956,0.821076653833051,1
"X57",9.04212903568969,-1.20483689744808,0.135911194141795,1
"X58",2.10975316655727,1.50901481967602,0.880553037319973,1
"X59",5.50341262723774,-5.06487025138108,0.0158157229881496,1
"X60",1.79170968107545,0.928389649471473,0.270362634926596,1
"X61",0.07981985044639,-4.47559304402812,0.0352292462215694,1
"X62",1.8996275008108,4.24537407632764,0.00473865836345415,1
"X64",0.952626098365826,1.25560377005303,0.30046822019859,1
"X67",2.22091256569836,5.11838521744428,0.0122103341119341,1
"X68",16.52873879262,-12.286526612919,0.206571496576148,1
"X69",-0.123684905785519,-0.37918151507258,0.0320252280909137,1
"X70",5.89769916755296,11.3239016448419,0.75455565732772,1
"X72",-1.16958427120161,-5.11659005216892,0.000129508263159784,1
"X73",8.44126182431291,18.7781623872382,0.173481322012672,1
"X76",2.29994657250206,3.69805051918778,0.0016406530244518,1
"X77",0.0297099090950539,-1.35370618063825,0.0176174716577907,1
"X78",2.14453637076179,3.29724145459012,0.462799805308036,1
"X82",2.76272702382298,-1.0602550711408,0.27169181361108,1
"X84",1.03154454826889,0.462325787913619,0.0220373894321647,1
"X85",5.19519164626909,8.4525396558161,0.539306700739995,1
"X86",3.32214346787025,-1.46644918453323,0.0488179505804198,1
"X88",-0.108514236703424,0.823279318943536,0.085251104617846,1
"X90",-1.03634516451758,-6.05473131723318,9.65974524346856e-05,1
"X93",11.729658926285,-3.99441373788048,0.3976465844569,1
"X94",1.95980266243577,0.390201433814107,0.447564742945757,1
"X95",2.19266705320592,3.2773631827702,0.1627646602726,1
"X96",16.526533539296,-1.32144118927332,0.0242609641646605,1
"X97",7.97619180914803,-5.61913537310675,0.316111384787192,1
"X98",8.38068262510441,7.39121705502581,0.886498624061416,1
"X99",16.6595949175854,-15.609874257634,0.0710206952299313,1
"X100",2.26772320838829,7.29794642360197,0.0152983042965409,1
"X103",15.462955136446,-5.59920546724747,0.590130808095195,1
"X105",11.2573816420161,-13.3058578994444,0.0346422137012091,1
"X106",10.462207610765,20.3207129721008,0.00120713947225988,1
"X108",0.251774854617993,0.315589229908441,0.0470299855739208,1
"X109",2.51930638432493,7.0538644414426,0.00628399760100257,1
"X111",0.269769592626113,1.15672470490044,0.0212667516821587,1
"X114",1.78055554442367,-3.9230053485834,0.0107861010038204,1
"X115",0.76991650052666,4.77446846115644,0.178943683743864,1
"X116",16.9782739795158,0.595926758588804,0.315198423549702,1
"X117",-1.55324972108651,-4.08621250952917,0.0721449186360216,1
"X118",2.19353958515947,6.37576942690368,0.00877735748236579,1
"X119",7.78631648948939,-11.218159762691,0.221218832302026,1
"X120",3.6291622514104,2.56321705594074,0.758429051917673,1
"X121",12.8645003487797,-12.3250105113289,0.611532629836934,1
"X124",2.48627646713452,-4.16500420232253,0.0454938834446182,1
"X127",14.6123361354614,-4.64362697207109,0.152998259820616,1
"X129",6.39332418802692,-3.40816413844613,8.40522160216744e-05,1
"X131",0.811081668636287,4.63779423200163,0.276509185212,1
"X133",4.97606138601076,-4.7170469091838,8.92687622823429e-05,1
"X134",-0.392866674467811,-4.24379522290204,0.000729904172579246,1
"X135",0.72130770080727,0.273659213067892,0.00251577863023669,1
"X136",0.361972034311424,-2.71723301707371,0.00161187363286412,1
"X137",-0.15029650740547,-6.58785278362122,0.00391276645913767,1
"X139",4.13592003264858,-0.829068210118804,0.24752078605864,1
"X140",0.855206999298664,0.33205321720306,0.724446847850962,1
"X141",-0.113289840797405,1.28082304363433,0.0633923219665447,1
"X145",3.1822348022095,6.06717466399064,0.00246166989129309,1
"X146",-0.797570897403334,-4.29677403256774,0.000216561869247185,1
"X147",1.02344115171159,4.85020666570384,0.345582107345612,1
"X149",5.00450954424676,4.51250304366324,0.932770041834764,1
"X150",1.18436079703274,1.26462390193167,0.00132982445388524,1
"X152",8.287026618751,11.8184848186196,0.756486377871121,1
"X153",6.99971951396426,7.97707594742579,0.598361494476186,1
"X154",1.01528160434613,5.76221399745802,0.213659573751359,1
"X156",4.55372953233369,-1.38803739897412,0.0728544567414192,1
"X157",19.0124308614207,-1.21734329878662,0.355524294386428,1
"X159",13.3781861931624,-12.8551701619389,0.129999200713558,1
"X160",-1.11337056331635,-2.16385698691684,0.000791789925351844,1
"X162",0.481999424161647,1.16571785751188,0.0691950643836501,1
"X164",4.667410763723,3.17369929929861,0.532395837668161,1
