"X","a1","d","g","u"
"X1",9.86348326167037,14.6266409720415,0.718653571787386,1
"X2",3.63442098409801,4.51570266571319,0.915962177059019,1
"X3",2.62998372345855,4.00974204151745,0.00194451054123343,1
"X5",3.3208007280114,9.62515922142431,0.0552884253476927,1
"X6",-0.696858616702239,2.01468159913379,0.0117190164914901,1
"X7",5.48975968862071,-3.30968026835668,0.0799504535385942,1
"X8",5.25351227255667,10.8301474044616,0.00507231738705363,1
"X10",5.58439976103092,16.1372470202743,0.0496734396072293,1
"X12",5.41440722350044,5.07687040459906,0.303006002549052,1
"X13",0.572909631486954,4.5737814952567,0.164455877762325,1
"X15",1.63977961501192,-0.893940369149561,0.119184931843414,1
"X16",1.19865820713099,1.00288137483563,0.00363940170615775,1
"X17",1.66871934927994,-2.24314358795693,0.0699960395035247,1
"X18",2.42901356055876,-2.11294585193634,0.619205379468817,1
"X19",1.53491432220608,5.3127931180979,0.477607573396233,1
"X20",4.86897896226934,7.89617453453924,0.441613729655781,1
"X21",2.67870751187232,2.99959064697141,0.528951724652496,1
"X24",1.30955409805874,6.15028494521,0.207296794924931,1
"X26",6.49728780671848,-0.310592599946244,0.216987635006584,1
"X27",0.909509826154742,-0.697349302537215,0.000454227921431245,1
"X29",2.16856727065018,-0.709352397357438,0.607981671774333,1
"X30",-0.414492431125848,-2.63271595735402,0.002754339256655,1
"X31",12.9741581695164,-10.5123897036507,0.308716130864864,1
"X32",3.52308375971464,7.06083819145471,0.457986988228065,1
"X35",0.950929086454959,0.987030691933564,0.00189299378498035,1
"X37",0.617330746625026,0.67501852098298,0.00251068393445672,1
"X39",-1.00528951341984,-4.78249766253835,0.000129167667196597,1
"X40",-1.11380684552292,-6.10383268193484,0.000118313904776906,1
"X41",2.88184123411167,2.1806670413946,0.602294920892471,1
"X43",1.49653193507174,6.41870563836245,0.235965410357108,1
"X45",1.92415544672598,3.42593719294003,0.0538061579265719,1
"X48",7.08392454038309,-1.60669596132726,0.129684763422728,1
"X49",6.92762728826809,10.0280490515124,0.886079490885081,1
"X52",0.826340786927921,4.39078303537005,0.159834258212862,1
"X53",-1.29748067364449,-6.37968867576959,0.000100190979684977,1
"X54",0.99770334204589,5.73139293097612,0.178129384605351,1
"X55",0.0652423574836579,1.98266932529669,0.108308100190719,1
"X56",0.867908868112417,5.57475880664834,0.171815539291612,1
"X57",2.78298408028181,3.48552543538154,0.00165374092779579,1
"X58",0.848130311151417,3.2646184435584,0.523632466281045,1
"X59",3.69238703983245,-1.44723575229554,0.0157776630803079,1
"X60",2.5321401363775,1.94271333789648,0.206763390676153,1
"X61",-0.313069387491149,-2.72649042054219,0.00118597279234487,1
"X62",0.970488427604063,3.30648444861696,0.385209621773419,1
"X64",0.549932517631589,1.79395208763202,0.127503113920615,1
"X67",5.33766285741668,5.8011321036721,0.901248932069627,1
"X68",6.06960863897033,-0.703903353810145,0.33517988673528,1
"X69",-0.063839136763845,-0.950914777979323,0.0565721469836269,1
"X72",-1.47337762597435,-5.18412507490714,9.16500493261946e-05,1
"X73",1.69324954902697,6.69817542802474,0.282986833157857,1
"X76",3.36964794006258,5.00345318774878,0.305556133708213,1
"X77",-0.737775690166737,-1.13819310743007,0.00043337673435424,1
"X78",4.26791986902038,9.64946652811732,0.585835711868031,1
"X82",0.678794323220005,1.00783980085471,0.30068756872574,1
"X84",3.14817219229884,0.760964163842257,0.128277989912218,1
"X85",3.39429276516761,7.51543831841041,0.0101126445489607,1
"X86",3.65408095405837,-1.22277880561207,0.284912975693251,1
"X88",11.3871106444095,-10.0297034546557,0.466487763163385,1
"X89",-1.47502971822165,-6.66985370524746,8.79698514898833e-05,1
"X90",-1.46387883377838,-5.48438579589091,9.77742504479505e-05,1
"X93",1.75832123496038,2.53564461129186,0.0175876679233939,1
"X94",2.74605937541189,2.17402135970859,0.557503952606965,1
"X95",3.36269903050928,6.05893815216317,0.00367741818727854,1
"X96",3.35662973989272,4.18245056914947,0.0824391563159981,1
"X97",4.67609218612811,-1.54818781154975,0.429394126956041,1
"X98",1.54043167496596,4.28744473061027,0.357356077181447,1
"X99",5.33832118048134,-2.20267881943682,0.0910644953160319,1
"X100",2.20904362624442,7.35897640239623,0.461995176489143,1
"X103",16.4975006480507,7.54115074250544,0.539499464391515,1
"X105",5.20016605593627,-5.59843899783905,0.0207257429303631,1
"X106",3.12719122401917,9.18804916170972,0.0572689600151965,1
"X108",4.20435131020613,-2.23996424792491,0.205062084725537,1
"X109",1.29168350125029,6.12460026733819,0.204018413837815,1
"X111",-0.191148000965759,0.508340708013053,0.0353023469842967,1
"X114",0.928145305123982,-2.74245828516374,0.00374499228497208,1
"X116",4.745769608312,7.92778126843352,0.00499999111772745,1
"X117",-1.25590237804421,-3.06079301677122,0.101581670055315,1
"X118",5.20690730718479,12.7208258720877,0.759008857522181,1
"X119",4.9892452913271,-5.74610866142463,0.0659442006721918,1
"X120",5.36250857956647,2.61583890466684,0.91463822481095,1
"X121",12.7112583176122,-7.4413802850206,0.40008232028383,1
"X124",1.07128601342966,-2.09119415946818,0.104570945163828,1
"X127",2.38659951747572,2.12211590386885,0.0378840152343683,1
"X129",3.50393685123403,1.22941204468178,0.000425121504738779,1
"X133",3.13832703473018,-0.955935505167615,0.000294685623837136,1
"X134",-0.675306533607149,-4.43673468928163,0.000841580800525768,1
"X135",0.369200879720563,0.198436088847221,0.00423255609298287,1
"X136",-0.314888041440625,-2.55732807553788,0.00121358427424607,1
"X137",-0.98050587299961,-4.75992447831864,0.000176134589572923,1
"X139",1.07358749625204,2.26373229967279,0.009866334745466,1
"X140",1.58932728600433,-0.204390990748131,0.788744389395362,1
"X141",0.0397112073944795,0.438482988985696,0.0658401797225166,1
"X145",8.898590705141,11.3557618737429,0.587608944862606,1
"X146",-5.64041856757439,-16.3308931846248,5.95885223972041e-05,1
"X149",0.518061986799194,5.23618181763376,0.157761163240552,1
"X150",3.09766139914262,1.45722060617927,0.31261542666907,1
"X152",7.68455064750524,14.3880976397183,0.488808066151096,1
"X153",6.91133893840208,12.871354615444,0.0035270909571584,1
"X154",1.7673023918494,6.7988462149633,0.308613338757836,1
"X156",3.52168692334743,1.37669752159996,0.000403251026423585,1
"X157",4.38216778417968,6.77650298083581,0.00463970620374456,1
"X159",18.5958758833811,-9.08991887682567,0.0527976277703268,1
"X160",-1.71759332049826,-2.87506974327399,0.000189162531883057,1
"X162",0.624715605313118,1.38265710654562,0.281404164492778,1
"X164",9.17552687446027,10.9854843427949,0.854933517670735,1
"X165",7.82880467486111,12.8696883316335,0.689598577205821,1
"X167",-0.895830208862804,-5.06050482029217,0.000662136154038253,1
"X168",7.55715638945747,19.8564913788673,0.00851841793119711,1
"X169",15.8263233545243,-3.20230541666778,0.604388944482879,1
"X171",4.6228625378005,4.48306822745526,0.59197807891869,1
"X173",-0.54756307548028,-5.97100548205371,0.000309221458242402,1
"X175",1.51829481009556,0.687405914879957,0.000919293644477885,1
"X176",9.62043056394432,-2.54109821963991,0.0628577060200457,1
"X177",3.57754587348854,7.84349591655817,0.894044661458689,1
"X180",3.4441333459951,-0.799957902810209,0.0460900547498459,1
"X181",1.14347933027832,2.42140459069394,0.354739129849027,1
"X182",6.83900189961108,10.9142176685768,0.788522409843162,1
"X183",3.91687582182814,1.32422312020949,0.441052106720705,1
