"X","a1","d","g","u"
"X1",6.69255764485252,-4.43029857639676,0.793438544882127,1
"X2",4.99679585148726,5.4791816741964,0.887254010046441,1
"X3",15.8203199387188,-10.2305454882654,0.265893873046116,1
"X6",0.735936080790955,2.01505592656859,0.00888674236227038,1
"X7",6.55006806166895,-7.25813693418457,0.0554761069310245,1
"X8",8.97283603080395,11.1494112129849,0.726120715334794,1
"X10",6.63854054721579,17.1799425280929,0.017088265323084,1
"X12",13.736213350109,-3.7756156119462,0.528323228795609,1
"X13",7.80549156746002,8.15404617576311,0.726576209141566,1
"X15",5.87311704278918,-5.05379691418186,0.0957042762784854,1
"X16",8.54771532958364,-6.50957812247489,0.0940290210983994,1
"X17",7.31817526277407,-11.844349678117,0.133933541721219,1
"X18",0.92819748650837,1.48720624063218,0.00534216402758795,1
"X19",3.57353713121447,5.25482593480804,0.666374043101154,1
"X20",13.223794015986,-4.3448972561341,0.588336526910666,1
"X21",2.70691179650281,1.45040325062383,0.10878538152267,1
"X24",-0.62323052036695,4.1237198958624,0.156257771381791,1
"X26",1.8094176897789,-0.662884851524949,0.266487626102544,1
"X27",1.05918944042907,-0.922389403591515,0.00111246359436155,1
"X29",6.19908276289122,-5.8142370817977,0.336548883248107,1
"X30",-0.384282262612546,-3.0407144833584,0.00113799342653694,1
"X31",5.08432618910433,-5.35606043054909,0.192665619231302,1
"X32",5.75628112738416,10.6530578543825,0.846499921194878,1
"X35",1.20572303955731,-0.224365580992981,0.350228155406365,1
"X37",1.63260312507638,0.576372270228843,0.000431832523666622,1
"X39",-0.935522106637121,-3.5648589574488,0.000284468045277113,1
"X40",-0.986740701404066,-5.13029714740878,0.00017749790509522,1
"X41",8.68203342109947,-3.51007976949031,0.648486546321703,1
"X42",0.0275481416546212,4.10708023888594,0.146581436320582,1
"X45",0.641835282237698,1.81907998743666,0.0210772153659323,1
"X48",1.43013310539653,-0.132257134735385,0.000865241036959422,1
"X49",1.78437052554823,4.20146959733732,0.0283061796414919,1
"X52",-1.12308136572723,4.31795525050889,0.223910745452417,1
"X54",5.75628112738416,10.6530578543825,0.846499921194877,1
"X55",0.77008753686188,2.85570208845046,0.0459262661736513,1
"X56",-0.100842008062676,2.18821364180855,0.155136997735837,1
"X57",10.2843205313252,-8.37443358526739,0.193430928798171,1
"X58",6.14269554438344,5.62980594377748,0.857719002169423,1
"X59",5.62808660535204,-5.63522484096609,0.000660020826773164,1
"X60",0.441952849363588,0.636718800337125,0.0151741181910089,1
"X61",-0.921475726481077,-3.86766774581835,0.000275483181055252,1
"X62",-0.00818494132336099,2.22305112470293,0.144313115044805,1
"X64",0.735669834505505,1.7737982195333,0.0299508279910773,1
"X67",1.85824575530724,3.87707545945368,0.00581928063489484,1
"X68",3.2946380093814,-2.13338459891278,0.102090871800782,1
"X69",-0.0478733445217033,-5.30657790433932,0.371861148928273,1
"X70",6.63854054721579,17.1799425280929,0.017088265323084,1
"X73",8.57106919137662,19.8724402987305,0.00317463646149037,1
"X76",10.7386950065332,5.21246961471132,0.562166848902648,1
"X77",-0.190208671665565,-1.65740450604538,0.0301954869163785,1
"X78",1.89809238847847,3.72460721156059,0.00537668209844651,1
