"X","a1","d","g","u"
"X1",10.8194276139528,-5.8511784911088,0.797236025553478,1
"X2",1.6401945660355,5.00015764097933,0.0247070374500695,1
"X3",18.4680174618447,-8.90578018478097,0.174857925359744,1
"X5",5.0922434775255,15.9631184161454,0.0132704258259755,1
"X6",0.483317776585315,1.72617107267355,0.0134442480017819,1
"X7",8.77542214777264,-8.6193745390218,0.0868058376339136,1
"X8",8.88922830941669,8.82807883778744,0.792607412214395,1
"X10",6.40437673258905,15.2898463667185,0.0101636043760931,1
"X11",5.0922434775255,15.9631184161454,0.0132704258259755,1
"X12",7.81488585055359,-1.23004384118556,0.498524801184522,1
"X13",10.5013560107487,5.66946196088604,0.786029810612518,1
"X15",7.5670825967615,-8.98033279292979,0.0792595868076594,1
"X16",5.79156546135101,-5.43205992193908,0.0207213051699504,1
"X17",5.58816785219439,-7.46459223323648,0.126682105880245,1
"X18",0.64281685861435,0.925838012057037,0.00387396729809407,1
"X19",5.78171190142919,2.80751730773672,0.825338602188326,1
"X20",16.3045570759441,-1.76734059161063,0.569823909450791,1
"X21",2.35075819639435,2.1213263598254,0.000947016629122087,1
"X24",0.972518949957193,4.37717859848517,0.0413496996691566,1
"X26",1.69718680122668,0.224591890130573,0.132210815272233,1
"X27",1.18392905942616,-0.917574671473709,0.000376646515758667,1
"X29",2.07837099736684,-2.39333481257176,0.338962847179666,1
"X30",-0.089119955352219,-3.37304550785855,0.00790618519625096,1
"X31",11.2539724102236,-13.3153517468163,0.142580569773576,1
"X32",5.97714440553434,7.3560049878803,0.863459537102391,1
"X35",2.14814063561298,0.325287811589482,0.2857401324156,1
"X37",1.12721513395421,-0.00920656538354949,0.0005648098891187,1
"X39",-0.408740246667629,-2.80643912342557,0.00101060490814845,1
"X40",-0.675786714705747,-4.79682197766113,0.000245788199241377,1
"X41",0.984743685267005,1.99964639871833,0.0109377591129516,1
"X42",3.27882966613937,4.39454992608118,0.785915337792007,1
"X43",0.600931672289147,4.41195965214946,0.19102478047876,1
"X44",-0.201067245469809,-4.46634051058223,0.00208547034033918,1
"X45",5.90944462734295,6.30092023950533,0.657304914366199,1
"X48",1.38043756352459,-0.452416712172455,0.000751147947916728,1
"X49",7.44507734229961,5.8640825304575,0.740894536711382,1
"X55",0.463154438358938,3.324315964254,0.0585165067602011,1
"X56",0.00996382696149035,2.01250426691603,0.18153941018515,1
"X57",11.5033587374168,-6.27303604893619,0.0994417190680408,1
"X58",0.948244903066714,2.63908109627612,0.770441980891971,1
"X59",9.4194898015316,-10.3066418226981,0.0340956519709123,1
"X60",8.4722367184533,-4.94246019215085,0.563282919748867,1
"X61",0.331352678075291,-3.20837634088262,0.0044818568562603,1
