question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,D,wrong,loglikelihood
pedagogy_4,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_7,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,B,wrong,loglikelihood
pedagogy_10,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,C,wrong,loglikelihood
pedagogy_11,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,B,correct,loglikelihood
pedagogy_13,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,D,wrong,loglikelihood
pedagogy_18,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,D,correct,loglikelihood
pedagogy_20,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_22,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,A,wrong,loglikelihood
pedagogy_25,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,D,correct,loglikelihood
pedagogy_26,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,D,correct,loglikelihood
pedagogy_29,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,A,wrong,loglikelihood
pedagogy_30,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,B,correct,loglikelihood
pedagogy_31,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_32,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_33,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_37,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,B,correct,loglikelihood
pedagogy_39,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,C,wrong,loglikelihood
pedagogy_40,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_42,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,B,correct,loglikelihood
pedagogy_43,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,D,wrong,loglikelihood
pedagogy_44,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_45,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_46,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_47,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_48,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_49,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
pedagogy_50,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,A,correct,loglikelihood
pedagogy_52,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,C,wrong,loglikelihood
pedagogy_53,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_54,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,A,A,correct,loglikelihood
pedagogy_55,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,C,correct,loglikelihood
pedagogy_56,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,C,wrong,loglikelihood
pedagogy_58,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,HuggingFaceH4/zephyr-7b-gemma-v0.1,pedagogy,D,C,wrong,loglikelihood
