question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_1,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_4,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,D,wrong,loglikelihood
pedagogy_6,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_7,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,B,correct,loglikelihood
pedagogy_10,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_11,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,B,correct,loglikelihood
pedagogy_13,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_15,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,B,correct,loglikelihood
pedagogy_17,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_20,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_22,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,A,correct,loglikelihood
pedagogy_25,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,D,wrong,loglikelihood
pedagogy_26,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_29,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,B,correct,loglikelihood
pedagogy_31,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_32,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,B,wrong,loglikelihood
pedagogy_33,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,C,wrong,loglikelihood
pedagogy_37,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_40,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_42,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_47,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,B,correct,loglikelihood
pedagogy_48,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_49,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_50,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,C,wrong,loglikelihood
pedagogy_51,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,A,correct,loglikelihood
pedagogy_52,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_53,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,C,correct,loglikelihood
pedagogy_54,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,A,wrong,loglikelihood
pedagogy_55,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,C,wrong,loglikelihood
pedagogy_58,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,C,wrong,loglikelihood
pedagogy_61,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,A,correct,loglikelihood
pedagogy_62,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,D,D,correct,loglikelihood
pedagogy_64,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,C,D,wrong,loglikelihood
pedagogy_65,stabilityai/stablelm-2-zephyr-1_6b,pedagogy,A,C,wrong,loglikelihood
