question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_1,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_6,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_7,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,meta-llama/Llama-3.2-1B-Instruct,pedagogy,A,B,wrong,loglikelihood
pedagogy_10,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_11,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_13,meta-llama/Llama-3.2-1B-Instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,meta-llama/Llama-3.2-1B-Instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_17,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_20,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_22,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_24,meta-llama/Llama-3.2-1B-Instruct,pedagogy,A,A,correct,loglikelihood
pedagogy_25,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_26,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,meta-llama/Llama-3.2-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_29,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,A,wrong,loglikelihood
pedagogy_30,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_31,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_32,meta-llama/Llama-3.2-1B-Instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_33,meta-llama/Llama-3.2-1B-Instruct,pedagogy,C,B,wrong,loglikelihood
