question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_1,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,A,correct,loglikelihood
pedagogy_5,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_7,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_11,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_13,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_14,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_17,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_20,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_22,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_25,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_26,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_28,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_29,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_31,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_32,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_33,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_37,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,A,correct,loglikelihood
pedagogy_38,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_40,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_41,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_42,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_44,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_47,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_49,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_52,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_53,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_55,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_56,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,B,wrong,loglikelihood
pedagogy_57,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_58,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,B,correct,loglikelihood
pedagogy_60,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_61,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,A,correct,loglikelihood
pedagogy_62,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_64,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_67,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_69,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_72,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_73,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_74,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_75,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_76,ibm-granite/granite-3.1-2b-instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_77,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_78,ibm-granite/granite-3.1-2b-instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_79,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_80,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_81,ibm-granite/granite-3.1-2b-instruct,pedagogy,A,C,wrong,loglikelihood
pedagogy_82,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_83,ibm-granite/granite-3.1-2b-instruct,pedagogy,B,A,wrong,loglikelihood
