question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
pedagogy_1,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,HuggingFaceTB/SmolLM2-360M,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,HuggingFaceTB/SmolLM2-360M,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_7,HuggingFaceTB/SmolLM2-360M,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,HuggingFaceTB/SmolLM2-360M,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_11,HuggingFaceTB/SmolLM2-360M,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,HuggingFaceTB/SmolLM2-360M,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
pedagogy_14,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
pedagogy_15,HuggingFaceTB/SmolLM2-360M,pedagogy,B,A,wrong,loglikelihood
pedagogy_16,HuggingFaceTB/SmolLM2-360M,pedagogy,B,B,correct,loglikelihood
pedagogy_17,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,HuggingFaceTB/SmolLM2-360M,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
pedagogy_20,HuggingFaceTB/SmolLM2-360M,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_22,HuggingFaceTB/SmolLM2-360M,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,HuggingFaceTB/SmolLM2-360M,pedagogy,A,A,correct,loglikelihood
pedagogy_25,HuggingFaceTB/SmolLM2-360M,pedagogy,A,D,wrong,loglikelihood
pedagogy_26,HuggingFaceTB/SmolLM2-360M,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
pedagogy_29,HuggingFaceTB/SmolLM2-360M,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,HuggingFaceTB/SmolLM2-360M,pedagogy,B,B,correct,loglikelihood
pedagogy_31,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_32,HuggingFaceTB/SmolLM2-360M,pedagogy,A,B,wrong,loglikelihood
pedagogy_33,HuggingFaceTB/SmolLM2-360M,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,HuggingFaceTB/SmolLM2-360M,pedagogy,B,B,correct,loglikelihood
pedagogy_35,HuggingFaceTB/SmolLM2-360M,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_37,HuggingFaceTB/SmolLM2-360M,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,HuggingFaceTB/SmolLM2-360M,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_40,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_42,HuggingFaceTB/SmolLM2-360M,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,HuggingFaceTB/SmolLM2-360M,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,HuggingFaceTB/SmolLM2-360M,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_47,HuggingFaceTB/SmolLM2-360M,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,HuggingFaceTB/SmolLM2-360M,pedagogy,C,C,correct,loglikelihood
pedagogy_49,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_50,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_51,HuggingFaceTB/SmolLM2-360M,pedagogy,A,A,correct,loglikelihood
pedagogy_52,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_53,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,HuggingFaceTB/SmolLM2-360M,pedagogy,C,A,wrong,loglikelihood
pedagogy_55,HuggingFaceTB/SmolLM2-360M,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,HuggingFaceTB/SmolLM2-360M,pedagogy,A,B,wrong,loglikelihood
pedagogy_57,HuggingFaceTB/SmolLM2-360M,pedagogy,A,C,wrong,loglikelihood
pedagogy_58,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,HuggingFaceTB/SmolLM2-360M,pedagogy,B,B,correct,loglikelihood
pedagogy_60,HuggingFaceTB/SmolLM2-360M,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,HuggingFaceTB/SmolLM2-360M,pedagogy,A,A,correct,loglikelihood
pedagogy_62,HuggingFaceTB/SmolLM2-360M,pedagogy,B,A,wrong,loglikelihood
pedagogy_63,HuggingFaceTB/SmolLM2-360M,pedagogy,D,D,correct,loglikelihood
