question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_1,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_2,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_7,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,arcee-ai/raspberry-3B,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_10,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_11,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_13,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,arcee-ai/raspberry-3B,pedagogy,C,A,wrong,loglikelihood
pedagogy_16,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_20,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_22,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_23,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_25,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_26,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_27,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_29,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_31,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_32,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_33,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_37,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_38,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_40,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_42,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_44,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_47,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_49,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_50,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_52,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_53,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_55,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_56,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_57,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_58,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_60,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_62,arcee-ai/raspberry-3B,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_64,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_67,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_69,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_72,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_73,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_74,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_75,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_76,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_77,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_78,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_79,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_80,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_81,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_82,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_83,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_84,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_85,arcee-ai/raspberry-3B,pedagogy,C,D,wrong,loglikelihood
pedagogy_86,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_87,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_88,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_89,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
pedagogy_90,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_91,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_92,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_93,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_94,arcee-ai/raspberry-3B,pedagogy,A,B,wrong,loglikelihood
pedagogy_95,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_96,arcee-ai/raspberry-3B,pedagogy,C,A,wrong,loglikelihood
pedagogy_97,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_98,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_99,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_100,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_101,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_102,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_103,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_104,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_105,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_106,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_107,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_108,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_109,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_110,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_111,arcee-ai/raspberry-3B,pedagogy,A,D,wrong,loglikelihood
pedagogy_112,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_113,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_114,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_115,arcee-ai/raspberry-3B,pedagogy,A,A,correct,loglikelihood
pedagogy_116,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_117,arcee-ai/raspberry-3B,pedagogy,C,D,wrong,loglikelihood
pedagogy_118,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_119,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_120,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_121,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_122,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_123,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_124,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_125,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_126,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_127,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_128,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_129,arcee-ai/raspberry-3B,pedagogy,C,A,wrong,loglikelihood
pedagogy_130,arcee-ai/raspberry-3B,pedagogy,B,A,wrong,loglikelihood
pedagogy_131,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_132,arcee-ai/raspberry-3B,pedagogy,D,A,wrong,loglikelihood
pedagogy_133,arcee-ai/raspberry-3B,pedagogy,C,D,wrong,loglikelihood
pedagogy_134,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_135,arcee-ai/raspberry-3B,pedagogy,C,B,wrong,loglikelihood
pedagogy_136,arcee-ai/raspberry-3B,pedagogy,B,D,wrong,loglikelihood
pedagogy_137,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_138,arcee-ai/raspberry-3B,pedagogy,B,B,correct,loglikelihood
pedagogy_139,arcee-ai/raspberry-3B,pedagogy,C,C,correct,loglikelihood
pedagogy_140,arcee-ai/raspberry-3B,pedagogy,B,C,wrong,loglikelihood
pedagogy_141,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_142,arcee-ai/raspberry-3B,pedagogy,D,B,wrong,loglikelihood
pedagogy_143,arcee-ai/raspberry-3B,pedagogy,D,C,wrong,loglikelihood
pedagogy_144,arcee-ai/raspberry-3B,pedagogy,D,D,correct,loglikelihood
pedagogy_145,arcee-ai/raspberry-3B,pedagogy,A,C,wrong,loglikelihood
