question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_1,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_4,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,A,correct,loglikelihood
pedagogy_8,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_10,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_11,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_12,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_13,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_14,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_20,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,A,correct,loglikelihood
pedagogy_21,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_22,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_25,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,D,wrong,loglikelihood
pedagogy_26,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_29,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_31,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_32,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_33,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,D,wrong,loglikelihood
pedagogy_36,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_37,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_40,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_42,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_43,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_45,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_47,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_49,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_51,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_52,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_53,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_54,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_55,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_58,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,A,correct,loglikelihood
pedagogy_62,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_64,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_67,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_69,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_72,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_73,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_74,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_75,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_76,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_77,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_78,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_79,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_80,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_81,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_82,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_83,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_84,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_85,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_86,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_87,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_88,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_89,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,C,wrong,loglikelihood
pedagogy_90,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_91,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_92,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_93,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_94,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_95,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,D,correct,loglikelihood
pedagogy_96,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,A,correct,loglikelihood
pedagogy_97,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,D,wrong,loglikelihood
pedagogy_98,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_99,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_100,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_101,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,D,wrong,loglikelihood
pedagogy_102,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_103,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_104,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,A,correct,loglikelihood
pedagogy_105,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,A,wrong,loglikelihood
pedagogy_106,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,C,wrong,loglikelihood
pedagogy_107,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,B,correct,loglikelihood
pedagogy_108,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,B,wrong,loglikelihood
pedagogy_109,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_110,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_111,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,D,wrong,loglikelihood
pedagogy_112,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_113,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_114,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_115,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,A,wrong,loglikelihood
pedagogy_116,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_117,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_118,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_119,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_120,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_121,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,B,wrong,loglikelihood
pedagogy_122,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_123,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,C,wrong,loglikelihood
pedagogy_124,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,B,D,wrong,loglikelihood
pedagogy_125,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
pedagogy_126,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,C,C,correct,loglikelihood
pedagogy_127,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,D,A,wrong,loglikelihood
pedagogy_128,BEE-spoke-data/smol_llama-220M-openhermes,pedagogy,A,B,wrong,loglikelihood
