question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,facebook/opt-350m,pedagogy,D,D,correct,loglikelihood
pedagogy_1,facebook/opt-350m,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,facebook/opt-350m,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,facebook/opt-350m,pedagogy,D,D,correct,loglikelihood
pedagogy_4,facebook/opt-350m,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,facebook/opt-350m,pedagogy,C,D,wrong,loglikelihood
pedagogy_6,facebook/opt-350m,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,facebook/opt-350m,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,facebook/opt-350m,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,facebook/opt-350m,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,facebook/opt-350m,pedagogy,C,C,correct,loglikelihood
pedagogy_11,facebook/opt-350m,pedagogy,D,A,wrong,loglikelihood
pedagogy_12,facebook/opt-350m,pedagogy,B,B,correct,loglikelihood
pedagogy_13,facebook/opt-350m,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,facebook/opt-350m,pedagogy,B,D,wrong,loglikelihood
pedagogy_15,facebook/opt-350m,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,facebook/opt-350m,pedagogy,B,B,correct,loglikelihood
pedagogy_17,facebook/opt-350m,pedagogy,C,D,wrong,loglikelihood
pedagogy_18,facebook/opt-350m,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,facebook/opt-350m,pedagogy,D,D,correct,loglikelihood
pedagogy_20,facebook/opt-350m,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,facebook/opt-350m,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,facebook/opt-350m,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,facebook/opt-350m,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,facebook/opt-350m,pedagogy,A,A,correct,loglikelihood
