question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,Nexusflow/Starling-LM-7B-beta,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,Nexusflow/Starling-LM-7B-beta,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,Nexusflow/Starling-LM-7B-beta,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,Nexusflow/Starling-LM-7B-beta,pedagogy,C,D,wrong,loglikelihood
pedagogy_4,Nexusflow/Starling-LM-7B-beta,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,Nexusflow/Starling-LM-7B-beta,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,Nexusflow/Starling-LM-7B-beta,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,Nexusflow/Starling-LM-7B-beta,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,Nexusflow/Starling-LM-7B-beta,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,Nexusflow/Starling-LM-7B-beta,pedagogy,B,B,correct,loglikelihood
pedagogy_10,Nexusflow/Starling-LM-7B-beta,pedagogy,C,C,correct,loglikelihood
pedagogy_11,Nexusflow/Starling-LM-7B-beta,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,Nexusflow/Starling-LM-7B-beta,pedagogy,B,B,correct,loglikelihood
pedagogy_13,Nexusflow/Starling-LM-7B-beta,pedagogy,B,D,wrong,loglikelihood
pedagogy_14,Nexusflow/Starling-LM-7B-beta,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,Nexusflow/Starling-LM-7B-beta,pedagogy,C,A,wrong,loglikelihood
pedagogy_16,Nexusflow/Starling-LM-7B-beta,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,Nexusflow/Starling-LM-7B-beta,pedagogy,D,D,correct,loglikelihood
pedagogy_18,Nexusflow/Starling-LM-7B-beta,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,Nexusflow/Starling-LM-7B-beta,pedagogy,D,D,correct,loglikelihood
pedagogy_20,Nexusflow/Starling-LM-7B-beta,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,Nexusflow/Starling-LM-7B-beta,pedagogy,C,C,correct,loglikelihood
pedagogy_22,Nexusflow/Starling-LM-7B-beta,pedagogy,A,B,wrong,loglikelihood
pedagogy_23,Nexusflow/Starling-LM-7B-beta,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,Nexusflow/Starling-LM-7B-beta,pedagogy,B,A,wrong,loglikelihood
pedagogy_25,Nexusflow/Starling-LM-7B-beta,pedagogy,B,D,wrong,loglikelihood
pedagogy_26,Nexusflow/Starling-LM-7B-beta,pedagogy,D,D,correct,loglikelihood
pedagogy_27,Nexusflow/Starling-LM-7B-beta,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,Nexusflow/Starling-LM-7B-beta,pedagogy,D,D,correct,loglikelihood
pedagogy_29,Nexusflow/Starling-LM-7B-beta,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,Nexusflow/Starling-LM-7B-beta,pedagogy,B,B,correct,loglikelihood
pedagogy_31,Nexusflow/Starling-LM-7B-beta,pedagogy,D,C,wrong,loglikelihood
pedagogy_32,Nexusflow/Starling-LM-7B-beta,pedagogy,B,B,correct,loglikelihood
pedagogy_33,Nexusflow/Starling-LM-7B-beta,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,Nexusflow/Starling-LM-7B-beta,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,Nexusflow/Starling-LM-7B-beta,pedagogy,C,D,wrong,loglikelihood
pedagogy_36,Nexusflow/Starling-LM-7B-beta,pedagogy,C,C,correct,loglikelihood
pedagogy_37,Nexusflow/Starling-LM-7B-beta,pedagogy,A,A,correct,loglikelihood
