question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_1,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,nvidia/AceInstruct-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,nvidia/AceInstruct-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_7,nvidia/AceInstruct-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,nvidia/AceInstruct-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_10,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_11,nvidia/AceInstruct-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_13,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_14,nvidia/AceInstruct-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,nvidia/AceInstruct-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_16,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_17,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_19,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_20,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_22,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,nvidia/AceInstruct-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_25,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_26,nvidia/AceInstruct-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_29,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_31,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_32,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_33,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_37,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_40,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_41,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_42,nvidia/AceInstruct-1.5B,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,nvidia/AceInstruct-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_47,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_48,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_49,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_52,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_53,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,nvidia/AceInstruct-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_55,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_58,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,nvidia/AceInstruct-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_62,nvidia/AceInstruct-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_64,nvidia/AceInstruct-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_65,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_67,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_69,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_72,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_73,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_74,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_75,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_76,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_77,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_78,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_79,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_80,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_81,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_82,nvidia/AceInstruct-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_83,nvidia/AceInstruct-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_84,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_85,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_86,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_87,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_88,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_89,nvidia/AceInstruct-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_90,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_91,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_92,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_93,nvidia/AceInstruct-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_94,nvidia/AceInstruct-1.5B,pedagogy,A,B,wrong,loglikelihood
pedagogy_95,nvidia/AceInstruct-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_96,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_97,nvidia/AceInstruct-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_98,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_99,nvidia/AceInstruct-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_100,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_101,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_102,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_103,nvidia/AceInstruct-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_104,nvidia/AceInstruct-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_105,nvidia/AceInstruct-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_106,nvidia/AceInstruct-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_107,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_108,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_109,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_110,nvidia/AceInstruct-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_111,nvidia/AceInstruct-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_112,nvidia/AceInstruct-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_113,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_114,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_115,nvidia/AceInstruct-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_116,nvidia/AceInstruct-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_117,nvidia/AceInstruct-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_118,nvidia/AceInstruct-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_119,nvidia/AceInstruct-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_120,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_121,nvidia/AceInstruct-1.5B,pedagogy,D,B,wrong,loglikelihood
