question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,ai-forever/mGPT,pedagogy,B,D,wrong,loglikelihood
pedagogy_1,ai-forever/mGPT,pedagogy,A,C,wrong,loglikelihood
pedagogy_2,ai-forever/mGPT,pedagogy,A,B,wrong,loglikelihood
pedagogy_3,ai-forever/mGPT,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,ai-forever/mGPT,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,ai-forever/mGPT,pedagogy,C,D,wrong,loglikelihood
pedagogy_6,ai-forever/mGPT,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,ai-forever/mGPT,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,ai-forever/mGPT,pedagogy,A,D,wrong,loglikelihood
pedagogy_9,ai-forever/mGPT,pedagogy,B,B,correct,loglikelihood
pedagogy_10,ai-forever/mGPT,pedagogy,C,C,correct,loglikelihood
pedagogy_11,ai-forever/mGPT,pedagogy,D,A,wrong,loglikelihood
pedagogy_12,ai-forever/mGPT,pedagogy,B,B,correct,loglikelihood
pedagogy_13,ai-forever/mGPT,pedagogy,D,D,correct,loglikelihood
pedagogy_14,ai-forever/mGPT,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,ai-forever/mGPT,pedagogy,C,A,wrong,loglikelihood
pedagogy_16,ai-forever/mGPT,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,ai-forever/mGPT,pedagogy,D,D,correct,loglikelihood
pedagogy_18,ai-forever/mGPT,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,ai-forever/mGPT,pedagogy,D,D,correct,loglikelihood
pedagogy_20,ai-forever/mGPT,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,ai-forever/mGPT,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,ai-forever/mGPT,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,ai-forever/mGPT,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,ai-forever/mGPT,pedagogy,A,A,correct,loglikelihood
pedagogy_25,ai-forever/mGPT,pedagogy,C,D,wrong,loglikelihood
pedagogy_26,ai-forever/mGPT,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,ai-forever/mGPT,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,ai-forever/mGPT,pedagogy,D,D,correct,loglikelihood
pedagogy_29,ai-forever/mGPT,pedagogy,B,A,wrong,loglikelihood
pedagogy_30,ai-forever/mGPT,pedagogy,B,B,correct,loglikelihood
pedagogy_31,ai-forever/mGPT,pedagogy,C,C,correct,loglikelihood
pedagogy_32,ai-forever/mGPT,pedagogy,A,B,wrong,loglikelihood
pedagogy_33,ai-forever/mGPT,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,ai-forever/mGPT,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,ai-forever/mGPT,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,ai-forever/mGPT,pedagogy,D,C,wrong,loglikelihood
pedagogy_37,ai-forever/mGPT,pedagogy,B,A,wrong,loglikelihood
pedagogy_38,ai-forever/mGPT,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,ai-forever/mGPT,pedagogy,B,C,wrong,loglikelihood
pedagogy_40,ai-forever/mGPT,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,ai-forever/mGPT,pedagogy,A,C,wrong,loglikelihood
pedagogy_42,ai-forever/mGPT,pedagogy,B,B,correct,loglikelihood
pedagogy_43,ai-forever/mGPT,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,ai-forever/mGPT,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,ai-forever/mGPT,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,ai-forever/mGPT,pedagogy,D,C,wrong,loglikelihood
pedagogy_47,ai-forever/mGPT,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,ai-forever/mGPT,pedagogy,C,C,correct,loglikelihood
pedagogy_49,ai-forever/mGPT,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,ai-forever/mGPT,pedagogy,B,C,wrong,loglikelihood
