question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,openlm-research/open_llama_3b,pedagogy,D,D,correct,loglikelihood
pedagogy_1,openlm-research/open_llama_3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,openlm-research/open_llama_3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,openlm-research/open_llama_3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,openlm-research/open_llama_3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,openlm-research/open_llama_3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,openlm-research/open_llama_3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,openlm-research/open_llama_3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,openlm-research/open_llama_3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,openlm-research/open_llama_3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,openlm-research/open_llama_3b,pedagogy,C,C,correct,loglikelihood
pedagogy_11,openlm-research/open_llama_3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,openlm-research/open_llama_3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,openlm-research/open_llama_3b,pedagogy,D,D,correct,loglikelihood
pedagogy_14,openlm-research/open_llama_3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_15,openlm-research/open_llama_3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,openlm-research/open_llama_3b,pedagogy,B,B,correct,loglikelihood
pedagogy_17,openlm-research/open_llama_3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,openlm-research/open_llama_3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,openlm-research/open_llama_3b,pedagogy,D,D,correct,loglikelihood
pedagogy_20,openlm-research/open_llama_3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,openlm-research/open_llama_3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,openlm-research/open_llama_3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,openlm-research/open_llama_3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,openlm-research/open_llama_3b,pedagogy,A,A,correct,loglikelihood
pedagogy_25,openlm-research/open_llama_3b,pedagogy,A,D,wrong,loglikelihood
