question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,microsoft/phi-1_5,pedagogy,A,C,wrong,loglikelihood
pedagogy_2,microsoft/phi-1_5,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,microsoft/phi-1_5,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,microsoft/phi-1_5,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_6,microsoft/phi-1_5,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,microsoft/phi-1_5,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,microsoft/phi-1_5,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,microsoft/phi-1_5,pedagogy,C,C,correct,loglikelihood
pedagogy_11,microsoft/phi-1_5,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,microsoft/phi-1_5,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,microsoft/phi-1_5,pedagogy,D,D,correct,loglikelihood
pedagogy_14,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_15,microsoft/phi-1_5,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,microsoft/phi-1_5,pedagogy,B,B,correct,loglikelihood
pedagogy_17,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_18,microsoft/phi-1_5,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,microsoft/phi-1_5,pedagogy,D,D,correct,loglikelihood
pedagogy_20,microsoft/phi-1_5,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,microsoft/phi-1_5,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,microsoft/phi-1_5,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,microsoft/phi-1_5,pedagogy,D,D,correct,loglikelihood
pedagogy_24,microsoft/phi-1_5,pedagogy,A,A,correct,loglikelihood
pedagogy_25,microsoft/phi-1_5,pedagogy,D,D,correct,loglikelihood
pedagogy_26,microsoft/phi-1_5,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,microsoft/phi-1_5,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,microsoft/phi-1_5,pedagogy,D,D,correct,loglikelihood
pedagogy_29,microsoft/phi-1_5,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,microsoft/phi-1_5,pedagogy,B,B,correct,loglikelihood
pedagogy_31,microsoft/phi-1_5,pedagogy,C,C,correct,loglikelihood
