question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,allenai/OLMo-2-0425-1B,pedagogy,D,D,correct,loglikelihood
pedagogy_1,allenai/OLMo-2-0425-1B,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,allenai/OLMo-2-0425-1B,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,allenai/OLMo-2-0425-1B,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,allenai/OLMo-2-0425-1B,pedagogy,C,C,correct,loglikelihood
pedagogy_7,allenai/OLMo-2-0425-1B,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,allenai/OLMo-2-0425-1B,pedagogy,A,B,wrong,loglikelihood
pedagogy_10,allenai/OLMo-2-0425-1B,pedagogy,C,C,correct,loglikelihood
pedagogy_11,allenai/OLMo-2-0425-1B,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,allenai/OLMo-2-0425-1B,pedagogy,B,B,correct,loglikelihood
pedagogy_13,allenai/OLMo-2-0425-1B,pedagogy,D,D,correct,loglikelihood
pedagogy_14,allenai/OLMo-2-0425-1B,pedagogy,C,D,wrong,loglikelihood
pedagogy_15,allenai/OLMo-2-0425-1B,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,allenai/OLMo-2-0425-1B,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,allenai/OLMo-2-0425-1B,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,allenai/OLMo-2-0425-1B,pedagogy,D,D,correct,loglikelihood
pedagogy_20,allenai/OLMo-2-0425-1B,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,allenai/OLMo-2-0425-1B,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,allenai/OLMo-2-0425-1B,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,allenai/OLMo-2-0425-1B,pedagogy,A,A,correct,loglikelihood
pedagogy_25,allenai/OLMo-2-0425-1B,pedagogy,A,D,wrong,loglikelihood
pedagogy_26,allenai/OLMo-2-0425-1B,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,allenai/OLMo-2-0425-1B,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,allenai/OLMo-2-0425-1B,pedagogy,D,D,correct,loglikelihood
pedagogy_29,allenai/OLMo-2-0425-1B,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,allenai/OLMo-2-0425-1B,pedagogy,B,B,correct,loglikelihood
pedagogy_31,allenai/OLMo-2-0425-1B,pedagogy,C,C,correct,loglikelihood
pedagogy_32,allenai/OLMo-2-0425-1B,pedagogy,B,B,correct,loglikelihood
pedagogy_33,allenai/OLMo-2-0425-1B,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,allenai/OLMo-2-0425-1B,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,allenai/OLMo-2-0425-1B,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,allenai/OLMo-2-0425-1B,pedagogy,D,C,wrong,loglikelihood
pedagogy_37,allenai/OLMo-2-0425-1B,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,allenai/OLMo-2-0425-1B,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,allenai/OLMo-2-0425-1B,pedagogy,C,C,correct,loglikelihood
pedagogy_40,allenai/OLMo-2-0425-1B,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,allenai/OLMo-2-0425-1B,pedagogy,B,C,wrong,loglikelihood
