question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,C,correct,loglikelihood
pedagogy_2,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,Open-Orca/Mistral-7B-OpenOrca,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,Open-Orca/Mistral-7B-OpenOrca,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,Open-Orca/Mistral-7B-OpenOrca,pedagogy,A,A,correct,loglikelihood
pedagogy_8,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,B,correct,loglikelihood
pedagogy_10,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,C,correct,loglikelihood
pedagogy_11,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,D,correct,loglikelihood
pedagogy_14,Open-Orca/Mistral-7B-OpenOrca,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,Open-Orca/Mistral-7B-OpenOrca,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,D,correct,loglikelihood
pedagogy_18,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,D,correct,loglikelihood
pedagogy_20,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,C,correct,loglikelihood
pedagogy_22,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,Open-Orca/Mistral-7B-OpenOrca,pedagogy,D,D,correct,loglikelihood
pedagogy_24,Open-Orca/Mistral-7B-OpenOrca,pedagogy,C,A,wrong,loglikelihood
pedagogy_25,Open-Orca/Mistral-7B-OpenOrca,pedagogy,B,D,wrong,loglikelihood
