question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,tiiuae/Falcon3-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_1,tiiuae/Falcon3-1B-Instruct,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,tiiuae/Falcon3-1B-Instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,tiiuae/Falcon3-1B-Instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,tiiuae/Falcon3-1B-Instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,tiiuae/Falcon3-1B-Instruct,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,tiiuae/Falcon3-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_7,tiiuae/Falcon3-1B-Instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,tiiuae/Falcon3-1B-Instruct,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,tiiuae/Falcon3-1B-Instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,tiiuae/Falcon3-1B-Instruct,pedagogy,C,C,correct,loglikelihood
pedagogy_11,tiiuae/Falcon3-1B-Instruct,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,tiiuae/Falcon3-1B-Instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,tiiuae/Falcon3-1B-Instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,tiiuae/Falcon3-1B-Instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,tiiuae/Falcon3-1B-Instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,tiiuae/Falcon3-1B-Instruct,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,tiiuae/Falcon3-1B-Instruct,pedagogy,A,D,wrong,loglikelihood
pedagogy_18,tiiuae/Falcon3-1B-Instruct,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,tiiuae/Falcon3-1B-Instruct,pedagogy,D,D,correct,loglikelihood
pedagogy_20,tiiuae/Falcon3-1B-Instruct,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,tiiuae/Falcon3-1B-Instruct,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,tiiuae/Falcon3-1B-Instruct,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,tiiuae/Falcon3-1B-Instruct,pedagogy,D,D,correct,loglikelihood
