question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_4,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_5,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_6,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_7,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_8,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_9,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_10,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_11,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_13,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_15,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_16,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_18,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_20,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_22,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_24,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_25,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_26,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_27,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_29,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_31,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_32,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_33,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_37,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_38,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_39,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_40,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_41,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_42,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_43,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_47,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_48,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_49,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_50,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_52,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_53,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_54,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_55,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_58,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_61,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_62,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_63,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_64,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_67,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_69,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_72,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_73,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_74,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_75,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_76,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_77,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_78,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_79,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_80,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_81,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_82,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_83,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_84,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_85,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_86,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_87,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_88,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_89,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_90,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_91,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_92,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_93,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_94,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_95,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_96,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_97,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_98,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_99,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_100,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_101,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_102,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_103,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_104,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_105,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_106,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_107,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_108,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_109,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_110,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_111,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_112,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_113,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_114,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_115,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_116,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_117,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_118,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_119,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_120,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_121,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_122,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_123,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_124,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_125,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_126,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_127,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_128,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_129,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_130,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_131,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_132,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_133,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_134,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_135,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_136,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_137,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_138,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_139,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_140,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_141,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_142,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_143,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_144,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_145,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_146,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_147,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_148,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_149,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_150,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_151,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_152,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_153,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_154,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_155,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_156,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_157,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_158,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_159,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_160,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_161,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_162,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_163,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_164,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_165,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_166,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_167,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_168,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_169,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_170,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_171,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_172,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_173,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_174,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_175,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_176,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_177,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_178,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_179,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_180,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_181,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_182,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_183,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_184,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_185,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_186,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_187,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_188,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_189,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_190,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_191,stabilityai/stablelm-zephyr-3b,pedagogy,B,D,wrong,loglikelihood
pedagogy_192,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_193,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_194,stabilityai/stablelm-zephyr-3b,pedagogy,B,A,wrong,loglikelihood
pedagogy_195,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_196,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_197,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_198,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_199,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_200,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_201,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_202,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_203,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_204,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_205,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_206,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_207,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_208,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_209,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_210,stabilityai/stablelm-zephyr-3b,pedagogy,A,B,wrong,loglikelihood
pedagogy_211,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_212,stabilityai/stablelm-zephyr-3b,pedagogy,A,C,wrong,loglikelihood
pedagogy_213,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_214,stabilityai/stablelm-zephyr-3b,pedagogy,B,B,correct,loglikelihood
pedagogy_215,stabilityai/stablelm-zephyr-3b,pedagogy,A,D,wrong,loglikelihood
pedagogy_216,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_217,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_218,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_219,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_220,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_221,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_222,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_223,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_224,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_225,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
pedagogy_226,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_227,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_228,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_229,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_230,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_231,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_232,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_233,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_234,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_235,stabilityai/stablelm-zephyr-3b,pedagogy,A,A,correct,loglikelihood
pedagogy_236,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_237,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_238,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_239,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_240,stabilityai/stablelm-zephyr-3b,pedagogy,D,A,wrong,loglikelihood
pedagogy_241,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_242,stabilityai/stablelm-zephyr-3b,pedagogy,D,C,wrong,loglikelihood
pedagogy_243,stabilityai/stablelm-zephyr-3b,pedagogy,D,D,correct,loglikelihood
pedagogy_244,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_245,stabilityai/stablelm-zephyr-3b,pedagogy,C,B,wrong,loglikelihood
pedagogy_246,stabilityai/stablelm-zephyr-3b,pedagogy,D,B,wrong,loglikelihood
pedagogy_247,stabilityai/stablelm-zephyr-3b,pedagogy,C,D,wrong,loglikelihood
pedagogy_248,stabilityai/stablelm-zephyr-3b,pedagogy,C,C,correct,loglikelihood
pedagogy_249,stabilityai/stablelm-zephyr-3b,pedagogy,B,C,wrong,loglikelihood
pedagogy_250,stabilityai/stablelm-zephyr-3b,pedagogy,C,A,wrong,loglikelihood
