question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,ibm/merlinite-7b,pedagogy,C,D,wrong,loglikelihood
pedagogy_1,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_2,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,ibm/merlinite-7b,pedagogy,A,D,wrong,loglikelihood
pedagogy_4,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_7,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_8,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_10,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_11,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_13,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_14,ibm/merlinite-7b,pedagogy,A,D,wrong,loglikelihood
pedagogy_15,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_16,ibm/merlinite-7b,pedagogy,A,B,wrong,loglikelihood
pedagogy_17,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_20,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_22,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_23,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,ibm/merlinite-7b,pedagogy,C,A,wrong,loglikelihood
pedagogy_25,ibm/merlinite-7b,pedagogy,A,D,wrong,loglikelihood
pedagogy_26,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_27,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_29,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_31,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_32,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_33,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_35,ibm/merlinite-7b,pedagogy,C,D,wrong,loglikelihood
pedagogy_36,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_37,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_38,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_40,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_42,ibm/merlinite-7b,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,ibm/merlinite-7b,pedagogy,A,D,wrong,loglikelihood
pedagogy_44,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_47,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_48,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_49,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_51,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_52,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_53,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_55,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,ibm/merlinite-7b,pedagogy,A,B,wrong,loglikelihood
pedagogy_57,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_58,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_60,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_62,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_63,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_64,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_67,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_68,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_69,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_70,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_71,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_72,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_73,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_74,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_75,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_76,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_77,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_78,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_79,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_80,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_81,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_82,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_83,ibm/merlinite-7b,pedagogy,B,A,wrong,loglikelihood
pedagogy_84,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_85,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_86,ibm/merlinite-7b,pedagogy,C,A,wrong,loglikelihood
pedagogy_87,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_88,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_89,ibm/merlinite-7b,pedagogy,A,C,wrong,loglikelihood
pedagogy_90,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_91,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_92,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_93,ibm/merlinite-7b,pedagogy,D,C,wrong,loglikelihood
pedagogy_94,ibm/merlinite-7b,pedagogy,A,B,wrong,loglikelihood
pedagogy_95,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_96,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_97,ibm/merlinite-7b,pedagogy,A,D,wrong,loglikelihood
pedagogy_98,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_99,ibm/merlinite-7b,pedagogy,C,D,wrong,loglikelihood
pedagogy_100,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_101,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_102,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_103,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_104,ibm/merlinite-7b,pedagogy,A,A,correct,loglikelihood
pedagogy_105,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_106,ibm/merlinite-7b,pedagogy,B,C,wrong,loglikelihood
pedagogy_107,ibm/merlinite-7b,pedagogy,B,B,correct,loglikelihood
pedagogy_108,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_109,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_110,ibm/merlinite-7b,pedagogy,D,D,correct,loglikelihood
pedagogy_111,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_112,ibm/merlinite-7b,pedagogy,D,A,wrong,loglikelihood
pedagogy_113,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_114,ibm/merlinite-7b,pedagogy,C,B,wrong,loglikelihood
pedagogy_115,ibm/merlinite-7b,pedagogy,C,A,wrong,loglikelihood
pedagogy_116,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_117,ibm/merlinite-7b,pedagogy,B,D,wrong,loglikelihood
pedagogy_118,ibm/merlinite-7b,pedagogy,C,C,correct,loglikelihood
pedagogy_119,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_120,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
pedagogy_121,ibm/merlinite-7b,pedagogy,D,B,wrong,loglikelihood
