model,theta_cat,theta_full,n_subset_items,se_reached,theta_abs_error
01-ai/Yi-1.5-6B,0.3408507826629424,0.11373963327319894,8,0.19465367319411334,0.22711114938974344
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,1.5777265399325233,1.477205987623927,8,0.13897665683402194,0.10052055230859636
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,1.2436218281424576,1.346604141326406,8,0.12770465738890244,0.10298231318394846
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,-1.1546455715553925,-1.1636839096943772,15,0.2843656550197803,0.009038338138984692
BlackBeenie/Neos-Llama-3.1-base,-3.1813749509210183,-3.1813750403783994,400,0.3926008965032579,8.945738105836654e-08
BramVanroy/fietje-2-chat,0.11973934709540236,0.13743870043847015,8,0.24729478534588484,0.017699353343067784
BramVanroy/fietje-2-instruct,0.11973934709540236,-0.03848446338858976,8,0.24729478534588484,0.15822381048399212
Daemontatox/Zirel_1.5,0.8575568048934583,0.7688134010995782,8,0.15959027588988656,0.08874340379388013
DavieLion/Llama-3.2-1B-SPIN-iter3,-1.7821795662495754,-2.0544072243430542,33,0.2940501688579253,0.2722276580934788
DeepMount00/Lexora-Lite-3B,0.9976827729535488,1.0579803177049,8,0.11966414857855413,0.060297544751351295
EpistemeAI/Athena-gemma-2-2b-it,0.8575568048934583,0.5353521933441104,8,0.15959027588988656,0.3222046115493479
EpistemeAI/Athene-codegemma-2-7b-it-alpaca-v1.3,0.8921408924774179,0.7397078809720438,8,0.15707953395061572,0.15243301150537414
EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.2,0.8921408924774179,0.7125968141719713,8,0.15707953395061572,0.1795440783054466
EpistemeAI/ReasoningCore-3B-Instruct-r01-Reflect,1.5007403115814797,1.5633390238458271,8,0.10341420808085745,0.06259871226434743
J-LAB/Thynk_orpo,-0.05046901373007737,-0.31617352767718737,8,0.29371964362508163,0.26570451394711003
JayHyeon/Qwen-0.5B-DPO-5epoch,-0.11173917519590093,-0.24848173900143533,8,0.26152241131408027,0.1367425638055344
JayHyeon/Qwen2.5-0.5B-SFT,-0.9346587891673632,-1.0121165021957887,11,0.2910135490550422,0.07745771302842552
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,-0.13882385438012643,-0.52074976292129,8,0.29622019165746044,0.3819259085411636
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,-0.05812121655452836,-0.13348860942400037,8,0.280744104414937,0.07536739286947201
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,-0.07619494366511725,-0.09286031837628694,8,0.2579480587243609,0.01666537471116969
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,-0.02834269839316811,-0.16420460088927055,8,0.2464354585301803,0.13586190249610244
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,-0.2384953652706574,-0.12934128376762746,8,0.27250023235259874,0.10915408150302994
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,-0.07619494366511725,-0.19507570813966785,8,0.2579480587243609,0.1188807644745506
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,-0.2384953652706574,-0.13039095270062978,8,0.27250023235259874,0.10810441257002762
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,-0.2384953652706574,-0.11850376572041059,8,0.27250023235259874,0.11999159955024681
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,-0.2384953652706574,-0.15187309558438816,8,0.27250023235259874,0.08662226968626924
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,-0.02834269839316811,-0.05291158387431227,8,0.2464354585301803,0.024568885481144158
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,-0.07619494366511725,-0.11784243852448145,8,0.2579480587243609,0.0416474948593642
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,-0.05812121655452836,-0.05240461070058064,8,0.280744104414937,0.005716605853947718
JayHyeon/Qwen2.5-0.5B-SFT-5e-5,-0.4710429013486555,-0.6049208612356072,8,0.2845494378884008,0.13387795988695167
JayHyeon/Qwen2.5-0.5B-SFT-7e-5,-0.32041242487933524,-0.45688643075571445,11,0.2816467318735023,0.1364740058763792
JayHyeon/Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.11973934709540236,0.011282379609658149,8,0.24729478534588484,0.10845696748574421
JayHyeon/Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,-0.2384953652706574,-0.2014325540817969,8,0.27250023235259874,0.03706281118886051
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,-0.05812121655452836,0.0604127242093561,8,0.280744104414937,0.11853394076388446
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,-0.07619494366511725,-0.008764814258217728,8,0.2579480587243609,0.06743012940689952
LEESM/llama-2-7b-hf-lora-oki10p,-1.3976379836370791,-0.7085654752503696,18,0.2971232064987306,0.6890725083867095
LilRg/10PRYMMAL-3B-slerp,-1.2007730137404107,-0.3599594515198234,18,0.2986960074475216,0.8408135622205872
Nexesenex/Llama_3.2_1b_AquaSyn_0.11,0.2985795938715632,-0.026066437407641956,8,0.214202543055396,0.32464603127920516
Nexesenex/Qwen_2.5_3b_Smarteaz_0.01a,0.8921408924774179,0.780257616351189,8,0.15707953395061572,0.11188327612622895
