"F1","SE_F1"
0.887296364821093,0.161976665771299
-2.75852557900172,0.564317677622934
-1.43069581505094,0.334571886557338
0.577351007837882,0.168984990157867
1.77060619200996,0.196048530192049
0.619163301951757,0.167847951065426
0.721044896190472,0.165227744657767
-1.57798608362565,0.357684865022864
-2.75852557900172,0.564317677622934
0.392684249568962,0.174275204162387
0.553906747297526,0.169636464730126
0.769021754916314,0.164111411739895
1.77060619200996,0.196048530192049
1.77060619200996,0.196048530192049
0.627687141853154,0.16762030018147
0.140621784420735,0.182456968743167
0.323684389910026,0.176353329198336
0.58634354115879,0.168737644409348
0.696768586279449,0.16582910796933
-0.584552991748393,0.22877963332917
0.55806754005525,0.169520188153459
-0.890605613462175,0.26123930453767
-0.153318641021258,0.196029861260531
-1.43707919000304,0.335548930293812
-1.55934115873153,0.354695799302211
-0.11883227238947,0.194104987074545
0.926718549893977,0.161480193486742
0.657413126970374,0.166837407978576
-2.75852557900172,0.564317677622934
0.208785933299287,0.180048332985943
-1.4542366482439,0.338186526905112
0.503445958977236,0.171064240724627
0.565037950910831,0.169326008165783
0.622366323665931,0.167762240815591
0.736846024200958,0.16484786028026
0.197060279562222,0.180448660022882
0.521989408334267,0.170536304700737
-2.75852557900172,0.564317677622934
-1.91028761901888,0.413494778053402
-1.37666885531004,0.326396967179125
0.291511820184703,0.177353311693403
1.47138798954048,0.174162395679899
0.792141451019197,0.163619813569414
0.00263660481478937,0.188078950847027
0.07884550208083,0.184835142978675
0.815458683323773,0.163160148492219
1.00056738924072,0.160957835046994
0.874492513026283,0.162162274823456
0.706212763617131,0.165592925616492
0.163982176168905,0.181608364082494
-0.224735227062332,0.200336443277597
0.19717715967892,0.180444643149424
-1.17668646419649,0.297691679857095
0.304198846322515,0.176956298231681
-1.10687269711501,0.288279244093736
-0.881508745079018,0.260174086991456
-0.887018627428763,0.260818568550905
-1.14535600815104,0.29342744832789
-1.45730992533734,0.338660730560045
-1.51644539083955,0.347886659543532
-1.0220335865149,0.277284358986371
-1.0392022557633,0.279469556165841
0.619138103447957,0.167848626147273
1.17595309332261,0.162410480306637
1.11327901390793,0.161467093527414
1.12093114994802,0.161555912217227
1.37746407455506,0.169208362420205
-1.59690546575126,0.360735638770044
-0.766431600278786,0.247218651683215
0.361592630450439,0.175201527467085
0.259417603003688,0.178375056758267
0.303001847221185,0.176993601812857
0.30650636876957,0.176884474300972
0.996387568939444,0.160969820350355
0.41645931747628,0.173576161606968
0.971699519793401,0.161086452439597
-0.949290669429013,0.26825322694034
-2.39588277991083,0.499971483655116
-0.0763265867054333,0.191866327768111
0.379111059909705,0.174677748650782
-0.0149655415528513,0.18888333886729
-1.88402359208738,0.408936800663754
-2.2761035323285,0.478450278231728
-2.75852557900172,0.564317677622934
-1.95298024413979,0.420945175415401
-2.28296759230153,0.479683445787342
-2.34941728647663,0.491624724153382
-1.9899903166244,0.42744164383586
-2.34941728647663,0.491624724153382
-0.0387513215489941,0.190005928311015
-2.75852557900172,0.564317677622934
-2.75852557900172,0.564317677622934
-1.8762554841923,0.407592635806168
-1.8762554841923,0.407592635806168
-0.608599550737536,0.231069106792515
0.657109243621526,0.166845323981134
0.657109243621526,0.166845323981134
0.67203514961856,0.16645873695445
-0.150794144539763,0.195885589961963
-1.25698464081284,0.308913942438147
-0.895128677682508,0.26177115411061
-0.76977050638828,0.247580799111027
-1.84284403987216,0.401832860530183
0.948924292029984,0.161259194460263
-0.474440498883698,0.218898735230863
-0.374039621174117,0.210780624879375
0.529479068292858,0.170324030291616
0.292232580705896,0.177330658686717
-0.0313627183155558,0.189652746838671
0.0217362259174725,0.187230539529066
0.0670350063361975,0.185314020543736
-1.00961692518482,0.275716693187746
-1.14494857289565,0.293372423545271
-0.421737963047665,0.21452918624494
1.36202548456629,0.168500228076599
0.395722979120904,0.174185447224901
0.467108594224612,0.172106576371118
0.39077449091614,0.174331680109436
0.467108594224612,0.172106576371118
0.691352571619136,0.165965685626297
0.520110567948778,0.170589648327196
0.784759714588652,0.163773017922821
1.3869120949855,0.169656422505487
0.36806715560445,0.175007364972639
0.620081927992321,0.167823348993326
-0.0836451510999439,0.192241462343726
0.885014976701014,0.162008919353135
0.58825050464394,0.168685384408578
0.676577540688524,0.166342022292052
0.74892132882835,0.164565086698154
0.784158069790038,0.163785663356504
-0.982106378162679,0.272281537036229
-0.582369608229164,0.228574053128494
-0.21084124659704,0.199464152253681
-0.585054953305388,0.228826950697633
0.337404504299717,0.175933368574303
0.40962637235948,0.173776341184108
0.365839803754778,0.175074081442475
0.182211026236466,0.180963505301285
-0.530908133947977,0.223840775541786
-0.00582716822944855,0.188462987738084
0.16889024160582,0.181433292894451
0.588691202427445,0.168673316872663
0.293040433546875,0.177305282783473
0.18681480759969,0.180802912682328
0.183059916555462,0.180933826593528
-0.000257789751596011,0.188209715391346
0.127891024499286,0.182930591100454
0.097329551564387,0.184101871231025
-0.304629013038438,0.205680960732699
0.0554728848927676,0.185790929246812
0.233673689335764,0.179215353662496
0.0365077854954148,0.186591178237244
0.231862412375716,0.179275255629235
0.105937908558711,0.183766894319879
0.106131046157035,0.183759425154414
-0.281369508461963,0.204066991323034
-0.164798858729368,0.196692716564464
-0.194263541206396,0.198445290699829
-0.30421971402921,0.205652146943257
-0.274650278122458,0.203609633037197
0.1743446066611,0.181239996648166
-0.500528032129863,0.221148794741339
-0.2803258347263,0.203995690262326
-0.273562791553198,0.20353598539704
0.242047857758765,0.178939785955091
0.167312029953416,0.181489469550056
0.121658446619961,0.183165456044827
0.186944490193416,0.180798401840539
0.170994645089471,0.181358559348497
0.313531093246954,0.176666526489443
0.262528668437578,0.178274830846155
0.413040155377207,0.173676261650475
0.342992732909748,0.17576334857806
-0.208074044308108,0.199292426281072
0.191268205962523,0.180648404723417
0.1604194722644,0.181736131174435
0.385749879776203,0.17448051945033
0.446114071942927,0.17271306421857
0.051747907838878,0.18594632196366
0.191330270159722,0.180646257196042
0.195208788519081,0.180512363667033
0.0804538180060624,0.184770564303575
0.0731782926475043,0.185063901957147
-0.270665044239769,0.203340250925221
-0.215357739681591,0.199745863449311
-0.197713592774254,0.198655372337154
-0.405309961750679,0.213215857687172
-0.358973198352445,0.209637736118328
-0.251506345016009,0.202064748275061
0.315569963046178,0.176603463764422
0.128391089145988,0.182911833250669
0.13686047046572,0.182596058709091
0.170994645089471,0.181358559348497
0.0591278248771768,0.185639291075827
0.0585299256341404,0.185664040932134
0.232113320175069,0.179266951230214
0.265766236010873,0.178170812940539
0.926924261970658,0.161477932811642
0.786561912580781,0.163735281219143
0.877705219546154,0.16211465908982
0.926924261970658,0.161477932811642
0.831913166077855,0.16285831958212
0.763921473292648,0.16422435229194
0.245256931746689,0.178834771240655
0.386265762864607,0.174465220977882
0.407179428692222,0.173848163336959
0.409856438175677,0.173769592107808
0.35879254115542,0.17528571757688
0.404329774271828,0.173931899639516
-1.3138129579979,0.317104969574989
-1.3138129579979,0.317104969574989
-0.0997266764990067,0.193080747507111
0.0646235702725603,0.185412816707312
-0.461880014134974,0.217835866290484
-0.31660063422332,0.206530275248063
-0.270982049983228,0.203361627686499
-0.0978127545409072,0.192979773932709
0.0569396512785252,0.185729976559905
0.175843652689693,0.181187101434668
0.073796118380781,0.185038871604769
0.087970475941728,0.184470724945099
-0.0281233010488585,0.189499179409661
0.609648778498832,0.168103728787331
0.286940557479265,0.177497267639487
-0.115828820434513,0.193942003132495
0.802842749407178,0.163404222838378
0.802842749407178,0.163404222838378
0.312869966501286,0.176686993936032
0.314612435470163,0.176633069535158
