"X","a1","d","g","u"
"X1",0.310732151935741,-1.50467939115448,0,1
"X2",3.94893333433871,-3.89472422545916,0,1
"X3",0.15981995584598,-0.813867043652774,0,1
"X4",2.92598163109056,-2.25484671796238,0,1
"X5",-0.678849851004129,-0.443450094948391,0,1
"X6",-1.05732328430943,-0.880693677401464,0,1
"X7",4.57955187208507,-4.0857283470383,0,1
"X8",1.9689192900876,-2.13179557519242,0,1
"X9",0.509536652692001,-1.17242276692296,0,1
"X10",0.178498585325069,0.234484853683303,0,1
"X11",-1.33954549073194,-0.170453397935209,0,1
"X12",2.39469931481122,-2.97381562655072,0,1
"X13",1.07107982225942,-1.66197885419859,0,1
"X14",0.970857800047186,-1.56030846056891,0,1
"X15",1.25219158001867,-1.65601567932087,0,1
"X16",7.5674595743585,-6.22650990909542,0,1
"X17",0.920562965191145,-1.60591797524475,0,1
"X18",0.473650570593322,-1.66870933866741,0,1
"X19",1.28447545975499,-1.43855395011577,0,1
"X20",0.850862684993264,-1.32310816538402,0,1
"X21",1.16776180939923,-1.63112084522957,0,1
"X22",0.516429310775292,-2.36341212683794,0,1
"X23",0.054389511219152,-0.418040699474028,0,1
"X24",0.783239413701844,-2.40398592223938,0,1
"X25",-1.27935274969337,-0.557155019795867,0,1
"X26",1.12486039570019,-1.54141973534822,0,1
"X27",0.227412651728723,-0.67121087839102,0,1
"X28",0.935426465718998,-1.18308228457504,0,1
"X29",0.618382387869878,-1.40188453104485,0,1
"X30",0.997368569273996,-1.18927883029916,0,1
"X31",0.461345453729452,-1.51164201847576,0,1
"X32",-1.2127777609321,-1.44436102808388,0,1
"X33",1.3920578469761,-1.46242094537863,0,1
"X34",0.307731300142042,-1.38118650780152,0,1
"X35",-2.91863494074803,0.830109165220917,0,1
"X36",0.417792541828924,0.430889299306741,0,1
"X37",-1.33818058391168,-0.0709354438948245,0,1
"X38",0.241757877888469,-0.797642143250124,0,1
"X39",1.85891480536897,-1.82131265544399,0,1
"X40",0.243757338468796,-1.74700456511903,0,1
"X41",0.460450748111965,-1.11147160422404,0,1
"X42",0.15715022306867,-2.13395624017252,0,1
"X43",1.06981142808176,-0.873389986288888,0,1
"X44",-0.756056961731718,-0.171219096562948,0,1
"X45",0.582879901198981,-0.737260133730568,0,1
