"","a1","d","g","u"
"X101",-1.91306753278354,-1.91038538821205,0,1
"X102",1.63619671964109,0.182450394968958,0,1
"X103",-0.37938256500381,-1.10143157666534,0,1
"X104",-0.639515686495117,-2.57225297276261,0,1
"X105",2.05768226149602,-1.33313476830573,0,1
"X106",-2.37260497792464,-2.31993563889699,0,1
"X107",-2.09594651724277,-2.08804412290156,0,1
"X108",1.4177639527766,0.322353305622791,0,1
"X109",-1.27391344221715,-1.69985399698063,0,1
"X110",1.12879528727513,-1.17930243700115,0,1
"X111",-0.653229336773987,-2.60564334876907,0,1
"X112",-1.08385906232286,-1.39882818930817,0,1
"X113",-0.338555633099698,-1.22213646154852,0,1
"X114",1.11359089822418,-0.698932788995664,0,1
"X115",-1.25334140206274,-1.79663236319675,0,1
"X116",-0.985848477649665,-1.63725678305902,0,1
"X117",0.483530024560792,-1.6735597406533,0,1
"X118",-0.820679535599788,-2.00744344530084,0,1
"X119",-0.460950590307785,-1.87375298868301,0,1
"X120",-0.413544959257989,-2.16146447087612,0,1
"X121",-0.796847163531655,-1.48529947057636,0,1
"X122",-0.0558088616586615,-1.09399963455198,0,1
"X123",1.57363849897873,-1.44955973148196,0,1
"X124",-1.86682893071622,-1.64512247902191,0,1
"X125",-0.948084407564022,-1.35935646228577,0,1
"X126",-0.344398326615791,-2.32387614629911,0,1
"X127",-0.294391183444739,-2.09223180130796,0,1
"X128",0.530351586038831,-0.222475132582641,0,1
"X129",1.70511134229174,-0.965328086544323,0,1
"X130",-0.291015339782006,-1.90297126492731,0,1
"X131",-0.82664195624244,-1.37658789053827,0,1
"X132",1.12148555701527,-2.44779391624011,0,1
"X133",2.34197915075615,-0.230413629803012,0,1
"X134",0.820586964531398,0.606901931729255,0,1
"X135",-0.685918203504921,-1.13544902023373,0,1
"X136",-1.42239041553964,-2.71133104876981,0,1
"X137",-0.90040664559053,-2.08584972764644,0,1
"X138",3.4138680266831,-1.48554408105314,0,1
"X139",-1.04307978730085,-1.37087024118388,0,1
"X140",-0.658037954347088,-1.51033476505835,0,1
"X141",-0.336350434467042,-0.712064700506204,0,1
"X142",1.24294806792173,-0.115545708764365,0,1
"X143",-0.917986268749365,-0.747294200145103,0,1
"X144",1.76431844875506,-0.226600603864256,0,1
"X145",-0.341951425163487,-1.24579885854249,0,1
"X146",3.45080885950948,0.152362096177832,0,1
"X147",1.64311607186881,-1.13593141507239,0,1
"X148",0.868734842374403,-0.796475368900366,0,1
"X149",-0.279955525131024,-0.742713008231516,0,1
"X150",-1.33665900258135,-1.6397421188741,0,1
"X151",-0.666979244461788,-1.67938861835768,0,1
"X152",-0.0809227413750283,-1.25714525635749,0,1
"X153",1.89279042181385,-0.47110400158476,0,1
"X154",-0.664462134690146,-0.834277250628411,0,1
"X155",-1.38149896070186,-1.93255630855368,0,1
"X156",0.524808280813458,-0.543181773537827,0,1
"X157",-0.987027321084635,-1.18720490187772,0,1
"X158",3.74253821318183,0.206989239722337,0,1
"X159",-2.0665575745473,-1.76716579662293,0,1
"X160",-0.836864431441253,-0.874126987506212,0,1
"X161",-0.485244556356286,-0.430901962601075,0,1
"X162",1.76090797636585,0.1425808504308,0,1
"X163",1.27809571357806,-1.20385358386177,0,1
"X164",-2.61151602277199,-2.60688907381994,0,1
"X165",1.61438216474406,-1.78687524925774,0,1
"X166",-0.522521146047637,-0.736477319928722,0,1
"X167",-0.648860541146284,-1.32528201871003,0,1
"X168",-1.73329958131562,-2.05055033454523,0,1
"X169",-0.873720946964145,-0.925402294552433,0,1
"X170",-1.67464956475202,-2.31060107206196,0,1
"X171",-1.02205284555269,-2.23577857543545,0,1
"X172",-0.731137895931298,-2.6377107381409,0,1
"X173",-0.355125447527796,-2.30254574090672,0,1
"X174",-2.02412612487399,-1.4510061611108,0,1
"X175",1.90197481055466,-1.00555466559834,0,1
"X176",-0.403709251526907,-1.70679866653711,0,1
"X177",-0.211381189825768,-0.53445511533615,0,1
"X178",-0.806936176232526,-0.967804622734593,0,1
"X179",0.556769842139398,-0.493875765263557,0,1
"X180",-1.50052413855992,-2.68630682274696,0,1
"X181",1.25373123121438,0.582918973254304,0,1
"X182",-0.524007934719768,-1.82552921913967,0,1
"X183",-0.219404094955332,-1.57691802777275,0,1
"X184",-1.59530447603161,-2.62978699089894,0,1
"X185",0.476250301934413,-0.0530613319635209,0,1
"X186",1.5387991072768,-0.777378430877796,0,1
"X187",-1.02320032894922,-1.79596013370772,0,1
"X188",1.33400551356722,-0.872466600962271,0,1
"X189",-0.25672433051163,-1.39529024808463,0,1
"X190",-0.182905944709102,-1.7844276238336,0,1
"X191",-0.718653651976872,-0.111102899951588,0,1
"X192",-0.583673239965455,-1.33062341065148,0,1
"X193",1.10647480265893,-0.665506219579274,0,1
"X194",1.96750558593716,-0.743426979357884,0,1
"X195",0.806728485252489,-0.546942154303496,0,1
"X196",-2.11428783101023,-4.15036048657858,0,1
"X197",1.70333589796898,-0.915709022232302,0,1
"X198",-0.490944145225627,-1.90785358941517,0,1
"X199",-0.808523373209894,-1.81351272496388,0,1
"X200",0.93596113504766,-0.667020891544791,0,1
