"","a1","d","g","u"
"X201",-0.519259231591062,-1.10373390116286,0,1
"X202",0.985898490455808,-0.862088680783628,0,1
"X203",-1.46151425252292,-2.06574665867146,0,1
"X204",-0.880084372911205,-2.74217347857075,0,1
"X205",1.83171366948402,-1.29270325884666,0,1
"X206",1.63478094670752,-1.77478624362484,0,1
"X207",1.2813998614158,-0.211044124578022,0,1
"X208",-0.529946666355789,-2.17382315672531,0,1
"X209",-0.350095004071153,-0.714130347733791,0,1
"X210",-1.82747782731199,-2.31439879279846,0,1
"X211",-1.23920092842625,-1.46016129584255,0,1
"X212",-1.02454069979042,-1.96601571074168,0,1
"X213",1.05946789666821,0.0343402105179941,0,1
"X214",2.59301319074741,-0.106663163883627,0,1
"X215",-0.522719751411387,-0.0918341900104111,0,1
"X216",-1.57372020275994,-1.2942593439566,0,1
"X217",-1.30876153785822,-0.461458716802398,0,1
"X218",-0.371705465190342,-1.31038448581113,0,1
"X219",1.18736640330568,-1.01885005159556,0,1
"X220",-1.72025956435347,-2.71126505723674,0,1
"X221",-1.47777612675202,-1.4180502742025,0,1
"X222",-0.986542450913428,-2.02403954067265,0,1
"X223",-2.39144148601271,-2.81043900501488,0,1
"X224",-0.983936346087982,-1.28631792475344,0,1
"X225",-0.934665201314023,-1.53051999999481,0,1
"X226",-1.16590101907805,-2.15137619478083,0,1
"X227",1.0152121232739,-0.829784791042954,0,1
"X228",-0.618399360667305,-1.55116553002901,0,1
"X229",-2.15798239812597,-3.46192573588768,0,1
"X230",3.23275811040996,-0.0014478963029748,0,1
"X231",0.77161950762946,-0.408135308624798,0,1
"X232",-0.247842096233583,-1.00301139709577,0,1
"X233",-0.108205204005345,-1.36096267773431,0,1
"X234",-0.803498032094205,-1.28051386164098,0,1
"X235",1.10305917816352,-0.753741328607203,0,1
"X236",-0.4252864906743,-1.60163389101752,0,1
"X237",2.31835539537292,-1.4264105468874,0,1
"X238",-0.185381030125341,-0.661412961196904,0,1
"X239",-0.660177831442492,-0.282502074415889,0,1
"X240",-0.590285018596993,-0.624737598200743,0,1
"X241",0.0197435838003914,-1.02479802245639,0,1
"X242",1.60551037166308,-0.736904060317199,0,1
"X243",-0.398705920106005,0.330580872593161,0,1
"X244",-2.32719651434583,-2.02860976321435,0,1
"X245",-0.698532458895834,-1.33494033312374,0,1
"X246",-0.783341203397944,-1.9223330633776,0,1
"X247",-1.18358784224427,-1.47982110468997,0,1
"X248",-0.876019943668413,-1.66243530838132,0,1
"X249",-0.569494993980598,0.571538563979171,0,1
"X250",-0.604663874845749,-1.51350681052912,0,1
"X251",-1.1286381072629,-1.30114903347005,0,1
"X252",-0.211084550097971,-2.204867673924,0,1
"X253",1.3966218748145,0.845825363956896,0,1
"X254",1.36785639166774,-0.942324311182177,0,1
"X255",-0.608898531258345,-0.00956235288061443,0,1
"X256",-1.10768785881083,-1.70287755395721,0,1
"X257",2.37955636092234,0.742256599717703,0,1
"X258",-1.7678891608943,-1.40329918814928,0,1
"X259",2.25795939303102,0.660104806435179,0,1
"X260",-1.31108381442028,-1.7466220019603,0,1
"X261",1.2216603442069,-1.21781769148955,0,1
"X262",-0.0379224222529921,-0.850459404633034,0,1
"X263",-0.669267989341656,-2.47484725701117,0,1
"X264",-1.02577741842985,-1.40313121200995,0,1
"X265",1.71169122050851,0.202487719090052,0,1
"X266",1.00970821836211,-0.916156008671852,0,1
"X267",1.88152318350008,0.106774376267619,0,1
"X268",1.27251905387425,-0.721157908011364,0,1
"X269",-0.0417979325050739,-0.742239324547623,0,1
"X270",-0.172926686186593,-1.38498340493239,0,1
"X271",1.45242384884414,-2.07899332866085,0,1
"X272",-0.99894798328947,-0.711929810447412,0,1
"X273",-0.735443101302436,-0.809846402902872,0,1
"X274",-1.01252135615087,-1.71801682628013,0,1
"X275",-0.694690959240822,-1.78551578586696,0,1
"X276",-0.808482449924226,-0.839397031790671,0,1
"X277",-0.95286939520802,-2.04354770630951,0,1
"X278",-0.475360344134375,-1.09921053037959,0,1
"X279",-1.28730497812158,-1.43183306163079,0,1
"X280",0.853481071907847,-0.654859008921604,0,1
"X281",-1.35768913638931,-1.69327321956297,0,1
"X282",-0.555157275077179,-2.70094902117198,0,1
"X283",-1.71668514695202,-3.01089451044858,0,1
"X284",-1.21232472673113,-1.20272847457317,0,1
"X285",1.47556710678683,-0.770417383014798,0,1
"X286",-1.02653923919051,-1.89506831098607,0,1
"X287",-1.78829579221433,-3.63424375370923,0,1
"X288",-0.337422374866576,-0.874161249746184,0,1
"X289",-1.49697988716828,-1.89372418602131,0,1
"X290",-0.780172609593354,-1.71156404790173,0,1
"X291",-1.49856864348142,-2.17519823511708,0,1
"X292",-1.4286151758577,-1.89613070735331,0,1
"X293",2.46047480738007,-0.576282054981999,0,1
"X294",0.341908806481066,-0.476760124369736,0,1
"X295",1.67776403035307,-0.279146503515904,0,1
"X296",0.0147201363824325,-0.87437561607407,0,1
"X297",-0.579006708585043,-0.855242419447269,0,1
"X298",2.73484302870073,0.461961724112261,0,1
"X299",0.627431670536309,-0.881954470349422,0,1
"X300",-1.22241229360514,-1.59206750562374,0,1
