"","a1","d","g","u"
"X701",0.652662047771137,-0.764285022153238,0,1
"X702",-0.934226847548217,0.0424569495337975,0,1
"X703",-0.686150756880441,0.272954454960765,0,1
"X704",0.829311035374601,-1.56379790243454,0,1
"X705",-0.0754261530577751,0.498697554797111,0,1
"X706",0.498425008281412,-1.51196599930303,0,1
"X707",2.01097805282103,-3.15440974483304,0,1
"X708",0.527520955402475,-0.766311590400527,0,1
"X709",-1.41018463433685,-0.786819393180008,0,1
"X710",-1.52986321534495,-1.45097388224198,0,1
"X711",1.17760281136246,-0.749555110175293,0,1
"X712",1.10559742246901,-2.00018562535507,0,1
"X713",0.348006664252283,-1.58539520181561,0,1
"X714",-1.02160555943716,-0.999111489344246,0,1
"X715",1.59347403599556,-1.81247895263067,0,1
"X716",0.745204908800935,-0.937838811359165,0,1
"X717",1.74326081215084,-1.2919928037438,0,1
"X718",1.68975434880591,-2.55122485350748,0,1
"X719",1.15695979272394,-1.7024251843152,0,1
"X720",-0.992611249738872,0.265487835816306,0,1
"X721",0.169014042387838,-1.56398207458674,0,1
"X722",0.0916218260508467,-0.895640961267329,0,1
"X723",1.74774318754327,-3.30911051522364,0,1
"X724",0.17592457388075,-1.06368888707454,0,1
"X725",0.825927649803015,-2.99569383097737,0,1
"X726",0.631802990822291,-0.963583194699076,0,1
"X727",0.583409152587983,-1.47717181433957,0,1
"X728",0.697174966940652,-2.93468158318296,0,1
"X729",1.23464508416135,-1.87902576780931,0,1
"X730",0.422344148194848,-1.53282252544057,0,1
"X731",0.376785328979128,-1.96742713325721,0,1
"X732",0.773518521418972,-2.41831128763186,0,1
"X733",1.06352250561654,-1.46728650515842,0,1
"X734",0.435240924750714,-2.73016031641601,0,1
"X735",0.148245657771678,-2.7002252422813,0,1
"X736",0.347426948031623,-0.681230834281518,0,1
"X737",0.794720380296401,-1.14512870178608,0,1
"X738",0.215024423103195,-0.736726985648756,0,1
"X739",-0.804519097626698,-0.840166217724687,0,1
"X740",0.304535766892119,-1.67122538808285,0,1
"X741",1.14879935760079,-2.25149636804152,0,1
"X742",-0.241298199323799,-1.01155574131438,0,1
"X743",0.963769814739773,-2.39683122311992,0,1
"X744",0.464916192174028,-0.95592569429901,0,1
"X745",1.12101333201675,-1.39314648366933,0,1
"X746",1.73042275649871,-2.21140472580534,0,1
"X747",1.08995674952471,-1.5043960111427,0,1
"X748",0.482393337585623,-0.0604694732379949,0,1
"X749",1.18153752455949,-0.924331560722003,0,1
"X750",-1.90664923841877,-1.54605894599706,0,1
"X751",-1.66589661689284,-0.484819683491515,0,1
"X752",2.16987533846478,-2.27291636358152,0,1
"X753",-1.44544555534319,-2.06550728277033,0,1
"X754",1.0028523027627,-0.873141613157785,0,1
"X755",-2.28216968314515,-1.29462278129573,0,1
"X756",-1.10158750203704,0.689758799872974,0,1
"X757",1.90042588150743,-2.23683747252129,0,1
"X758",1.72296777567419,-1.72492666229804,0,1
"X759",1.51355660905485,-1.37848599672697,0,1
"X760",-2.40336701373509,0.701498396407147,0,1
"X761",-1.53998423177758,-1.0944941078623,0,1
"X762",0.8983662723201,-2.04249028427546,0,1
"X763",1.16045709376746,-2.43830866014021,0,1
"X764",-3.14387888011871,0.0808790128614823,0,1
"X765",1.15451673612275,-2.5569607261754,0,1
"X766",-1.01854637302332,-0.593233448340282,0,1
"X767",0.159473751784587,-1.57002839074197,0,1
"X768",1.09289588157678,-0.809705579332936,0,1
"X769",1.61314423413575,-3.3595112779763,0,1
"X770",1.12967774105919,-2.5198665848965,0,1
"X771",0.246453711398609,-2.51341708448717,0,1
"X772",1.44011256887639,-1.76390350620582,0,1
"X773",1.12103644018931,-1.78443168033086,0,1
"X774",-2.12381730671956,0.316567696308246,0,1
"X775",1.52066085240843,-1.58400542538512,0,1
"X776",-1.53844701450481,0.0603888137484175,0,1
"X777",0.691128250739148,-1.72953474705844,0,1
"X778",0.0109426450663135,-0.737353213884004,0,1
"X779",-3.01913734051195,0.577303853881605,0,1
"X780",-1.20838698077036,0.139165497128032,0,1
"X781",0.587919216611151,-2.8705235288119,0,1
"X782",0.349154168429542,-0.812763500245563,0,1
"X783",1.01533626994973,-1.77023731058118,0,1
"X784",-3.11288996757008,0.725624569585458,0,1
"X785",-1.56654249731743,-0.950092315386354,0,1
"X786",1.71095722600304,-2.360570333154,0,1
"X787",1.70243128905159,-2.530356547121,0,1
"X788",0.92697409293936,-2.04717138500767,0,1
"X789",1.18199162448931,-2.33759755994204,0,1
"X790",-0.19579926655604,-1.07557803177318,0,1
"X791",-1.12531004321335,0.178934391547877,0,1
"X792",0.916003672601223,-1.26771367701304,0,1
"X793",-0.746694637072986,-0.939633359347169,0,1
"X794",1.23534432223188,-2.23445117829446,0,1
"X795",1.61826208058474,-1.12152544506842,0,1
"X796",1.28142840333814,-3.05189354411363,0,1
"X797",-3.52749185246487,0.725241276912227,0,1
"X798",0.296951103628041,-1.75449549887223,0,1
"X799",0.659796655226361,-1.65961410392364,0,1
"X800",0.217672375952988,-1.33443108163308,0,1
