"","a1","d","g","u"
"X301",-0.9562424351342,-1.7561980114851,0,1
"X302",-1.9471913721782,-2.29274135990725,0,1
"X303",-0.688423479583865,-1.26761755950902,0,1
"X304",2.82222296307568,-0.893069228157964,0,1
"X305",1.25823959803332,-0.656043650192474,0,1
"X306",-0.897082120640984,-1.97332437084505,0,1
"X307",2.66614981042943,0.315715373016951,0,1
"X308",0.994230492803701,-1.61289398688036,0,1
"X309",-1.34390359713102,-2.47900047867038,0,1
"X310",1.28279766938035,-1.61852261137807,0,1
"X311",-0.330368051092356,-0.566524317668497,0,1
"X312",0.832613505137746,-0.574621695864253,0,1
"X313",-0.390068633323169,-1.09278496107495,0,1
"X314",0.90765509840347,-0.754662152290916,0,1
"X315",0.947567739634838,-0.540691290212627,0,1
"X316",1.78930254043481,-1.14578036956006,0,1
"X317",-0.320702675435634,-1.6441764141029,0,1
"X318",-0.90309715049643,-1.80823136518193,0,1
"X319",-1.37414421633972,-0.651700383794819,0,1
"X320",-0.798844076912058,-1.27994651907257,0,1
"X321",1.04433864242729,-0.808742852353195,0,1
"X322",-0.352864820526459,-0.98659057567912,0,1
"X323",-0.684086435338562,-0.889979876423037,0,1
"X324",-0.15625526638368,-0.479686765000101,0,1
"X325",1.00370905866965,-0.551091967829308,0,1
"X326",2.4501056356006,0.184147825488031,0,1
"X327",-0.350672306840107,-1.70265897218562,0,1
"X328",1.61088338629081,-0.339408100276336,0,1
"X329",-0.847547743718761,-2.24712504120235,0,1
"X330",2.89524149572551,0.450521196334658,0,1
"X331",-0.477125311788007,0.0786638362471067,0,1
"X332",-0.865471932955887,-1.11609621013608,0,1
"X333",1.19611904291937,0.266688750855951,0,1
"X334",2.28566097993522,0.500003975282427,0,1
"X335",1.86141582605855,0.335465075897336,0,1
"X336",-0.596912975277691,-0.430012225910938,0,1
"X337",-0.111583346725158,-0.916153438846029,0,1
"X338",-0.342402354938852,-1.91366933351913,0,1
"X339",-0.965918019948471,-2.26105482928732,0,1
"X340",2.33676315637504,-2.02455838834054,0,1
"X341",-0.487531079530733,-2.81327671354269,0,1
"X342",2.39805382028022,0.0393121928631503,0,1
"X343",-1.52874644830714,-1.64145410517405,0,1
"X344",-1.7451774849741,-2.65454394039005,0,1
"X345",-1.07320710434872,-1.06284609453007,0,1
"X346",-0.698925044832878,-0.26842131137989,0,1
"X347",0.588043103698698,-0.332174042870571,0,1
"X348",-0.693510397336034,-1.2116798314761,0,1
"X349",-0.935525687623247,-1.86054545923478,0,1
"X350",-0.767956623381203,-2.12429129464488,0,1
"X351",1.13186067225063,0.456941389048469,0,1
"X352",-0.711888294753994,-0.230332758151862,0,1
"X353",-1.06417589819757,-2.42463545961831,0,1
"X354",-0.356814714606578,-1.70397849853001,0,1
"X355",1.98360488411293,-1.17720756676483,0,1
"X356",1.27864497123744,-0.402329512714757,0,1
"X357",-0.67051702664869,-2.07652212980814,0,1
"X358",2.18142460271154,0.470044243756037,0,1
"X359",1.03694870202373,-0.74624219499791,0,1
"X360",-1.96014930429042,-2.87943827511078,0,1
"X361",-1.29452235284243,-1.76684135006307,0,1
"X362",-1.28011230142075,-1.79552096573523,0,1
"X363",-1.0259164223226,-1.36919606167557,0,1
"X364",-2.38529460744853,-2.14747291101714,0,1
"X365",-0.473782097611238,-1.13700976306601,0,1
"X366",-1.17643152778771,-0.687387543610939,0,1
"X367",-1.68283704398443,-4.3609770198665,0,1
"X368",-2.12880488569695,-2.40865287782971,0,1
"X369",-0.874093031730683,-1.40861151905545,0,1
"X370",-1.72243255188748,-1.86862012453804,0,1
"X371",-0.884575214768844,-0.501280377963869,0,1
"X372",1.54645770481048,-0.174307758810355,0,1
"X373",-0.961829189243416,-2.11601999958952,0,1
"X374",-0.239167511555171,-1.26515271752374,0,1
"X375",-0.289212761571493,-1.00297817531015,0,1
"X376",-0.817696351852204,0.870996316217988,0,1
"X377",0.425160780820287,0.239115920896131,0,1
"X378",-0.784589947915647,-0.748271524537515,0,1
"X379",-1.6257786375499,-1.91187756261379,0,1
"X380",-0.651208353963108,-2.02309751494094,0,1
"X381",-1.72302842765201,-2.03088117282426,0,1
"X382",-0.154145844126322,-2.31405349766635,0,1
"X383",1.75647084322043,0.861725506512511,0,1
"X384",1.34517015780932,-0.698111519888231,0,1
"X385",-0.745716666930863,-1.36333118796843,0,1
"X386",0.138060096054026,-1.99075584138878,0,1
"X387",-0.755634244581317,-1.63356765235089,0,1
"X388",-0.0236615480713943,-1.84835864184182,0,1
"X389",-0.365739471366575,-0.734592115865812,0,1
"X390",-0.662448318683214,-1.47376863552608,0,1
"X391",-0.625600488017469,-1.29572326942162,0,1
"X392",-1.53644467344385,-2.09393794150176,0,1
"X393",-0.510961503631297,-1.41652160098292,0,1
"X394",-0.716642936782528,-1.85904369289541,0,1
"X395",-1.16071637442973,-0.840180182556347,0,1
"X396",1.7234368478085,-0.42608749054326,0,1
"X397",1.39465466786339,-0.835926165997556,0,1
"X398",1.93599968194417,-0.487028337083492,0,1
"X399",-1.85428575042658,-2.11080583809853,0,1
"X400",-0.265454578443773,-1.56970125990774,0,1
