"","a1","d","g","u"
"X1001",1.53412296538791,-2.15921325119692,0,1
"X1002",-2.39410305480875,0.908534703671753,0,1
"X1003",0.768234382929207,0.245881805853268,0,1
"X1004",1.48841788535801,-1.56626468996977,0,1
"X1005",0.851459574293531,-2.53408882104628,0,1
"X1006",1.89484681807848,-1.62472164546549,0,1
"X1007",0.793427022964785,-1.36329900557698,0,1
"X1008",1.27281477191765,-1.53519331582684,0,1
"X1009",-1.84870775290344,-0.471651739166592,0,1
"X1010",-2.3051776127968,-0.0623169100844778,0,1
"X1011",-2.18736997584048,-0.10986634038635,0,1
"X1012",2.2768695628103,-2.64523463703763,0,1
"X1013",-1.89841821704725,-0.194988668628363,0,1
"X1014",-1.45805819520731,0.232555239943212,0,1
"X1015",0.717632921315408,-1.97844703130391,0,1
"X1016",1.37904777365673,-2.31758927113882,0,1
"X1017",0.369063479282303,-2.71013908717892,0,1
"X1018",0.691180218134117,-1.80362839516864,0,1
"X1019",0.538575260830725,-2.35735445914836,0,1
"X1020",0.481146614965551,-1.33526625194684,0,1
"X1021",-2.73899806040392,0.729870892859898,0,1
"X1022",0.869965791671912,-1.52372767392458,0,1
"X1023",0.425753025104489,-1.56070858421818,0,1
"X1024",0.910740659142909,0.232158831025317,0,1
"X1025",0.678077509201722,-1.92899811806329,0,1
"X1026",0.529967898186859,-0.691667831314251,0,1
"X1027",0.470724545592077,-0.243603354382468,0,1
"X1028",1.03078507670443,-2.85986295251288,0,1
"X1029",-2.07630154787841,-0.227233387661301,0,1
"X1030",1.09481789939393,-1.64482188889379,0,1
"X1031",0.707651030086596,-1.32223919143783,0,1
"X1032",0.7293190872828,-0.50946034502556,0,1
"X1033",-1.9744008178666,0.00517362351982132,0,1
"X1034",1.02921755744079,-2.26549785227026,0,1
"X1035",-2.42301192431068,-0.905072707659761,0,1
"X1036",0.466658204162712,-2.49912808751802,0,1
"X1037",0.578022106104037,-1.62395260031797,0,1
"X1038",1.49940620755703,-1.95129671564836,0,1
"X1039",0.953921562543946,-1.6108031047832,0,1
"X1040",1.7541606234173,-1.81352555832451,0,1
"X1041",0.991966904724475,-2.07102783565382,0,1
"X1042",0.921939652928401,-1.44193924725844,0,1
"X1043",-2.21829253054119,0.265936294138066,0,1
"X1044",-1.65696120335105,-0.247276950106273,0,1
"X1045",-1.49718377557581,-1.15104598290722,0,1
"X1046",1.43234074272152,-0.941579201778582,0,1
"X1047",1.12595128514447,-0.36456940469423,0,1
"X1048",0.345585461460907,-1.54286411040539,0,1
"X1049",1.57332462575911,-1.26951130970909,0,1
"X1050",2.75489414548489,-1.86878721914552,0,1
"X1051",0.682915797346889,-0.624756120084709,0,1
"X1052",-2.90922431173816,-0.808994577320997,0,1
"X1053",1.55038686866511,-1.25362289589363,0,1
"X1054",0.654370028026526,-1.0800464775192,0,1
"X1055",1.0796319967052,-2.40408132088388,0,1
"X1056",1.7320023168099,-2.33316432436039,0,1
"X1057",-1.66731277599376,-0.0527831221200326,0,1
"X1058",0.506074470434683,-2.29971412496973,0,1
"X1059",0.659920905052247,-3.07105158027779,0,1
"X1060",1.64475473315471,-1.3369193172588,0,1
"X1061",-2.02860185311787,0.0033761061053003,0,1
"X1062",1.19743775170099,-0.486560581326606,0,1
"X1063",-0.65945474649741,0.00712235132048937,0,1
"X1064",0.612138013546368,-0.656451389678074,0,1
"X1065",-2.84411153507475,0.413546671456746,0,1
"X1066",1.98324128956611,-1.55884169826397,0,1
"X1067",0.502078696848148,-1.34661401359489,0,1
"X1068",2.03371075087905,-1.73520735486898,0,1
"X1069",-1.42367349435532,-0.48771906347081,0,1
"X1070",0.3238531935862,-2.35635161619109,0,1
"X1071",-1.0885410772451,-0.7307337233519,0,1
"X1072",2.72174452883112,-3.10187885494609,0,1
"X1073",-3.93896404084679,0.0138019139150285,0,1
"X1074",-1.2030090947908,-0.230116257688857,0,1
"X1075",0.672701291599888,-0.507143415742791,0,1
"X1076",-2.60476465304482,-1.13099302422423,0,1
"X1077",2.07736158906075,-1.79187749224618,0,1
"X1078",-2.8054319585909,0.689766902141542,0,1
"X1079",0.336834308365901,-0.621077476137485,0,1
"X1080",0.311661128322501,-1.58507322353317,0,1
"X1081",0.368131902523856,-2.04960018535436,0,1
"X1082",1.69417811896665,-2.33703566307185,0,1
"X1083",0.717447053609589,-2.56522394874311,0,1
"X1084",0.489720559294883,-2.69759397325066,0,1
"X1085",0.911526740994897,-2.52541396610312,0,1
"X1086",0.989000343083979,-0.200304814054577,0,1
"X1087",0.361171946424862,-0.743547909024525,0,1
"X1088",0.356647824580797,-2.69043335731012,0,1
"X1089",0.901431980033647,-2.2042150780189,0,1
"X1090",2.38107615860003,-2.19897894687568,0,1
"X1091",0.992274938037028,-1.6543999011408,0,1
"X1092",1.07445829061721,-1.33857493665994,0,1
"X1093",0.769407524255442,-1.69036848257365,0,1
"X1094",0.951466768999351,-2.27751757231555,0,1
"X1095",-3.72119476932549,-1.38919654022008,0,1
"X1096",0.994314517320822,-2.36073761884288,0,1
"X1097",-2.3256825239734,-0.513471761442348,0,1
"X1098",0.729402459255407,-0.749843379189163,0,1
"X1099",0.938558234015164,-1.8806699955171,0,1
"X1100",1.56643840313145,-1.73677250996519,0,1
