"","a1","d","g","u"
"X501",-1.05056594871992,-1.05641447322637,0,1
"X502",-0.631422722424874,-0.0148352260130732,0,1
"X503",-1.42228770987781,-0.87993491380457,0,1
"X504",-1.49062050129366,-2.01273585943081,0,1
"X505",1.594560956384,-0.117587406262975,0,1
"X506",-2.18491604886174,-2.16489216768435,0,1
"X507",-1.37006869449895,-1.62374087207203,0,1
"X508",-0.928042889587857,-2.81425053858086,0,1
"X509",-0.421325152258093,-1.90580579494008,0,1
"X510",-1.23583613428901,-1.93907746863921,0,1
"X511",-0.439025511459108,-0.812356758926688,0,1
"X512",-0.729343923632698,-1.79057626536755,0,1
"X513",-0.613622647464137,-1.33300468217888,0,1
"X514",-1.13503871979092,-1.63900073533898,0,1
"X515",-0.696652794751013,-1.10060366643418,0,1
"X516",-0.0684778188101711,-0.678832695616625,0,1
"X517",-0.747305269136332,1.43785354783679,0,1
"X518",-0.751380514913269,-2.11488806388908,0,1
"X519",2.58716366440666,0.828908552749688,0,1
"X520",0.454173549750639,-0.236232477719623,0,1
"X521",-1.13995373088789,-1.5614099790967,0,1
"X522",-1.02031800935555,0.198569354189309,0,1
"X523",1.18724662961074,-0.629226493750657,0,1
"X524",-1.35210129980056,-1.80829393302864,0,1
"X525",-1.03739721043653,-1.14460220157826,0,1
"X526",-1.17195251820546,-0.99638631608889,0,1
"X527",-1.69830839125772,-1.93867439705804,0,1
"X528",1.12261826699834,-0.684483955177118,0,1
"X529",-0.816379154481538,-1.30132236669465,0,1
"X530",-1.60949229665637,-1.50073974270526,0,1
"X531",-0.469130938040896,-0.662172318760581,0,1
"X532",-0.553696985290283,-0.974386293845783,0,1
"X533",-0.0689388016952649,-0.836739631947289,0,1
"X534",1.28944439494651,0.025228401373568,0,1
"X535",1.05570935955398,-0.62363282065319,0,1
"X536",-0.197936199689997,-0.577496908631141,0,1
"X537",-0.682933759156776,-1.45317772305493,0,1
"X538",-1.26030623935276,-2.30529947653272,0,1
"X539",1.66328370783965,0.528330308842843,0,1
"X540",-1.36581889487452,-1.48036354706108,0,1
"X541",2.04532715682953,-1.35303712813266,0,1
"X542",1.87335599771305,0.205112777748432,0,1
"X543",2.33256498091397,-1.0907020743532,0,1
"X544",1.40536232150056,-0.722689639139127,0,1
"X545",-1.31308275199244,-1.4700064374214,0,1
"X546",1.87920041239495,-0.0178387829984397,0,1
"X547",3.02473197295359,-0.365513692895246,0,1
"X548",2.58836593913593,0.350333265732601,0,1
"X549",-0.368144732585509,-1.65367251107003,0,1
"X550",-0.417730787094501,-1.58573894218053,0,1
"X551",2.05716506497158,-0.787506194567257,0,1
"X552",-1.25334153563177,-1.76154253322673,0,1
"X553",2.68638717156693,-0.180854340306916,0,1
"X554",-0.78678445859273,-1.89969236531417,0,1
"X555",0.713896403997792,-0.341250621195556,0,1
"X556",-1.08811563546132,-1.4383007156886,0,1
"X557",1.34801162222784,-1.23747143068039,0,1
"X558",1.49323718465293,0.425244330779714,0,1
"X559",-0.833189602173526,-0.0966056807063195,0,1
"X560",-0.443657094877469,-2.13813534993063,0,1
"X561",-0.17844626361979,-1.06379941927578,0,1
"X562",-0.645800836919831,-0.398403798426641,0,1
"X563",-0.421245759212847,-1.68818290555907,0,1
"X564",-0.29716985159318,-1.9128918673222,0,1
"X565",-1.54002316232804,-1.01389400190267,0,1
"X566",1.53860845239971,-0.94475563102323,0,1
"X567",-0.43257234534907,-0.588304430846348,0,1
"X568",-1.23762036317955,-2.20913367439966,0,1
"X569",-0.335631346738577,-1.73001703905958,0,1
"X570",-0.841086287389896,-1.51404298663664,0,1
"X571",-1.53595723109724,-2.30646824641663,0,1
"X572",2.52751448829271,-0.484972694392946,0,1
"X573",-0.624522998318825,0.966555750729368,0,1
"X574",-0.585446767664285,-1.33107606592549,0,1
"X575",-0.307112831630282,-0.42923475994222,0,1
"X576",2.09501221500112,-1.3605948263431,0,1
"X577",1.92343565254082,-0.814228830056982,0,1
"X578",-0.40875647226047,-0.229653259521621,0,1
"X579",-0.975149457865756,-2.36469255662553,0,1
"X580",-1.51198542116757,-2.40527834886466,0,1
"X581",1.35215758415059,-1.74525842132377,0,1
"X582",2.06614590937809,-0.508233169810443,0,1
"X583",2.78743786153623,0.730003734608955,0,1
"X584",1.84572371088066,0.125805623632846,0,1
"X585",-0.286487945522063,-0.982073805893736,0,1
"X586",2.57711758086731,-1.60254305919588,0,1
"X587",-0.741657089440206,-1.61940732116463,0,1
"X588",0.972465430834914,-1.24499504051117,0,1
"X589",1.22924853099111,-1.33898392728889,0,1
"X590",-0.305545969052516,-1.95958273893366,0,1
"X591",-0.739363344896415,-1.38386473664606,0,1
"X592",-0.479588405050921,-0.908030596948026,0,1
"X593",2.83003437696072,0.158642106666929,0,1
"X594",-0.245283756410361,-1.95773945686973,0,1
"X595",1.06281630579394,-0.388776454904554,0,1
"X596",-0.980874374558397,-1.56780919580343,0,1
"X597",-0.888862968484321,-2.13450910364935,0,1
"X598",-1.83206191993942,-2.17386009685953,0,1
"X599",-1.43940521984817,-1.6291957323476,0,1
"X600",-0.681520492659729,-2.74991281202924,0,1
