"","a1","d","g","u"
"X601",0.742669212720137,-5.57623189213067,5.5254417697063e-12,1
"X602",1.31772421098358,-7.53320241932002,3.05068913822099e-12,1
"X603",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X604",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X605",2.3235702287824,-6.89026168987884,1.07254332470934e-11,1
"X606",4.55832975494431,-13.3166158047618,3.44871927059781e-12,1
"X607",2.26684342443253,-5.69458704605507,8.02662323095635e-11,1
"X608",0.686553562854968,-6.92972654832281,3.05056246258401e-12,1
"X609",-0.352228801898677,-6.75970315160501,3.05274910920101e-12,1
"X610",-0.500545036768097,-6.82325271575751,3.05289399450704e-12,1
"X611",1.1371299404841,-4.26025878821822,9.80971111926708e-11,1
"X612",3.03115946312465,-9.85802522768417,3.67236538407419e-12,1
"X613",0.95486374458298,-7.14122215460176,3.05040774069174e-12,1
"X614",0.645666570284004,-2.51029702540119,1.72620859556061e-07,1
"X615",0.966008248835228,-3.63606174822368,5.80498850563491e-10,1
"X616",1.20221320752529,-4.7828197224006,2.76754377989625e-11,1
"X617",1.42804416810904,-5.12369225136877,2.43724067796637e-11,1
"X618",-0.276739134751627,-6.0409697583755,3.73476963990211e-12,1
"X619",0.770663422163166,-2.71411847021119,5.40001782587933e-08,1
"X620",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X621",0.628901149927366,-3.13302698373978,2.55167260873966e-09,1
"X622",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X623",2.52073001270503,-5.26197413991884,7.85584325661047e-10,1
"X624",0.850025230835891,-5.94820754983623,4.55131043170244e-12,1
"X625",1.05854984627193,-5.84658089083015,5.4478767166525e-12,1
"X626",1.28693544117729,-5.1505846053581,1.54959637750221e-11,1
"X627",3.48787954138567,-11.7201689851573,3.02663805654913e-12,1
"X628",1.2768076345353,-5.50954205901554,9.79636791583443e-12,1
"X629",4.19796935371253,-9.58049047829609,2.61903934632908e-11,1
"X630",0.482003848908909,-5.19673679294789,6.73574166089609e-12,1
"X631",1.42531298203259,-5.12038417841228,2.12697027867258e-11,1
"X632",0.884398956141145,-3.72016598384106,3.08372761966634e-10,1
"X633",3.22383361842975,-9.13550909361882,6.34302006935388e-12,1
"X634",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X635",0.696629394892959,-4.6163005867775,1.58332712071456e-11,1
"X636",0.400736002737662,-2.55894955311679,5.96056707875049e-08,1
"X637",1.70997904454212,-4.18262532250387,1.17955853638179e-09,1
"X638",1.03273929906151,-5.25221660926541,9.79907330397588e-12,1
"X639",1.10158153106743,-7.28678377573239,3.05114432362555e-12,1
"X640",-1.3689761861821,-6.00112811360744,6.7815082899676e-12,1
"X641",1.55277505357296,-6.20477254437234,6.6607109470837e-12,1
"X642",1.96087388091637,-7.7772275686162,3.7165835328641e-12,1
"X643",2.51300855473718,-9.52135937593566,3.03605251632831e-12,1
"X644",2.53641618983654,-9.56726185580675,3.04108898532837e-12,1
"X645",2.16911892643578,-6.63318093619205,1.14057162257547e-11,1
"X646",1.61382569403143,-6.52094153085826,5.5045530957699e-12,1
"X647",0.425732740305001,-5.6856181124664,4.55683200113951e-12,1
"X648",0.492726362744681,-3.37053280041971,5.41141167473163e-10,1
"X649",4.26935295452957,-9.60055948207031,3.02293451141197e-11,1
"X650",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X651",0.399916111116414,-2.74985350126967,1.72509175775221e-08,1
"X652",2.18741791969756,-7.74316472846061,4.18000195862998e-12,1
"X653",1.95195152523844,-6.15736208329054,1.25769573128808e-11,1
"X654",0.383249698929632,-3.05137105507128,2.12062885927754e-09,1
"X655",2.01986935960761,-5.75779821811192,3.01578813959418e-11,1
"X656",1.29772273582353,-4.0541025735743,3.29509162248476e-10,1
"X657",4.24167840202983,-10.7561795447199,8.34389370323796e-12,1
"X658",1.16545614331297,-2.19133435681223,1.58607460862993e-05,1
"X659",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X660",2.7199032531394,-9.20561093021429,3.47107101836517e-12,1
"X661",2.1124078861377,-7.30386812651694,5.0398724162102e-12,1
"X662",1.74712808595948,-8.13724386247443,3.04927076946434e-12,1
"X663",0.310847850276666,-4.53709314179434,1.45325624539046e-11,1
"X664",1.94879381687959,-6.28286808310453,1.11062374177506e-11,1
"X665",1.61900317777358,-6.10584774248744,7.352654599337e-12,1
"X666",4.99635900352581,-14.3467265968678,3.4592040463968e-12,1
"X667",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X668",3.99007744785692,-9.86812760855275,1.19840362636213e-11,1
"X669",0.428614704643431,-4.83357505326976,9.7486945899561e-12,1
"X670",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X671",1.33030481103329,-6.43998422363833,4.53019517485504e-12,1
"X672",1.05357570790891,-3.19822624308178,7.85654116748701e-09,1
"X673",0.552467361775779,-4.5307379205705,1.75603451590837e-11,1
"X674",2.65364007596519,-8.28797045888062,5.03036849134905e-12,1
"X675",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X676",2.14963756319478,-5.14214159683001,2.12246184921097e-10,1
"X677",3.77066875584505,-9.60009212593409,1.00692659998553e-11,1
"X678",4.31968483776772,-11.1462442543849,7.29591644113708e-12,1
"X679",2.38207832899635,-7.77900535918728,5.27496116990182e-12,1
"X680",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X681",13.0064512104055,-37.7138015712205,2.88430782088412e-12,1
"X682",0.920554213191317,-5.01396325956912,1.19562680383833e-11,1
"X683",0.502228556384149,-4.31987890865302,2.28842019363568e-11,1
"X684",2.58344330141915,-2.55768378913572,7.49225056188863e-05,1
"X685",1.58884436551253,-4.01244620232094,1.2667824802922e-09,1
"X686",2.49473642588333,-8.30982247851063,4.16842633509436e-12,1
"X687",1.53444308532967,-3.428511215922,1.84555167511013e-08,1
"X688",0.61975256914268,-4.79504478452074,1.20233644610202e-11,1
"X689",1.98366532077369,-7.39300239342088,4.19248194754598e-12,1
"X690",1.85577761243857,-2.86913812115084,2.35115876771944e-06,1
"X691",0.468351440115215,-3.73065439269136,1.26768431313551e-10,1
"X692",0.68091176803626,-6.92559157959102,3.05115493746373e-12,1
"X693",1.841176637043,-6.26442990244481,9.61022686321781e-12,1
"X694",2.47911615105467,-5.01216849475872,1.69914765645181e-09,1
"X695",1.86591090074783,-7.62022891826436,3.47318547712552e-12,1
"X696",2.07636871576082,-6.48318516361294,1.00301663707143e-11,1
"X697",2.08923121120714,-5.20796081636821,1.45752396232063e-10,1
"X698",1.98035042732856,-7.8079202966425,3.6836313475701e-12,1
"X699",1.97103190704237,-3.35656610181323,3.10795992271513e-07,1
"X700",0.818752215233974,-4.04099427923822,7.83627820991567e-11,1
