"","a1","d","g","u"
"X801",4.92957084411902,-9.08848829405928,0.0170796638050715,1
"X802",17.651392232193,-41.4097806002746,0.00370557785432553,1
"X803",4.00988779187896,-8.67971368845376,0.00149555677712667,1
"X804",1.96864282303012,-2.51604822384279,0.0366458490491178,1
"X805",0.393135502681927,-3.29003920037587,6.51988021094763e-05,1
"X806",3.56269336862159,-5.88374826376734,0.00441311261524306,1
"X807",0.982545299242618,-2.66587145816474,2.80965285394449e-05,1
"X808",2.63574643872865,-5.02142301244905,3.73280214722452e-06,1
"X809",4.19935137620724,-9.15092395313501,0.0105730708413018,1
"X810",17.7782494943064,-41.6959638811478,1.52394751727804e-06,1
"X811",1.6987900045197,-3.28385578225513,9.23148960914709e-06,1
"X812",-0.581351198317201,-5.26143629599902,1.79131243615464e-05,1
"X813",1.68412399680599,-2.33329027445705,1.82303989886155e-05,1
"X814",2.80273193352508,-7.54020269274075,3.31898878914853e-06,1
"X815",1.05372048097969,-6.47547187043525,4.80068066085863e-06,1
"X816",8.16583540644855,-15.0388937906252,1.73935556602844e-06,1
"X817",0.603554559503708,-3.78094410516816,2.04227862752457e-05,1
"X818",3.89793305804187,-8.73783280524998,0.0227035152704163,1
"X819",1.440868057333,-2.91805781641703,0.00529257622951215,1
"X820",3.15745134582147,-5.06660430870855,4.75893771290646e-06,1
"X821",3.37767557650726,-10.4676720763646,0.00133493077552468,1
"X822",1.42303441268681,-5.71401584713495,4.05276050984475e-06,1
"X823",3.75874799653495,-7.2150470335272,5.40039538920112e-06,1
"X824",5.08532599501795,-9.40568591024709,0.0220363587398451,1
"X825",2.01929620961264,-3.31017969996942,6.16064571073171e-06,1
"X826",2.39922581354938,-4.98537787648893,4.94981543725475e-06,1
"X827",2.39829645607912,-4.08521595924239,1.39212271797584e-05,1
"X828",3.89158053595989,-9.58799833523998,0.0051423676038155,1
"X829",2.33318989351182,-6.19135099112033,3.3099492984811e-06,1
"X830",0.448066906744208,-2.89925750200283,0.000522666032896921,1
"X831",-0.948177022732565,-6.06643438800712,8.90263874524267e-06,1
"X832",2.73734610974473,-5.21783269359326,4.41777559234841e-06,1
"X833",3.37695743701818,-6.51321923771927,0.00544174065380161,1
"X834",3.18205598182798,-6.22881905785961,9.8039050685135e-06,1
"X835",0.999079307180398,-3.3153328471108,4.11026721651168e-05,1
"X836",9.56720420632068,-22.4403475411545,0.0151599594258131,1
"X837",7.06664039037122,-12.6876555709846,0.00143854008322913,1
"X838",1.25645742633904,-4.60273911815329,8.2063179310183e-06,1
"X839",1.66393820442841,-4.1610996584557,0.000502963414543099,1
"X840",1.35013374542316,-3.05696131961208,2.77546914266897e-05,1
"X841",0.893474903805092,-3.24318226849583,6.66543069998842e-05,1
"X842",3.50871164991391,-8.50167226875884,1.94862147022892e-06,1
"X843",3.59783818302907,-6.56257311224004,0.0116419419150889,1
"X844",1.53650534449972,-5.67730543920551,4.38339499022195e-06,1
"X845",2.22084663732373,-2.72867503892808,1.01623831627311e-05,1
"X846",0.529396076560911,-5.731820567504,4.68715008755545e-05,1
"X847",2.48645954138821,-4.6597984697647,0.0108462590357242,1
"X848",3.5184409533513,-6.53097423329316,0.00473254973453598,1
"X849",2.04340618230377,-4.17011001748505,0.00222255563213604,1
"X850",0.578431906386687,-2.34543679854937,4.59213998029477e-05,1
"X851",1.2921858571496,-5.16693062369408,9.59500135800924e-06,1
"X852",2.1010884787283,-2.76463375698106,1.90797642331018e-05,1
"X853",2.29629311757756,-2.85370206087353,0.029077409399464,1
"X854",17.1114816848575,-38.7041940350391,1.52948533993055e-06,1
"X855",3.44092608908571,-10.4932028691843,1.70207154534292e-06,1
"X856",4.25132696360116,-8.47902378310966,0.00649550970013864,1
"X857",2.13158769306107,-7.03026435118755,0.00267180000870449,1
"X858",0.910155552193697,-3.96661468046143,1.02749049393454e-05,1
"X859",1.68931168867885,-2.6746765032136,1.03938309086139e-05,1
"X860",3.63462482036599,-8.15726778839118,2.85245220334845e-06,1
"X861",0.649257332779129,-4.3820362815916,4.6194288780574e-05,1
"X862",1.89523040847933,-4.86802510218134,0.000117905867798867,1
"X863",1.0987427701754,-1.59325667841162,9.74407733896602e-05,1
"X864",3.18006826600972,-6.03384664135342,0.00507553545877128,1
"X865",3.13176606462706,-6.80875718321785,0.0274740247389036,1
"X866",3.60753478420439,-8.31848024184952,0.00207597307307809,1
"X867",0.989188117330912,-4.90232893585547,2.49839196240135e-05,1
"X868",1.59233239023694,-3.94316451524508,1.36079247441167e-05,1
"X869",4.11366591622983,-10.2585115882121,0.0101156318146021,1
"X870",0.7785419427275,-1.15631409234554,4.67300279121968e-05,1
"X871",1.0961435282836,-7.20867650927491,4.45134021257463e-06,1
"X872",0.885534029968286,-1.94559921810673,8.44352868276677e-05,1
"X873",13.8086545715807,-30.634310735621,0.00125078321401166,1
"X874",3.78903301229909,-9.35171623603118,0.00112573295862237,1
"X875",4.12733664445732,-11.0117141947568,2.12983516086716e-06,1
"X876",2.80850034729611,-7.35804126086317,0.0172457946554261,1
"X877",3.16048929082368,-8.10588801427669,2.01475238512333e-06,1
"X878",2.01827114672875,-3.68203620132943,0.00751356660638832,1
"X879",5.07691828135892,-9.14877175893485,0.000266576154792739,1
"X880",3.16798882933291,-7.52985028359709,3.46493592263835e-06,1
"X881",3.15387971592419,-6.43653988247572,0.0134684026994565,1
"X882",1.72036139940846,-3.61610215016268,5.65443977329314e-06,1
"X883",2.89820252093686,-5.99406560518582,0.0102260949055581,1
"X884",0.63399920668881,-3.06738080815202,6.41242388462915e-05,1
"X885",8.73977425721951,-18.5050167080431,0.019507489295133,1
"X886",1.38332952505325,-4.59171983551724,5.2281818367473e-06,1
"X887",2.3001068631482,-5.1124406261347,2.83947858695096e-06,1
"X888",2.59399752817192,-5.04029259323144,1.55170444113245e-05,1
"X889",13.339331784939,-26.675389198055,0.059964558442003,1
"X890",2.89911537758718,-4.61177815999577,7.59705782157589e-06,1
"X891",0.426931054283793,-3.71108393784399,0.000181503303669545,1
"X892",3.95627922127409,-7.70300821007481,3.39173790444658e-06,1
"X893",3.77226557883208,-9.12091067145423,0.013608233944683,1
"X894",6.22903485486974,-15.1631922795818,1.63598486118499e-06,1
"X895",2.40452150104715,-4.04702260288961,2.58282892462034e-05,1
"X896",3.28159208646367,-7.49542515676022,0.0188779987482205,1
"X897",6.5701952154954,-12.9631022521252,1.73141591429145e-06,1
"X898",3.15516620225407,-6.85762784902511,2.2619162146972e-06,1
"X899",6.14835584473121,-15.0590859964167,0.00135769095334273,1
"X900",0.952930877749873,-2.22921392811483,0.000187096277326888,1
