"","a1","d","g","u"
"X501",2.03343841077885,-8.57634730244611,2.64464569239354e-12,1
"X502",1.20163009580901,-5.27427337730371,1.01755453970719e-11,1
"X503",1.50078838688215,-4.33831493352781,1.97312927582842e-10,1
"X504",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X505",1.08347738891952,-4.05068417186132,1.37281581585942e-10,1
"X506",2.11468265251133,-8.72143438602068,2.64542899277223e-12,1
"X507",1.49022993044283,-5.37208865894938,1.32786337868933e-11,1
"X508",1.55501030166252,-5.56529212242634,1.08031078981922e-11,1
"X509",2.6088380002452,-8.92369142258839,2.98436386342966e-12,1
"X510",1.23327497774094,-3.5204519675192,2.86593960673183e-09,1
"X511",0.693587637328697,-3.5471820152833,3.45815536299997e-10,1
"X512",1.61687140851263,-4.95232616605057,4.82490816991697e-11,1
"X513",6.87301954944823,-14.7333503798806,1.82526115172187e-11,1
"X514",2.67067507119295,-5.44101837406466,6.94805460374963e-10,1
"X515",1.73647396417426,-5.49208482991529,1.83445871982955e-11,1
"X516",2.57325090076556,-7.24812470523605,9.57156542692124e-12,1
"X517",1.25766791702371,-5.21245608402803,1.25900157099551e-11,1
"X518",0.307855611844586,-2.68111288608044,2.06895267670255e-08,1
"X519",1.4038380969186,-4.23270041193872,2.11614853989368e-10,1
"X520",1.86912390482179,-7.168549535078,3.95042396733425e-12,1
"X521",1.52070469508245,-2.88362312058578,6.09038513989729e-07,1
"X522",2.07833999996492,-4.36006153240847,2.74773038237057e-09,1
"X523",2.3388863070245,-7.96335268743303,3.6063091162601e-12,1
"X524",2.37632494176742,-5.92851023643579,4.92742114852932e-11,1
"X525",1.18861747803769,-4.41193027507852,5.75048018934308e-11,1
"X526",1.30832682896375,-4.2683145089927,1.29547473653419e-10,1
"X527",3.78847071282209,-11.4699245999065,2.98096468437616e-12,1
"X528",2.27439813739881,-6.48838630866166,1.34864744570819e-11,1
"X529",-1.31025047734534,-7.57034465769625,2.64713978780898e-12,1
"X530",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X531",3.82434843757547,-7.8603692731109,9.3178391985185e-11,1
"X532",0.560529412140247,-3.99111410541377,5.57562001063775e-11,1
"X533",1.08479433536822,-3.8396547955812,2.95625406042837e-10,1
"X534",1.95379646386687,-2.45760474444472,4.45279368472093e-06,1
"X535",0.838134854257911,-4.10716745193595,6.2082493509045e-11,1
"X536",0.52003747953756,-3.0515576702667,2.92542988705319e-09,1
"X537",1.00703069932437,-4.08050722016918,9.29976641435415e-11,1
"X538",1.35853875232717,-6.8673025995531,3.21364776385811e-12,1
"X539",1.13997887587131,-5.21056242248019,1.03434951680668e-11,1
"X540",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X541",3.40172292471396,-9.39299766605691,5.1527105837775e-12,1
"X542",1.58147904725344,-3.31188980801136,6.76874083617291e-08,1
"X543",1.40965536628005,-3.29699771814316,2.46648748562189e-08,1
"X544",2.30014689372521,-7.8936516522154,3.88124999829711e-12,1
"X545",0.15636855482137,-6.01482371046709,3.24168040095624e-12,1
"X546",2.06215521661895,-4.68286906695095,6.39292475685263e-10,1
"X547",0.410944607024582,-3.26894619659219,7.6235975415647e-10,1
"X548",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X549",3.29384993880477,-9.17827962898891,5.46052465337778e-12,1
"X550",0.486703206736213,-6.81345920490239,2.64651022869873e-12,1
"X551",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X552",2.32188950266751,-6.07447218872722,2.81283448731452e-11,1
"X553",0.863914253142438,-4.8409659516184,1.11314861878742e-11,1
"X554",1.12669260990977,-5.49197061904566,6.82295889606124e-12,1
"X555",0.75506897578011,-3.99214054894877,8.02176126770253e-11,1
"X556",4.34681734526547,-10.2389167896012,1.2273943881607e-11,1
"X557",1.40514490292957,-5.64287519992555,8.18940752458903e-12,1
"X558",0.146824959308831,-3.1701350306787,9.49749152168419e-10,1
"X559",2.3011141991073,-7.57848505366011,4.33894174223153e-12,1
"X560",2.69608283889144,-6.2068776417811,8.59169521967929e-11,1
"X561",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X562",1.11626240396886,-3.82934046789423,3.69697358924051e-10,1
"X563",2.10975743177241,-5.03969256710224,1.98313180761001e-10,1
"X564",0.841867852972282,-2.92972293676944,2.15486927473431e-08,1
"X565",1.16004996331255,-6.23074889902858,3.94792914906509e-12,1
"X566",1.58626800604305,-5.39047063587649,1.78471714244223e-11,1
"X567",2.00167784758618,-7.0750761985059,4.36727850732584e-12,1
"X568",2.63125734484164,-8.50892563392565,3.50745595921536e-12,1
"X569",-0.148539826298001,-5.09360357857292,5.90261582333126e-12,1
"X570",3.78847071282209,-11.4699245999065,2.98096468437616e-12,1
"X571",0.367791711521835,-2.25195488264252,7.10549630300013e-07,1
"X572",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X573",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X574",0.979975947436068,-2.67401043323642,1.94438380535163e-07,1
"X575",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X576",1.6686835420546,-5.98272519560611,7.62986287485059e-12,1
"X577",2.02189737546002,-7.41420568479505,3.90861301039879e-12,1
"X578",1.48838627623978,-5.48141863317,1.11357085564369e-11,1
"X579",2.74935131269317,-6.16071823381478,1.16025184914548e-10,1
"X580",1.97046903468822,-6.78587398444138,5.25914135754232e-12,1
"X581",1.51686214229296,-7.07080995955646,3.22849381989975e-12,1
"X582",-0.264334340807063,-6.03776902956426,3.24325033798834e-12,1
"X583",2.09936299942096,-6.7912152348466,6.79376178741189e-12,1
"X584",1.0388716102087,-5.4061059988342,7.11521195801444e-12,1
"X585",3.05064886611229,-8.27078916892276,7.28133890141191e-12,1
"X586",1.65840151839678,-4.35101472495847,3.69844142081823e-10,1
"X587",2.19874363630114,-5.73831345808816,4.71279754723051e-11,1
"X588",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X589",1.33832882759782,-3.67505210095701,1.87348482667426e-09,1
"X590",2.52469873397554,-4.51155009987741,1.70812247073452e-08,1
"X591",6.12318427886014,-17.0016785192098,2.95908241028663e-12,1
"X592",0.579808903248458,-5.75955391790102,3.95921804826358e-12,1
"X593",0.641052738402522,-4.80548275156771,1.05470470398472e-11,1
"X594",2.06619978845945,-7.48791282116388,3.60799266266299e-12,1
"X595",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
"X596",0.551399373956046,-1.84389752869713,1.67138343662191e-05,1
"X597",0.00625607482242357,-2.83453848816089,5.86633821229438e-09,1
"X598",1.57597950035888,-4.46820067668586,1.63345582296748e-10,1
"X599",13.351446185608,-39.1148739386245,2.47839977987966e-12,1
"X600",13.351446185608,-39.1148739386246,2.47839977987966e-12,1
