"","a1","d","g","u"
"X201",1.40853477318231,-4.81505062676283,1.7080755274248e-05,1
"X202",3.5403697920279,-2.72838184934534,1.7167339626655e-05,1
"X203",0.596203212896794,-4.78322986888343,7.51379705896156e-05,1
"X204",2.93880103829723,-7.11394207989308,1.21684100839632e-05,1
"X205",2.13243448678916,-2.621443455865,1.63964905226067e-05,1
"X206",1.92190149239319,-2.24442008434896,1.75671439938635e-05,1
"X207",2.31286858865349,-3.65802562044725,0.021421742259672,1
"X208",1.60773392306911,-0.770134490165246,0.000201173255172866,1
"X209",3.54878657865439,-4.03748112168913,1.12775577805272e-05,1
"X210",2.92022737870831,-5.23442342078791,0.0521247240063473,1
"X211",2.3450126640457,-1.90734556611306,3.8945072951474e-05,1
"X212",2.46322099455316,-6.90703476795806,9.0465618970497e-06,1
"X213",3.47665916502977,-5.12242633225312,8.49120047073389e-06,1
"X214",2.0410650742714,-2.50499049254286,2.09682396157627e-05,1
"X215",2.64478007510869,-2.34695360830364,0.00041042086274167,1
"X216",2.20431426502091,-5.16826237827642,8.83914404702165e-06,1
"X217",1.69463385221102,-5.02701111607226,1.88346990112789e-05,1
"X218",1.5009969243632,-1.79396383290512,0.000634851474174414,1
"X219",0.895428466668754,-5.2593025947526,5.30353152671758e-05,1
"X220",3.47177802466401,-1.54991704091008,8.94557508120535e-05,1
"X221",4.35975238034444,-6.70431543130984,0.0123117453523327,1
"X222",2.26626002165197,-3.45144561656759,1.51993620876831e-05,1
"X223",2.64258766899343,-4.52042625911225,1.99377109531922e-05,1
"X224",1.36080137924596,-3.68714602792109,0.0020553837079554,1
"X225",1.06081182350416,-1.68838833382099,0.000226935530336209,1
"X226",2.34056036285506,-7.12805432029846,0.00103877049030815,1
"X227",3.5181233398089,-4.72580785259423,1.24342204120797e-05,1
"X228",4.36501958239241,-5.07163687024814,0.00794784399533018,1
"X229",3.51892671135323,-7.602769043101,6.97107851568095e-06,1
"X230",3.419698225205,-4.40186127916705,0.0352838967569249,1
"X231",9.72947461429412,-17.8939285727526,5.21635672222801e-06,1
"X232",1.65942389487307,-3.77616768469833,1.98476874975657e-05,1
"X233",2.77086338516029,-4.90241474712862,0.060062966851287,1
"X234",2.43864861408425,-3.24616737422911,2.37567379633173e-05,1
"X235",2.79615166080982,-3.69881071868439,0.00807435374297154,1
"X236",2.21889578297064,-2.69425255003799,0.0170347294305031,1
"X237",1.23990683904773,-4.19021223261062,7.71960568075265e-05,1
"X238",3.9053168491547,-10.2796984254178,5.27580449883152e-06,1
"X239",1.5591350965358,-5.06907461487672,0.0180035912724999,1
"X240",1.70901062159198,-1.91253294677955,2.81589174064342e-05,1
"X241",2.5445353023561,-3.28305675861601,1.23005085903927e-05,1
"X242",1.9321935767299,-2.68927212447245,0.00884951073788564,1
"X243",2.90526163389135,-3.02558853424342,2.99917971168955e-05,1
"X244",3.25543066545681,-6.35242815123049,0.0151848343731313,1
"X245",1.7894972884125,-6.50038601963086,1.14362868794486e-05,1
"X246",2.82449686248587,-4.45688468293549,0.000242069351525856,1
"X247",2.05688213770995,-2.66730417960539,1.67460902339129e-05,1
"X248",1.49330068278434,-0.809696672696063,7.95171225950325e-05,1
"X249",1.02503812765086,-3.97390232721399,0.000176471851298317,1
"X250",2.86976900004284,-2.69907136361438,7.40466526854693e-05,1
"X251",2.99316290818546,-2.97288041559439,2.85477325770806e-05,1
"X252",2.44959245648832,-3.14540167398566,1.73896759650872e-05,1
"X253",1.36680327886951,-4.85375064691031,2.45570655033559e-05,1
"X254",2.0686698292019,-3.28770776035727,1.74372387709613e-05,1
"X255",1.9341529420188,-2.42403259035829,5.4040146808621e-05,1
"X256",3.1321479244601,-3.04639825632656,3.27784352426622e-05,1
"X257",3.06749784040864,-3.02850509856988,0.0308340757251451,1
"X258",1.34248252471165,-2.30482511979975,8.35661399208676e-05,1
"X259",4.00603273056367,-6.10056811177416,0.00254839477723238,1
"X260",2.66614374530515,-4.42425636219347,1.40006180115087e-05,1
"X261",3.20390722814309,-1.47888978038597,3.01274914493e-05,1
"X262",1.77445477698103,-4.63530030856481,0.00854554100502276,1
"X263",2.12982870288113,-4.26884185346186,1.46146847653995e-05,1
"X264",1.51581953230824,-1.29174657960239,0.000138270608887018,1
"X265",2.62732533762202,-4.33768054627313,1.77113373046649e-05,1
"X266",3.67405060720612,-6.31804391795868,8.29639204001111e-06,1
"X267",2.44593245265914,-3.23854719067216,2.62295185764202e-05,1
"X268",1.1526803963779,-2.77091667531705,8.53503739738091e-05,1
"X269",1.67681998527373,-3.2923989024148,0.0887380137385692,1
"X270",2.77111769174584,-3.63409972067744,4.26720265983521e-05,1
"X271",2.73690283111265,-2.88982674831255,1.65661147083649e-05,1
"X272",1.92213218014671,-1.92975800521898,4.41239229981172e-05,1
"X273",0.839981444919189,-4.04580913081105,0.000227097664407726,1
"X274",1.85580752309431,-4.555071169801,1.81665840943707e-05,1
"X275",0.420718098450697,-2.66641884384727,0.000436264832803495,1
"X276",2.35527363046415,-0.427354833535316,8.27519230685873e-05,1
"X277",3.35405834463011,-4.64647492720784,0.0320476378306285,1
"X278",1.47368333440965,-4.74115738574307,0.0101544258353761,1
"X279",4.29242350410972,-7.88003709557787,3.8828527420988e-05,1
"X280",3.22951660887807,-6.91808948505014,7.46805401109462e-06,1
"X281",3.09881213726558,-3.61856658414782,0.00450903495322819,1
"X282",2.34302815169982,-3.19404242861294,0.00468537165981543,1
"X283",8.00534350408812,-14.4567874421115,0.0108251444149331,1
"X284",2.98505141689115,-6.11921930252623,1.00832930187028e-05,1
"X285",2.27128185743928,-3.67899273181599,4.87334136264393e-05,1
"X286",4.14429259295298,-7.41893937821806,8.53924845213947e-06,1
"X287",2.4734370208529,-5.30333083254951,0.00937522306895123,1
"X288",5.09633510128473,-9.93229511829127,0.00785598876559539,1
"X289",1.71024941450606,-5.43925481456892,0.00338399438827049,1
"X290",2.25614314963354,-3.04645642057206,1.5526562740429e-05,1
"X291",3.34341400717754,-5.49334087895683,1.01092530521403e-05,1
"X292",6.51585713318967,-10.4955923636791,7.34091998720277e-06,1
"X293",2.25527834746551,-0.778888957486833,7.43986005476083e-05,1
"X294",3.08134155338093,-6.94083701176915,0.00198040771817021,1
"X295",5.12867360985791,-7.81763922564267,0.0099357359733992,1
"X296",2.01902502261633,-2.95327409571085,8.26914552984774e-05,1
"X297",2.4480339631646,-3.14414386090388,2.62352785798448e-05,1
"X298",2.252617995488,-1.51395740179092,0.00037995351113031,1
"X299",1.9944868761567,-2.37126313003953,3.65662296237967e-05,1
"X300",3.36732212614607,-4.44648168180134,0.0060884468608799,1
