"","a1","d","g","u"
"X1101",2.02739636910873,-6.45946929117988,7.96953652822687e-12,1
"X1102",0.602985216120314,-4.28462178654164,2.6346210817734e-11,1
"X1103",2.1642814571897,-6.16827319647974,1.67798786326386e-11,1
"X1104",1.74503486575919,-2.16857178677258,1.51107122638402e-05,1
"X1105",3.04270078752411,-10.3337887608274,2.56522290013259e-12,1
"X1106",2.46605084316769,-8.51112026507223,3.13252159970596e-12,1
"X1107",2.75577193355137,-6.35054926713764,7.0961480767577e-11,1
"X1108",2.92931374580394,-10.1069774701738,2.5721798329671e-12,1
"X1109",1.67387038640899,-6.53645802465492,4.33269023770846e-12,1
"X1110",1.63734984653927,-4.12974487991019,8.65218444909301e-10,1
"X1111",0.522970637484564,-6.82725581496524,2.57466108998429e-12,1
"X1112",2.29440095217735,-6.17415512099103,2.41993394283369e-11,1
"X1113",1.66892000624832,-7.23758304458464,2.96430876001771e-12,1
"X1114",0.501071283628678,-5.20132729585134,5.28539501675962e-12,1
"X1115",0.2715213704271,-3.44056703244446,2.43599490128512e-10,1
"X1116",17.4398036094599,-46.2167880700135,2.45537520839635e-12,1
"X1117",1.37993249579784,-4.15114997808584,2.7371868154747e-10,1
"X1118",3.22378300016852,-7.93763578959024,1.5148014647307e-11,1
"X1119",1.41889749558341,-6.91256783385153,3.15179357987099e-12,1
"X1120",1.87763353160883,-4.68068863474108,2.82749017974212e-10,1
"X1121",1.29202992817446,-5.64949686548302,6.37612190765259e-12,1
"X1122",2.06634011048147,-5.52420282909933,4.49923773031177e-11,1
"X1123",0.521650024459712,-2.54848362580246,9.24006210081664e-08,1
"X1124",1.08068792235623,-1.97821253681511,7.13427069963965e-06,1
"X1125",1.80829045320939,-5.56045560729024,1.78653379195312e-11,1
"X1126",0.714931333135264,-1.63058732236648,1.62477456689517e-05,1
"X1127",2.15810039037716,-5.80236736115592,3.33134389387209e-11,1
"X1128",0.960259144058449,-5.50867376843997,5.71342122865533e-12,1
"X1129",6.04708884951202,-14.8504750626399,5.02682871103108e-12,1
"X1130",17.4398036094599,-46.2167880700136,2.45537520839635e-12,1
"X1131",17.4398036094599,-46.2167880700135,2.45537520839635e-12,1
"X1132",2.36054170321354,-6.10518110810876,3.0125977600278e-11,1
"X1133",3.48241620442265,-10.0339668838254,3.70576870445144e-12,1
"X1134",3.69595809473044,-11.7106878347185,2.57120287681709e-12,1
"X1135",2.07608662055856,-7.84750059083078,2.96234461761248e-12,1
"X1136",0.639544434838725,-1.5765263414839,1.57577384771733e-05,1
"X1137",17.4398036094599,-46.2167880700135,2.45537520839635e-12,1
"X1138",2.53168314850698,-5.20387667048086,9.10192429833001e-10,1
