"","a1","d","g","u"
"X101",2.72120772022853,-4.13830234806735,1.41014955637182e-05,1
"X102",2.9389387158796,-1.59913973597428,2.63286130950708e-05,1
"X103",4.12203682945165,-8.380849254707,0.0780141288040627,1
"X104",2.7965179051836,-5.13379446872174,3.34343895548829e-05,1
"X105",4.76089111465812,-8.09314608116171,0.00383690372438994,1
"X106",2.11906010424136,-1.76356528369719,5.13691477589092e-05,1
"X107",4.23581810384648,-6.54123287517973,8.02762992016102e-06,1
"X108",5.41282192615148,-8.39064906398175,0.0138969846207845,1
"X109",2.92374155773033,-2.57377131326879,1.52846540432643e-05,1
"X110",1.62321597402912,-4.90541630935874,1.09242595137844e-05,1
"X111",2.04149057902583,-4.35765582830704,1.51653338911184e-05,1
"X112",4.4612481065188,-7.69193623272593,0.00511342093921774,1
"X113",3.31314035843042,-2.45940212363583,1.54966395208458e-05,1
"X114",2.7159626353716,-3.61759854096539,1.31673119962323e-05,1
"X115",2.30528902708484,-6.80027854344451,0.01111742043364,1
"X116",3.26115683347703,-5.0696047137398,0.00826015811516033,1
"X117",2.87309789800337,-2.3400188438749,1.55907510664961e-05,1
"X118",2.15126963137111,-4.72406520515574,1.69688087546521e-05,1
"X119",3.65230708032495,-5.90572459102429,0.00417513395431136,1
"X120",1.53090291596813,-6.87816467361955,1.07806456713902e-05,1
"X121",3.16829955331065,-6.364363134131,6.89966432607114e-06,1
"X122",2.80623954060053,-3.8427056517698,0.00655285224055438,1
"X123",2.9781729877399,-8.65425619582849,6.11460260759244e-06,1
"X124",1.39343279448962,-1.03117157846821,5.28537420254185e-05,1
"X125",2.64401037285768,-6.74217264515907,1.57985259530028e-05,1
"X126",2.69157031512737,-6.67518930989971,1.05430757383768e-05,1
"X127",1.99724825947227,-7.37795759819491,9.52291411004425e-06,1
"X128",2.63287014593137,-4.22016244423127,2.4164246071655e-05,1
"X129",2.22428033905851,-5.30607909468287,0.0042477273448994,1
"X130",5.04495620559246,-8.32937536145204,0.0112063564556838,1
"X131",2.86781515922301,-4.84519513636699,0.0359144810241007,1
"X132",1.03793190725055,-3.3905415790651,9.89491156724547e-05,1
"X133",2.45049056000014,-4.0540899005026,0.0396642256133178,1
"X134",2.84297852030095,-5.08250479504099,1.44352088379235e-05,1
"X135",0.355241491468368,-3.72407998030724,0.0427669671018316,1
"X136",3.10850733688078,-3.39084954694041,1.30342523385747e-05,1
"X137",6.068672062476,-10.3561988295108,0.00790123007210645,1
"X138",3.03249623553821,-1.67057255761901,4.13122988173385e-05,1
"X139",2.80211122002333,-3.71121726281479,1.21078549019737e-05,1
"X140",3.59369715026567,-7.3517748519548,0.00586672805605768,1
"X141",2.82457353776951,-3.50112753709376,5.13472827620578e-05,1
"X142",1.01931868076159,-4.14012324192784,2.74572776960334e-05,1
"X143",3.32647211027857,-4.41218636711004,1.7696823037019e-05,1
"X144",2.05818682285308,-4.62606264238907,1.48921292595552e-05,1
"X145",2.43274646960025,-3.381751780076,3.73028580665322e-05,1
"X146",2.60973739976143,-2.76057352869087,0.013441065076633,1
"X147",2.26502834192115,-1.9002109460922,1.91990932486542e-05,1
"X148",1.11629256833291,-4.87652145018482,2.39751267838548e-05,1
"X149",2.27189456268771,-3.22666276158828,1.32705011670096e-05,1
"X150",2.24373267068454,-4.13542499256817,1.16274486310132e-05,1
"X151",0.975216295203649,-4.42833566868044,8.30300614252334e-05,1
"X152",2.81395601454495,-2.21492447390288,4.63329177046202e-05,1
"X153",1.87633941509741,-4.07106803676938,3.13889112223907e-05,1
"X154",1.28175012889977,-2.69602775970896,5.02183908389053e-05,1
"X155",3.19769375886324,-3.17475766366879,1.18260377840907e-05,1
"X156",4.65523070654306,-7.25256937060041,9.24079257808846e-06,1
"X157",2.67289121460804,-2.36331585766773,1.78685093629349e-05,1
"X158",2.54228305850244,-3.77905128951148,0.0358198027264943,1
"X159",1.45362877961373,-4.10063427581385,0.00325065034017028,1
"X160",1.93941160212827,-0.826216412231096,0.000163217695876809,1
"X161",4.72550025127567,-8.39855942444884,1.85630463118377e-05,1
"X162",3.14742827427601,-6.1169451967211,0.00277945991372015,1
"X163",2.65324183056965,-3.38102231578636,1.38768206557571e-05,1
"X164",3.03813436822802,-3.47166283564947,0.00316250073642446,1
"X165",1.58583713700563,-2.76371184968666,3.83374154898449e-05,1
"X166",2.3112298062798,-4.63739040673838,1.25695197782939e-05,1
"X167",2.89017244642854,-4.20610788760979,0.000229875818266681,1
"X168",3.44302011921754,-4.0983059437627,2.06130734429599e-05,1
"X169",3.25482529725499,-6.03354526201623,0.00116918056406604,1
"X170",2.66331489022361,-4.85346615421503,4.44732279715447e-05,1
"X171",1.45737071435057,-2.10861991662827,0.000709949562856475,1
"X172",3.07754837320048,-6.73249910764258,0.00452529017566164,1
"X173",2.4545354593116,-3.80456890066762,1.69597540099138e-05,1
"X174",2.44813825108303,-1.28039198949697,4.12751646660615e-05,1
"X175",2.35169203205625,-3.9654343178038,1.68996567568774e-05,1
"X176",2.4789167969619,-1.51298716849698,1.97276504304677e-05,1
"X177",1.65334737405216,-1.76271122067921,0.00167455474910123,1
"X178",4.03425872523562,-5.59818368856855,0.0230398716950243,1
"X179",3.54767675459487,-5.48789650880642,2.01211389787222e-05,1
"X180",3.15174777268246,-2.28501853783078,1.99719091379196e-05,1
"X181",2.55259071414725,-2.93399393747534,0.0221580857294223,1
"X182",3.7209349969427,-4.87742627050066,1.1437247048361e-05,1
"X183",3.22596263079408,-5.44608014200598,4.03028754973604e-05,1
"X184",1.42111094722026,-6.77268494579516,1.14662788287748e-05,1
"X185",3.27266707048166,-3.45941101816743,1.52354987238477e-05,1
"X186",2.15568204097576,-4.68736076209633,0.0127511356514923,1
"X187",2.81252945729219,-3.88812039215261,1.47153811791421e-05,1
"X188",1.61189202795678,-3.74148312747206,3.55123192929245e-05,1
"X189",5.3074319086852,-12.5151473109722,5.32646374602181e-06,1
"X190",1.99949355424553,-0.152998960479913,4.32144896412536e-05,1
"X191",3.3624431205673,-5.03998925898272,1.40701890046335e-05,1
"X192",1.87640302202341,-2.61962355319299,0.00819236455464761,1
"X193",3.76145876475888,-5.53461564986137,0.010045968974579,1
"X194",1.93374223761021,-7.30553905519129,9.57868731427487e-06,1
"X195",2.66999811914758,-4.59747395364722,1.99864947229816e-05,1
"X196",3.38002418491038,-1.47386999584605,0.0135219244962942,1
"X197",0.444036162818569,-4.48772353337281,0.000205660181221779,1
"X198",3.24581630147952,-6.1249304013367,1.00317904936154e-05,1
"X199",4.49820726194655,-6.8108800783242,8.74533547592752e-06,1
"X200",2.18846816554903,-3.14956931581928,0.0248206261970806,1
