question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_7175875,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,C,wrong,loglikelihood
Mercury_SC_409171,ibm-granite/granite-3.1-2b-instruct,arc_challenge,B,B,correct,loglikelihood
Mercury_SC_408547,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,C,correct,loglikelihood
Mercury_407327,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,D,correct,loglikelihood
MCAS_2006_9_44,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,D,correct,loglikelihood
Mercury_7270393,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,B,wrong,loglikelihood
MCAS_2014_5_7,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,C,wrong,loglikelihood
Mercury_7086660,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,C,correct,loglikelihood
Mercury_7168805,ibm-granite/granite-3.1-2b-instruct,arc_challenge,B,B,correct,loglikelihood
MCAS_2003_8_11,ibm-granite/granite-3.1-2b-instruct,arc_challenge,A,A,correct,loglikelihood
Mercury_7250058,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,B,wrong,loglikelihood
Mercury_7012740,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,A,wrong,loglikelihood
Mercury_LBS10610,ibm-granite/granite-3.1-2b-instruct,arc_challenge,B,C,wrong,loglikelihood
Mercury_SC_407400,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,C,wrong,loglikelihood
Mercury_7212993,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,C,wrong,loglikelihood
Mercury_SC_413240,ibm-granite/granite-3.1-2b-instruct,arc_challenge,A,A,correct,loglikelihood
Mercury_7186358,ibm-granite/granite-3.1-2b-instruct,arc_challenge,C,C,correct,loglikelihood
Mercury_7166425,ibm-granite/granite-3.1-2b-instruct,arc_challenge,B,B,correct,loglikelihood
MDSA_2007_8_3,ibm-granite/granite-3.1-2b-instruct,arc_challenge,D,A,wrong,loglikelihood
