question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_7175875,bigscience/bloomz-1b7,arc_challenge,D,C,wrong,loglikelihood
Mercury_SC_409171,bigscience/bloomz-1b7,arc_challenge,B,B,correct,loglikelihood
Mercury_SC_408547,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_407327,bigscience/bloomz-1b7,arc_challenge,C,D,wrong,loglikelihood
MCAS_2006_9_44,bigscience/bloomz-1b7,arc_challenge,C,D,wrong,loglikelihood
Mercury_7270393,bigscience/bloomz-1b7,arc_challenge,C,B,wrong,loglikelihood
MCAS_2014_5_7,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_7086660,bigscience/bloomz-1b7,arc_challenge,A,C,wrong,loglikelihood
Mercury_7168805,bigscience/bloomz-1b7,arc_challenge,D,B,wrong,loglikelihood
MCAS_2003_8_11,bigscience/bloomz-1b7,arc_challenge,A,A,correct,loglikelihood
Mercury_7250058,bigscience/bloomz-1b7,arc_challenge,B,B,correct,loglikelihood
Mercury_7012740,bigscience/bloomz-1b7,arc_challenge,C,A,wrong,loglikelihood
Mercury_LBS10610,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_SC_407400,bigscience/bloomz-1b7,arc_challenge,D,C,wrong,loglikelihood
Mercury_7212993,bigscience/bloomz-1b7,arc_challenge,D,C,wrong,loglikelihood
Mercury_SC_413240,bigscience/bloomz-1b7,arc_challenge,A,A,correct,loglikelihood
Mercury_7186358,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_7166425,bigscience/bloomz-1b7,arc_challenge,C,B,wrong,loglikelihood
MDSA_2007_8_3,bigscience/bloomz-1b7,arc_challenge,D,A,wrong,loglikelihood
Mercury_7094290,bigscience/bloomz-1b7,arc_challenge,D,C,wrong,loglikelihood
Mercury_7186568,bigscience/bloomz-1b7,arc_challenge,D,B,wrong,loglikelihood
Mercury_402216,bigscience/bloomz-1b7,arc_challenge,D,B,wrong,loglikelihood
Mercury_404894,bigscience/bloomz-1b7,arc_challenge,C,A,wrong,loglikelihood
MCAS_2002_8_11,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_SC_405086,bigscience/bloomz-1b7,arc_challenge,B,B,correct,loglikelihood
Mercury_SC_408324,bigscience/bloomz-1b7,arc_challenge,D,D,correct,loglikelihood
Mercury_7218820,bigscience/bloomz-1b7,arc_challenge,C,B,wrong,loglikelihood
Mercury_412202,bigscience/bloomz-1b7,arc_challenge,A,B,wrong,loglikelihood
Mercury_SC_409139,bigscience/bloomz-1b7,arc_challenge,B,C,wrong,loglikelihood
Mercury_400687,bigscience/bloomz-1b7,arc_challenge,B,B,correct,loglikelihood
Mercury_7171605,bigscience/bloomz-1b7,arc_challenge,B,D,wrong,loglikelihood
Mercury_7210245,bigscience/bloomz-1b7,arc_challenge,C,C,correct,loglikelihood
AKDE&ED_2008_4_25,bigscience/bloomz-1b7,arc_challenge,A,A,correct,loglikelihood
AKDE&ED_2008_4_19,bigscience/bloomz-1b7,arc_challenge,C,C,correct,loglikelihood
Mercury_SC_400402,bigscience/bloomz-1b7,arc_challenge,A,A,correct,loglikelihood
Mercury_7234308,bigscience/bloomz-1b7,arc_challenge,A,A,correct,loglikelihood
ACTAAP_2014_5_8,bigscience/bloomz-1b7,arc_challenge,B,B,correct,loglikelihood
Mercury_400407,bigscience/bloomz-1b7,arc_challenge,C,B,wrong,loglikelihood
