question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_7175875,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_SC_409171,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_SC_408547,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_407327,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,D,correct,loglikelihood
MCAS_2006_9_44,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,D,correct,loglikelihood
Mercury_7270393,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,B,wrong,loglikelihood
MCAS_2014_5_7,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_7086660,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_7168805,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,B,wrong,loglikelihood
MCAS_2003_8_11,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,A,wrong,loglikelihood
Mercury_7250058,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,B,wrong,loglikelihood
Mercury_7012740,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,A,wrong,loglikelihood
Mercury_LBS10610,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_SC_407400,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,C,wrong,loglikelihood
Mercury_7212993,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,C,wrong,loglikelihood
Mercury_SC_413240,HuggingFaceH4/zephyr-7b-beta,arc_challenge,A,A,correct,loglikelihood
Mercury_7186358,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,C,wrong,loglikelihood
Mercury_7166425,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
MDSA_2007_8_3,HuggingFaceH4/zephyr-7b-beta,arc_challenge,A,A,correct,loglikelihood
Mercury_7094290,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,C,wrong,loglikelihood
Mercury_7186568,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,B,wrong,loglikelihood
Mercury_402216,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_404894,HuggingFaceH4/zephyr-7b-beta,arc_challenge,A,A,correct,loglikelihood
MCAS_2002_8_11,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_SC_405086,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,B,wrong,loglikelihood
Mercury_SC_408324,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,D,correct,loglikelihood
Mercury_7218820,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_412202,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_SC_409139,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,C,wrong,loglikelihood
Mercury_400687,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_7171605,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,D,wrong,loglikelihood
Mercury_7210245,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
AKDE&ED_2008_4_25,HuggingFaceH4/zephyr-7b-beta,arc_challenge,A,A,correct,loglikelihood
AKDE&ED_2008_4_19,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,C,wrong,loglikelihood
Mercury_SC_400402,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,A,wrong,loglikelihood
Mercury_7234308,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,A,wrong,loglikelihood
ACTAAP_2014_5_8,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_400407,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,B,wrong,loglikelihood
Mercury_7116288,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,C,wrong,loglikelihood
MCAS_2004_9_15-v1,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
NYSEDREGENTS_2015_4_26,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,C,wrong,loglikelihood
Mercury_SC_401620,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,A,wrong,loglikelihood
Mercury_400877,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_7174213,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,D,correct,loglikelihood
NYSEDREGENTS_2008_8_34,HuggingFaceH4/zephyr-7b-beta,arc_challenge,B,B,correct,loglikelihood
Mercury_7212398,HuggingFaceH4/zephyr-7b-beta,arc_challenge,D,B,wrong,loglikelihood
Mercury_SC_401290,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
Mercury_SC_402120,HuggingFaceH4/zephyr-7b-beta,arc_challenge,C,C,correct,loglikelihood
