item,a,b,p_value,point_biserial
sciq_00000,0.4777731680204244,-1.4684336026276423,0.6290322580645161,0.23099975643601836
sciq_00001,1.4778518811938848,-1.5227478924145157,0.8548387096774194,0.42565035472269963
sciq_00002,2.0477350533610967,1.037539724848374,0.20967741935483872,0.48520064233105875
sciq_00003,4.999993792972522,-2.2361724508714866,0.9838709677419355,0.25376143499195014
sciq_00004,1.0509352793136224,-1.7478825485206206,0.8225806451612904,0.3137216824884632
sciq_00009,1.2134288432763345,-1.2549701365280936,0.7741935483870968,0.43404896919385727
sciq_00010,3.096249889537072,-1.864280380330745,0.9354838709677419,0.34704394646132347
sciq_00011,1.165382174013361,1.3953978221710792,0.1935483870967742,0.40600266339854624
sciq_00012,1.2007043336638206,-1.5982782690131585,0.8225806451612904,0.4065070132530869
sciq_00013,0.79809835210275,-5.401307974146495,0.967741935483871,0.07198425202103985
sciq_00014,2.813570629517766,-1.7369008961800858,0.9354838709677419,0.33586093403124967
sciq_00015,0.7980996062795553,-5.4013007597917575,0.9838709677419355,0.10974540141071451
sciq_00016,1.659787786321412,1.6678189499982699,0.12903225806451613,0.36657427817190735
sciq_00017,0.3048891852222232,-0.48014076361117913,0.5161290322580645,0.19268870619668843
sciq_00018,1.209830673898932,-2.0035982857742574,0.8709677419354839,0.3511278013573311
sciq_00020,1.5585026695926676,0.1987510944050233,0.41935483870967744,0.5473513727049588
sciq_00021,1.7044796680128504,0.12658238156958304,0.41935483870967744,0.6016856036915528
sciq_00022,1.2105241833175502,-2.8707005811618873,0.9516129032258065,0.16284024197460903
sciq_00023,4.999993814044442,-1.713482179538488,0.9516129032258065,0.4003039337186336
sciq_00025,0.5842832305205167,-2.5106884723108135e-05,0.4838709677419355,0.2511721409824402
sciq_00026,2.8094803946769393,-0.3202125454872848,0.6129032258064516,0.6356878260679615
sciq_00028,1.387279272571889,-2.969933504428314,0.9516129032258065,0.2907862703482291
sciq_00029,2.100513840576061,-1.3899796373922897,0.8387096774193549,0.5352874031847171
sciq_00030,2.2117175596587564,-0.11369289402205443,0.5161290322580645,0.6365823082185094
sciq_00031,0.7986054663246114,-1.063207851222265,0.6612903225806451,0.3562629677782298
sciq_00032,1.0008709562910434,0.5254417065999688,0.3870967741935484,0.3957492056580515
sciq_00033,1.0926886344140523,-3.4996836653065597,0.967741935483871,0.12461298849392362
sciq_00034,0.9576256529294027,-1.8683440867662855,0.8225806451612904,0.29253375652031643
sciq_00036,1.2890812182492406,-1.6494506574082903,0.8387096774193549,0.40102399161178215
sciq_00037,0.2859798300887839,-4.259263891437035,0.7903225806451613,0.05307146727113704
sciq_00038,1.0160728624731212,-1.1920841288706652,0.7580645161290323,0.3253174591827833
sciq_00039,2.2523754909078826,0.40168448394914713,0.3548387096774194,0.6563093254089664
sciq_00040,0.8297900612715581,-3.8177862495095476,0.9354838709677419,0.13776938597191163
sciq_00041,1.3378820962721627,-3.6123686928500205,0.967741935483871,0.21954064943116583
sciq_00042,0.998509874184738,1.9573315880828797,0.16129032258064516,0.331708789729528
sciq_00044,0.35585760297840385,-3.45503202846733,0.7903225806451613,0.10663594940451104
sciq_00045,1.790350573156887,-0.1859953612125551,0.5483870967741935,0.6280821866122788
sciq_00046,2.221152505483468,-1.005931658159061,0.7903225806451613,0.5581281906756805
sciq_00047,1.9594399230102157,-0.7535070701702542,0.6774193548387096,0.5661348217820388
sciq_00051,2.055006727395325,-2.828725175080251,0.9838709677419355,0.1932444817723745
sciq_00052,2.34750922094982,0.8398029305337824,0.24193548387096775,0.5521462721899913
sciq_00053,2.3395137910504964,0.2239088144665792,0.3870967741935484,0.7032770649847032
sciq_00056,1.7996963054688575,-2.5604748758274476,0.9516129032258065,0.20690304528115647
sciq_00057,4.999993792960205,-2.2361724508721443,0.9838709677419355,0.25376143499195014
sciq_00058,2.5764245720441994,0.44190295861067297,0.3709677419354839,0.614216939213552
sciq_00059,2.7659456422801707,1.3662580480903679,0.11290322580645161,0.46866033124158235
sciq_00060,0.47196082815684576,1.4846947797757897,0.3387096774193548,0.2771097602484727
sciq_00061,3.2751127812723224,-1.214702609026435,0.8548387096774194,0.5250292034103196
sciq_00062,0.7609962363635997,-0.9859291668261754,0.6612903225806451,0.3284868164010027
sciq_00063,2.0702475169047094,-0.05820202869816634,0.5,0.6051883479526522
sciq_00064,4.999993792960366,-2.2361724508721355,0.9838709677419355,0.25376143499195014
sciq_00065,0.9169345780722697,-0.754409308497159,0.6290322580645161,0.31543885759898016
sciq_00066,0.9257532632708064,-1.915724152410304,0.7903225806451613,0.31360968039943166
sciq_00067,1.0355363311389612,-3.209014766977461,0.9516129032258065,0.17989587695340398
sciq_00068,0.8092594207118544,-1.6746875125748775,0.7258064516129032,0.3634864712562478
sciq_00069,0.3261036310844445,-3.1578965660381213,0.7580645161290323,0.08864637249012308
sciq_00070,1.4014850995703305,-1.6932525895412562,0.8709677419354839,0.38757862199657295
sciq_00071,2.1291095843187033,-1.3825968196104301,0.8387096774193549,0.47541454096364366
sciq_00073,1.8595467437620492,-1.5793391556434568,0.8870967741935484,0.42748131021320857
sciq_00074,0.22610874115340893,-3.3458913791776412,0.6774193548387096,0.08097980516638058
sciq_00076,1.7619125190771687,0.12465708742904938,0.46774193548387094,0.587854932277128
sciq_00077,2.339787140458153,-2.2816757878087777,0.9516129032258065,0.3540730121728459
sciq_00078,0.4249523874072945,-5.153655498869446,0.9032258064516129,0.15817494317207442
sciq_00079,1.185821490473551,3.2989676369102847,0.03225806451612903,0.2033367899307682
sciq_00080,1.3197280474917217,-0.6713398094909528,0.6451612903225806,0.5018330842690305
sciq_00081,1.202179742782125,0.9726559149821714,0.27419354838709675,0.4325219952738425
sciq_00082,0.5034801016513508,-5.8927152842465595,0.9354838709677419,0.18680956875822569
sciq_00084,1.222643613520869,-0.8735709171544888,0.6774193548387096,0.4796746180420955
sciq_00085,2.0569650417349172,1.5122572743999558,0.11290322580645161,0.4416218269958667
sciq_00086,0.7980983453502634,-5.401308012988574,0.967741935483871,0.07198425202103985
sciq_00087,2.348339092009078,-1.065228733505851,0.7903225806451613,0.5212895075443817
sciq_00088,0.42815356894445783,-0.17428592210634936,0.5161290322580645,0.16031147685595973
sciq_00090,1.9212124130208559,-0.98403591087876,0.7580645161290323,0.5527919541436092
sciq_00091,0.7980983464873805,-5.401308006447577,0.9838709677419355,0.10732538571032682
sciq_00092,4.999993792965533,-2.2361724508718597,0.9838709677419355,0.25376143499195014
sciq_00094,0.676509163810052,-4.539946918532431,0.9354838709677419,0.14645923724048
sciq_00095,0.6733797916686127,-4.5583547823702855,0.9516129032258065,0.12660093413854678
sciq_00096,1.7192020146844158,-1.6389131803974155,0.8870967741935484,0.4163784170302315
sciq_00097,1.8949053196606895,-1.3460446980690328,0.8387096774193549,0.4629441659307141
sciq_00098,0.6393459180599733,3.020265607117304,0.12903225806451613,0.25452977143629885
sciq_00100,0.6845346725873476,2.0804266804715006,0.20967741935483872,0.2989636047027518
sciq_00101,2.2317594070842013,-1.7181714840123845,0.9193548387096774,0.3887161779486328
sciq_00102,1.975663144676588,0.5492784951134727,0.3387096774193548,0.6155830075939409
sciq_00104,1.256632194306413,-0.7740528383588311,0.6612903225806451,0.4797242866011687
