item,a,b,p_value,point_biserial
Mercury_417466,4.999993245591694,-1.9266168457889892,0.9682539682539683,0.19615429054168307
NYSEDREGENTS_2015_4_8,4.999993245591694,-1.72271847467631,0.9523809523809523,0.11588970088606793
Mercury_7037258,4.999993245591694,0.11694171974638262,0.47619047619047616,0.33712782524925217
CSZ20679,4.999993245591694,-0.9209955059753052,0.7777777777777778,0.64282117224048
Mercury_7216668,4.999993245591694,-0.11695992813893229,0.5238095238095238,0.5875444487969935
MCAS_2001_5_19,4.999993245591694,-0.9911209083927336,0.8095238095238095,0.5942752149917351
Mercury_SC_413631,4.999993245591694,-1.3307914989543872,0.8888888888888888,0.2553478119418699
MSA_2013_5_6,4.999993245591694,-0.7915572812990449,0.7301587301587301,0.6769678061654163
Mercury_SC_405199,4.999993245591694,-0.3078263574560718,0.6031746031746031,0.26740266511124133
NYSEDREGENTS_2015_8_28,4.999993245591694,-0.854642628494189,0.7777777777777778,0.40549952308063403
Mercury_SC_401777,4.999993245591694,-0.16409107787599536,0.5396825396825397,0.4935644374211229
MCAS_1998_4_11,4.999993245591694,-0.6168232989936522,0.6825396825396826,0.4176548514759015
Mercury_SC_LBS10784,4.999993245591694,0.9209692782907511,0.20634920634920634,0.4129085016030555
NCEOGA_2013_8_36,4.999993245591694,-2.2438099638781583,0.9682539682539683,0.19294191643079872
Mercury_SC_415412,4.999993245591694,-0.07007593026722019,0.5396825396825397,0.22245839599062647
Mercury_SC_408362,4.999993245591694,0.9910930475855383,0.15873015873015872,0.4737111865680516
NYSEDREGENTS_2015_8_21,4.999993245591694,-0.16409107787599536,0.5873015873015873,0.3652201166107615
VASoL_2008_5_12,4.999993245591694,-1.9266168457889892,0.9682539682539683,0.39352101173812415
MCAS_2003_5_3,4.999993245591694,0.35683740934445457,0.38095238095238093,0.22451184221679216
Mercury_7074900,4.999993245591694,-1.3307914989543872,0.873015873015873,0.4365358823697148
ACTAAP_2015_5_8,4.999993245591694,0.5622792264507334,0.31746031746031744,0.24617434453038609
CSZ_2008_5_CSZ10233,4.999993245591694,-2.2438099638781583,0.9841269841269841,0.254384532328408
Mercury_7128660,4.999993245591694,-1.72271847467631,0.9523809523809523,0.23263610526641917
Mercury_7100520,4.999993245591694,-0.4066646101480884,0.6190476190476191,0.612149746948622
Mercury_7017728,4.999993245591694,-0.7915572812990449,0.7619047619047619,0.5001905513111811
Mercury_405057,4.999993245591694,-1.2338501327916456,0.8571428571428571,0.3123718707021209
Mercury_7057593,4.999993245591694,-0.7311109025021314,0.7619047619047619,0.18946532232362864
VASoL_2007_5_38,4.999993245591694,-0.9911209083927336,0.7936507936507936,0.41027617590060894
Mercury_7015978,4.999993245591694,-1.440309520839691,0.9206349206349206,0.4553881459183254
ACTAAP_2010_5_5,4.999993245591694,0.6729987929244771,0.25396825396825395,0.1695985424268357
Mercury_7080955,4.999993245591694,-0.5622999591431423,0.6984126984126984,0.6674992274507338
Mercury_7017010,4.999993245591694,-0.16409107787599536,0.5714285714285714,0.08234861478390387
Mercury_7146108,4.999993245591694,-1.1462143537840184,0.8412698412698413,0.3856288438360267
NYSEDREGENTS_2012_4_12,4.999993245591694,-1.5677167405993315,0.9206349206349206,0.4142773789636797
Mercury_SC_401253,4.999993245591694,-2.2438099638781583,0.9841269841269841,0.14560212696876074
Mercury_403974,4.999993245591694,-0.6730209118513033,0.746031746031746,0.6902007623316434
Mercury_7241063,4.999993245591694,-0.4574042384978344,0.6349206349206349,0.7212019024007374
MCAS_2010_8_12015,4.999993245591694,-0.7915572812990449,0.7777777777777778,0.6135309046220879
NYSEDREGENTS_2010_8_2,4.999993245591694,-0.7311109025021314,0.7301587301587301,0.2811020254914119
Mercury_7200533,4.999993245591694,-1.5677167405993315,0.9206349206349206,0.14121687131225633
Mercury_SC_400380,4.999993245591694,1.330752158514228,0.09523809523809523,0.23304308542340402
Mercury_7205590,4.999993245591694,-0.6730209118513033,0.7301587301587301,0.5483248686924836
NYSEDREGENTS_2015_4_30,4.999993245591694,0.7915333487641019,0.25396825396825395,0.3416358123084358
NYSEDREGENTS_2012_4_17,4.999993245591694,0.9209692782907511,0.19047619047619047,0.28807091166590515
Mercury_SC_408436,4.999993245591694,-1.440309520839691,0.8888888888888888,0.12269806087071401
LEAP_2005_8_10403,4.999993245591694,-0.854642628494189,0.7777777777777778,0.4436798724185015
Mercury_7084595,4.999993245591694,-0.5092309463585533,0.6825396825396826,0.4858779885116672
Mercury_7236320,4.999993245591694,0.5622792264507334,0.2857142857142857,0.24603648740079193
LEAP__5_10308,4.999993245591694,-0.21155341552834453,0.5555555555555556,0.42123487109507973
Mercury_SC_401308,4.999993245591694,0.1640727521736019,0.42857142857142855,0.19408219766663548
NYSEDREGENTS_2008_4_18,4.999993245591694,-1.9266168457889892,0.9682539682539683,0.3287954590395114
Mercury_7114923,4.999993245591694,0.7310881151454525,0.2222222222222222,0.43569013134045637
Mercury_SC_408434,4.999993245591694,0.5092106777292559,0.30158730158730157,0.21610445125603572
Mercury_7008453,4.999993245591694,-0.5622999591431423,0.6984126984126984,0.5819045027158076
NYSEDREGENTS_2010_8_14,4.999993245591694,-1.3307914989543872,0.9047619047619048,0.2932781394946554
NYSEDREGENTS_2015_8_24,4.999993245591694,-0.16409107787599536,0.5714285714285714,0.4213205562072203
NYSEDREGENTS_2008_4_6,4.999993245591694,0.5622792264507334,0.2857142857142857,0.46627412684998215
Mercury_400279,4.999993245591694,-0.854642628494189,0.7936507936507936,0.5347344366351343
