"","a1","d","g","u"
"X1101",-2.71543805289463,-1.86068308766828,1.33599657456421e-05,1
"X1102",5.79380026965733,1.99729757894763,0.00782153716840591,1
"X1103",-2.07584994960874,-0.188582205760644,1.47958692348225e-05,1
"X1104",-2.01394376319626,-0.679295172703921,2.08739992546386e-05,1
"X1105",-5.4882574322063,-1.70605683547857,6.20462753941279e-05,1
"X1106",-5.74360320136384,-3.80356765440787,0.00649312937746593,1
"X1107",-3.35735878640883,-1.65104508599334,0.00123031470023046,1
"X1108",4.04153274204788,3.64476710864616,3.89711564831056e-05,1
"X1109",-5.3575265732388,-4.44313238179331,4.89621069930782e-06,1
"X1110",1.83227492719296,0.790955292927872,2.13053656740232e-05,1
"X1111",-4.11012358202582,-1.63068546793441,7.08771562540776e-06,1
"X1112",5.61374010632236,3.60266601884663,1.57595703147737e-05,1
"X1113",-4.6189239829439,-0.254865801172717,0.00101230434412415,1
"X1114",3.24728590174364,1.3421029528946,2.64463901571714e-05,1
"X1115",-5.6554705541119,-1.59818574756859,1.46434442213441e-05,1
"X1116",-4.36495930627301,-1.99444670723599,0.00456422871437554,1
"X1117",-5.91488144493772,-5.31649706174766,1.12919749560541e-05,1
"X1118",4.21609201921645,2.35205470029558,5.73681653840924e-05,1
"X1119",4.37181040639696,2.98631133662232,2.94250194182178e-05,1
"X1120",5.63346009630088,6.07245424402662,2.65036506457628e-05,1
"X1121",5.21179103905922,2.82915201156926,0.00715017962322822,1
"X1122",5.00178539323379,2.24724715769251,2.15989709404724e-05,1
"X1123",6.56268103159651,4.77031747344524,4.82641219847864e-05,1
"X1124",-4.874998406438,-2.33347356756403,6.71605770917964e-06,1
"X1125",4.77725724761217,0.851693787398086,0.00870023503287824,1
"X1126",-4.60663914514332,-3.27520234966527,2.46727187288356e-05,1
"X1127",-4.50290079875472,-0.353430507087327,4.57780677573615e-05,1
"X1128",-4.80151590086144,-5.30199312678139,0.00367971331567449,1
"X1129",4.15458443977609,-0.42582832221983,0.0244890347879379,1
"X1130",-4.17385835797195,-1.7450202279302,7.38393158668539e-06,1
"X1131",-2.04122606853804,-0.380609833920307,1.62466184840135e-05,1
"X1132",4.96507810284902,2.02028757137476,1.58343397251612e-05,1
"X1133",2.62123589475637,0.22359268356453,0.000472077041727401,1
"X1134",3.41151993913276,1.14824532934658,0.146695683361158,1
"X1135",4.72315299844815,0.714203629302741,0.00772256972001662,1
"X1136",-2.06428777014136,-0.233293064151138,1.50705336579398e-05,1
"X1137",-6.95300811962617,-3.32878153488067,0.00259727701904192,1
"X1138",6.0294959936551,3.70948034895222,7.46432475390277e-05,1
"X1139",-2.00548657915553,-1.03471751989933,5.78178698346277e-05,1
"X1140",5.48662872453228,1.56769923920944,0.000155095276622127,1
"X1141",-3.48251656934881,-1.7178655956816,1.25435276440085e-05,1
"X1142",5.18681877187637,2.48933407758249,1.28928776199072e-05,1
"X1143",-4.20210534665965,-1.86576148705487,8.59518853140807e-06,1
"X1144",4.25861003599033,3.17968874840971,0.0463197142068566,1
"X1145",4.60932351173411,3.56653741791296,2.18475254146876e-05,1
"X1146",-2.84699312018609,-0.534619807274681,1.13877182834147e-05,1
"X1147",-5.98771199373244,-4.16482500730802,1.10537916100486e-05,1
"X1148",3.8780285761079,1.76425294279342,0.104069743624585,1
"X1149",2.49740282445918,-0.668575475606317,0.00199260215042197,1
"X1150",3.8686547367925,1.35769090168929,0.013248058063653,1
"X1151",-3.7980416690717,-2.41275240410675,7.21000945476437e-06,1
"X1152",-5.66022257921757,-5.0993770570169,0.00618172476327994,1
"X1153",5.20004188672645,4.27336361259367,2.09711873045708e-05,1
"X1154",-5.97601865654935,-4.26971223910176,0.00399496379364481,1
"X1155",-6.5714219684989,-4.27553523546658,6.16646258964163e-06,1
"X1156",4.11440436714116,2.86791241337987,5.08568207099507e-05,1
"X1157",-6.48897396529198,-4.70676796968785,6.09276064834097e-06,1
"X1158",-3.87555818373806,-2.14159719347934,0.0044975312234852,1
"X1159",-3.63986593693348,-1.67967897496263,1.0157670141438e-05,1
"X1160",7.80982505747815,7.14343691414443,0.00242499807000881,1
"X1161",-5.86253825151918,-0.627807172835319,4.37607933352479e-05,1
"X1162",-3.64203164894328,-2.18574038935232,0.00601400304874662,1
"X1163",3.66488653564202,3.04165548014931,0.0205740893655031,1
"X1164",-2.41784066082735,-0.486910304466123,1.55851760535123e-05,1
"X1165",-5.8758167842101,-3.31368634542505,7.91760977533876e-06,1
"X1166",-4.96429375771001,-4.86421554372431,7.33096798581589e-06,1
"X1167",5.93761628554783,4.27598038345713,2.62364874023013e-05,1
"X1168",2.68192758183422,1.42628284749019,1.5172644057079e-05,1
"X1169",6.69667555298135,4.9207502156524,0.00421036458901759,1
"X1170",2.91769487453817,2.76726072552244,3.57569399491897e-05,1
"X1171",-5.95039939288043,-5.58728283876732,4.66338828240571e-06,1
"X1172",-4.94200305960945,-2.83795689622615,0.0312844430847384,1
