"","a1","d","g","u"
"X2801",4.80089151918352,2.29842300302179,9.80726327655399e-06,1
"X2802",-3.24280186378797,-1.44794724628563,7.8470335824899e-06,1
"X2803",-5.08854589348506,-3.13361213460738,5.79577143030037e-06,1
"X2804",-6.79462977347015,-6.57754489564296,2.57027932974367e-06,1
"X2805",8.71007922164365,6.60617318818436,5.76008385020101e-06,1
"X2806",-9.18211072961646,-6.1458611074213,6.16227912124328e-06,1
"X2807",-6.05061057633791,-2.18022939146126,4.21429195195905e-06,1
"X2808",-6.32443215214261,-3.66843987539452,7.78452936961863e-06,1
"X2809",6.70223607667492,5.06846511791496,9.46987419988559e-06,1
"X2810",5.97830592453704,3.38445588403431,5.56153411677914e-06,1
"X2811",-9.1001766223961,-5.56872909442695,3.40080911447328e-06,1
"X2812",-7.59070668182782,-6.00092540446985,4.32654131145209e-06,1
"X2813",-4.77674690625667,-2.75342529709098,4.340179034937e-06,1
"X2814",6.92753529051307,4.565415191712,1.1931990503129e-05,1
"X2815",7.70939191808947,4.03452279787422,7.12756098144757e-06,1
"X2816",7.93636618578979,4.98202662130206,6.7806146571721e-06,1
"X2817",-7.36450651134923,-2.87009051684584,4.59017239584809e-06,1
"X2818",7.13036279696172,5.80087331878068,1.02575206601997e-05,1
"X2819",-5.7626041569496,-3.65674742045535,6.73046436250919e-06,1
"X2820",6.62601769290576,6.10672545626592,7.88147586943171e-06,1
"X2821",7.6289010479326,6.56338214218106,0.00346932362230579,1
"X2822",7.04996946239833,4.98565163863345,0.00321782118800044,1
"X2823",8.3640442729951,5.75078478062207,5.96522658391966e-06,1
"X2824",6.8656418434541,5.48820720809549,8.97023365063745e-06,1
"X2825",-6.4790744656257,-5.18143233978286,4.35786769925021e-06,1
"X2826",-7.98521280744,-7.63046925699445,2.9483726062788e-06,1
"X2827",7.00118316385661,2.8867884900147,5.08371209562221e-06,1
"X2828",4.84543343141933,5.37015636964386,1.36654353883326e-05,1
"X2829",-2.59431279270316,0.358219074458775,8.36076622755832e-06,1
"X2830",-2.76930870068731,0.0436139703277852,7.80426525366456e-06,1
"X2831",-2.82919358207593,-0.192362702815701,6.96379497842073e-06,1
"X2832",-4.02144743412014,-2.46259461755857,5.86006063784252e-06,1
"X2833",5.31146222153416,4.32472169867344,1.25619452336016e-05,1
"X2834",6.58637817443747,3.91627445882946,6.84195664251975e-06,1
"X2835",-2.55322070245963,-0.104651055631855,6.92809707548922e-06,1
"X2836",7.86818302452849,4.25414206705587,8.08408269765181e-06,1
"X2837",-3.71424355556004,-2.158122696536,5.93763204002637e-06,1
"X2838",-4.96490804679699,-3.09306171197389,4.17294037164032e-06,1
"X2839",6.25503536643948,3.495963337273,6.09700483886552e-06,1
"X2840",5.60585120129064,3.21989708362774,7.33395371299262e-06,1
"X2841",-3.97510668904419,-2.79049692177148,7.04503486358274e-06,1
"X2842",-4.02138584250066,-1.94443172041475,2.15807181424115e-05,1
"X2843",6.10296955041434,5.08608826312766,1.04142662570446e-05,1
"X2844",6.07769392618509,4.53907853443146,8.09740944744234e-06,1
"X2845",2.60538035761326,2.51028463719511,1.27279801544356e-05,1
"X2846",-4.48193414905188,-3.17161382852099,3.85075532832397e-06,1
"X2847",4.34421636968743,3.75062509347296,1.0757190176776e-05,1
"X2848",6.68166621824383,5.37392699677261,6.94775679724653e-06,1
"X2849",-6.04437755718182,-2.41634495197028,0.00287618520487271,1
"X2850",6.67597578147387,3.8036866388681,1.17260716267932e-05,1
"X2851",7.588877597227,6.80808653939748,0.00223052280309661,1
"X2852",-5.13508596580985,-2.40817208038322,7.71041733305365e-06,1
"X2853",5.93659439624717,4.74425479201133,9.3550155431693e-06,1
"X2854",6.11011001928926,2.5124250804215,5.42285208765707e-06,1
"X2855",7.06983405929826,5.52539672572266,8.74638323282795e-06,1
"X2856",6.85893151563135,4.06657985650404,7.80457482432465e-06,1
"X2857",-5.0210795633487,-3.18282722761932,4.4882749865509e-06,1
"X2858",7.43983969918846,3.63606336730664,4.70816049254479e-06,1
"X2859",4.20783589526872,3.72044221640638,1.40490227172125e-05,1
"X2860",6.01620293584197,5.92102684522474,9.45864066055635e-06,1
"X2861",-4.60546434785253,-2.04624556882587,0.00397283096528526,1
"X2862",6.96231128841088,4.62641732137646,6.22862701640804e-06,1
"X2863",6.51528040196142,4.75736536499333,7.34532881654565e-06,1
"X2864",-3.58274665459288,-1.39309658555413,5.75210705782216e-06,1
"X2865",6.83413062686424,4.33477459680422,1.47854394292204e-05,1
"X2866",-7.96406490083175,-4.55561370881317,0.0020955523498356,1
"X2867",-4.94474428095071,-2.47144477232044,5.0038467905475e-06,1
"X2868",-6.6939579094352,-3.20298817260396,0.00732117979212071,1
"X2869",-3.92209128627615,-0.68031311615107,1.53401060983085e-05,1
"X2870",-4.83892611625679,-3.09254836059809,9.91542555581164e-06,1
"X2871",-2.09638959726943,-0.821835053693009,7.60311346246777e-06,1
"X2872",6.64817514995678,4.45262172717571,9.15869252461149e-06,1
"X2873",-6.64913022500449,-2.86210036374666,6.22688730791803e-06,1
"X2874",5.82173261363124,3.82441597367998,7.29261958596765e-06,1
"X2875",7.02438464355209,4.21484395846405,7.45595381357935e-06,1
"X2876",5.49840172029363,2.99708751873096,9.67314877620861e-06,1
"X2877",-2.96053475890262,-0.0232659204861134,8.64208498064599e-06,1
"X2878",-4.25812989461453,-1.44278544732133,6.88652457011702e-06,1
"X2879",5.88795344516113,3.51481008189329,6.38153044365801e-06,1
"X2880",-5.9317189827928,-5.2392231621729,3.70523017886497e-06,1
"X2881",-6.80209805631583,-4.92906381457564,3.83814324224686e-06,1
"X2882",6.62781264917093,3.54981239377353,8.30787309011861e-06,1
"X2883",-2.86540368111536,-0.179488122939251,7.28853348792246e-06,1
"X2884",-8.6641876216099,-7.22814328187533,4.5225627922324e-06,1
"X2885",-5.85069379206643,-3.80809253919594,4.04832165811216e-06,1
"X2886",5.8215386822676,2.36654316893132,5.76398097327747e-06,1
"X2887",8.22311155800717,6.23225086025821,1.11888709456683e-05,1
"X2888",-3.60188571783518,-1.89234226227808,5.58305553478854e-06,1
"X2889",4.41042204334774,4.68219382945475,1.49136601621187e-05,1
"X2890",-5.30978590672022,-3.00423084493204,4.46234034719759e-06,1
"X2891",5.89838706535338,5.08632009600419,0.00377758089035726,1
"X2892",6.04256178340844,4.22165194950646,8.99025970725809e-06,1
"X2893",-4.69326760825443,-2.67829692887176,0.00288493263373085,1
"X2894",-7.37919640714559,-4.57352653630315,3.73377936932377e-06,1
"X2895",2.78250131626706,0.56929735780586,7.38998077621475e-06,1
"X2896",7.39098829384426,4.36014750858557,5.72450731540175e-06,1
"X2897",5.89889241619827,3.45571469885876,6.59487844960938e-06,1
"X2898",6.06473108940002,3.74654870683788,1.02812249309427e-05,1
"X2899",-2.81030396756826,-0.511973040805261,6.79884040781105e-06,1
"X2900",-5.43582486498566,-4.34487394100857,3.60042514231187e-06,1
