"","a1","d","g","u"
"X2701",6.33971494193139,3.26800919667823,6.61898125188637e-05,1
"X2702",4.93000231872732,4.73756967592979,4.044963421219e-05,1
"X2703",5.9787003117126,3.00513945497333,0.00386062254223451,1
"X2704",8.61068305422539,7.89825653172968,3.7514346161151e-05,1
"X2705",-3.4237123117981,-0.457050998942001,1.88061857296555e-05,1
"X2706",-5.84076382786624,-2.36896163535986,1.60526271299316e-05,1
"X2707",-7.95134388396497,-6.25826944988923,1.60859531457231e-09,1
"X2708",-4.33659036179997,-0.538249600684039,2.75191524159571e-05,1
"X2709",-6.58743604354458,-4.2919370608028,1.26673006973036e-05,1
"X2710",-7.9630684506767,-4.46931960999118,1.45950113302613e-05,1
"X2711",-1.86963201585522,-0.441731245664037,3.1252200089768e-05,1
"X2712",-6.43996997519497,-4.77322787878577,2.1672008844552e-05,1
"X2713",-7.28665426019264,-3.85841701446861,1.50087963165187e-05,1
"X2714",-6.49084774549231,-5.03586918204632,1.53659493530686e-08,1
"X2715",-4.64503425052457,-3.21744353666463,2.76512280798052e-05,1
"X2716",3.78472551440796,2.0087939477994,2.57478038109389e-05,1
"X2717",6.55985710796622,3.44109588003737,4.18642776682825e-05,1
"X2718",6.20394433248492,5.21761279984259,2.33614363709334e-05,1
"X2719",-6.75303766684913,-3.13742233387806,0.00292236634481028,1
"X2720",7.88124852230361,6.57528961763489,2.78038067849616e-05,1
"X2721",-6.62900826546414,-3.410961219564,1.3475803973881e-05,1
"X2722",5.41829867679867,3.60390443120391,1.92956215767775e-05,1
"X2723",-6.71335417523289,-3.46893444231932,1.2961456357814e-05,1
"X2724",6.36001799210393,3.48377065154906,1.81175210194643e-05,1
"X2725",5.88139619066526,2.98370949062938,1.62369466852202e-05,1
"X2726",6.28349907008318,3.94269671007356,1.89392214993774e-05,1
"X2727",-8.07655533662103,-5.27924124199731,0.00882034165727441,1
"X2728",3.16793223637088,2.43351908510528,3.88964696671489e-05,1
"X2729",6.99612925376713,4.55606920056903,1.92602899624138e-05,1
"X2730",8.34957918439005,5.3954979237574,3.09131110694244e-05,1
"X2731",8.01761433446134,6.78481399139159,2.00556611318158e-05,1
"X2732",6.91860425557924,3.15345287602337,2.705040235903e-05,1
"X2733",6.93096264975418,4.40802204331257,1.99783737192398e-05,1
"X2734",-7.25013017182255,-4.95948095024435,1.35247930221059e-05,1
