"","a1","d","g","u"
"X4401",2.08217229887843,-15.710672771327,0.439516067873248,1
"X4402",6.68980086189901,2.70478263070544,0.00815075062615638,1
"X4403",2.12819407297605,0.558154685000148,4.13176789801458e-05,1
"X4404",7.0577441444999,4.90913738204301,0.0175952889633434,1
"X4405",1.44013977244008,-14.1115731402723,0.351814277708677,1
"X4406",-4.09294329775514,-2.06382613147972,4.904214484343e-05,1
"X4407",5.35782655381889,2.41888456937326,4.55122879996885e-05,1
"X4408",1.09884828834842,0.455395434231516,7.08190158366618e-06,1
"X4409",-6.33552052020532,-1.51650589697124,0.0503566295866802,1
"X4410",0.791524234536888,-12.7547765412478,0.567539524455316,1
"X4411",5.48681232842734,2.4216884515171,5.15916528745744e-05,1
"X4412",1.52266556599285,-14.3033992211445,0.407257878948864,1
"X4413",5.24123396443983,0.972080730826704,0.0115625882622598,1
"X4414",-2.86974946923498,0.915379984158779,0.00013667505152838,1
"X4415",1.73602442737608,2.51711139177689,0.000157684955048076,1
"X4416",4.27360666166947,2.72166311830061,4.13778710810446e-05,1
"X4417",0.954727091407439,0.914321227686225,0.000424422341583421,1
"X4418",4.93697284803984,2.4166139274103,0.00983330541387088,1
"X4419",1.15939595504088,-13.4916315950098,0.54133031002382,1
"X4420",-3.9203166618223,-0.88818247845624,0.000985774985510922,1
"X4421",1.45757463575749,-14.1119407502658,0.679435324758382,1
"X4422",1.10870129798901,-13.3430304046797,0.715725488247241,1
"X4423",1.49870265220266,1.06448771779419,0.000273078748250653,1
"X4424",4.39962526547551,0.661397399339961,2.70077717703769e-05,1
"X4425",5.48112776669225,2.72122107586476,5.34832710266377e-05,1
"X4426",-4.8820436916691,-1.6515245232805,3.5041122154353e-05,1
"X4427",3.98158788090621,0.56263590161224,0.0053881140722946,1
"X4428",-5.61511834407004,-0.773146345604467,4.06058638790599e-05,1
"X4429",1.72879925922706,1.99058951354597,0.000156510157773589,1
"X4430",1.79963291992832,-14.9871094287298,0.534274347998057,1
"X4431",6.26950394433183,3.0944589541853,0.0244290746475631,1
"X4432",5.31886070743181,2.5796577685726,0.000185563659435849,1
"X4433",0.684231249868435,-12.5222760331022,0.581652155725233,1
"X4434",-4.12541829672378,-0.206874581967318,4.44629453723304e-05,1
"X4435",0.560461274786134,-12.328864797291,0.601813236416642,1
"X4436",-5.63271903276312,-3.5401697204164,0.00222885006017803,1
"X4437",5.81189456325421,3.34357763004179,4.24080270013825e-05,1
"X4438",-5.15208071639519,-0.793842631640463,4.08971801765122e-05,1
"X4439",-2.02673409388744,-2.15232620504239,2.98330371304404e-05,1
"X4440",-3.28062948798708,-0.920156691464928,3.5857629858091e-05,1
"X4441",5.60633105971943,3.97274589903069,0.0122525624624902,1
"X4442",5.64269613091857,2.70260351812812,3.44242947849867e-05,1
"X4443",2.28202620619047,-16.2512292338338,0.619959624160589,1
"X4444",3.97508204247207,-0.636405438161069,0.0389126131298914,1
"X4445",6.34948880876044,2.84397947878685,0.0116736310232851,1
"X4446",1.79556228538686,-14.9618358045331,0.592741861263854,1
"X4447",3.2564093426356,1.85958761876477,0.00953789620761849,1
"X4448",1.78605862997429,-14.906150597841,0.778225740158883,1
"X4449",3.86574170141425,2.2942884571162,0.00535449183809873,1
"X4450",1.37841414913402,-13.9534638239803,0.575604616868123,1
"X4451",-3.40578020526576,0.226522860139611,6.75080943242586e-05,1
"X4452",-3.98023975512327,-1.29705738404133,3.08263333725904e-05,1
"X4453",3.80592213385505,1.14218876794609,3.91016302786611e-05,1
"X4454",1.14524171153581,-13.3879422001444,0.673386749848464,1
"X4455",4.22357542172181,0.759359126614336,3.47989380764362e-05,1
"X4456",2.41598963715004,-16.6361225199217,0.640120922790417,1
"X4457",4.9585008647587,1.10803889649575,3.73262436947447e-05,1
