"","a1","d","g","u"
"X2901",9.1248288693248,4.83526082265483,0.0132637246690246,1
"X2902",-10.2359334791312,-5.3581283458515,0.00285376582986446,1
"X2903",5.75325566890084,1.35552637479518,0.00371437288174018,1
"X2904",6.93931142609316,2.54843364994692,4.13398037458473e-06,1
"X2905",-9.59169021953777,-3.27216571712716,0.0168520446648718,1
"X2906",-9.31767746761414,-4.6544096071865,0.00267622843339105,1
"X2907",-8.96671323025567,-4.83887852071476,0.00768375949001017,1
"X2908",-11.4520960486212,-5.48786462640236,0.00402396633911468,1
"X2909",9.24866601199945,6.1881888907626,6.13360493659076e-06,1
"X2910",7.65805955039335,2.75575365980774,7.91591799705142e-06,1
"X2911",-8.57716998254298,-2.72329567026308,0.00924617600174162,1
"X2912",9.78566869197126,5.4058367188107,9.35742611567465e-06,1
"X2913",-9.23926955306775,-3.57421446077252,8.16954077885223e-06,1
"X2914",9.16591159080786,4.64126210753352,6.07542894422984e-06,1
"X2915",-7.13480827407124,-2.7489483205241,0.138673445156473,1
"X2916",4.4302154314213,2.30826593730219,0.0122504146053529,1
"X2917",-5.88081495470272,-2.91426495318111,0.0103709936865431,1
"X2918",-12.7644820660159,-6.65072013541048,0.00213013063783893,1
"X2919",-10.8151253067069,-6.32478195702108,0.00282128146934562,1
"X2920",-7.55616540193825,-2.53765916614138,0.046540126082425,1
"X2921",12.1003814050293,5.90575841798019,3.99095772244856e-06,1
"X2922",10.6886167418938,4.04194696257534,0.00474317153815457,1
"X2923",7.21844235789298,3.50062142098178,0.00485033053648807,1
"X2924",9.06809783381675,5.91183494340509,5.74874678938093e-06,1
"X2925",-9.48604146930868,-4.85947255836521,0.0043349303382815,1
"X2926",4.82287461534601,2.64952836272982,5.37962335820164e-06,1
"X2927",8.54660427206903,3.45335185583699,7.78678815160109e-06,1
"X2928",9.37163897332615,4.39083555697606,1.26670397462709e-05,1
"X2929",4.7000871962597,2.40570723281242,0.0117636203056298,1
"X2930",9.61559237329706,5.40795288163855,0.00660122549729099,1
"X2931",-10.6601779000042,-6.34353258483798,0.00249457801775679,1
"X2932",8.20698486799694,3.97176591926777,0.00477254696968836,1
"X2933",8.36159566092617,4.17110326076931,0.0148332857266199,1
"X2934",-9.97110982838228,-4.77825338197882,0.00281033840039692,1
"X2935",11.7123658562988,5.22446012030263,0.00730045185005437,1
"X2936",8.5738671634175,4.15294206028988,0.00476063408017169,1
"X2937",9.40954146200492,2.74287168878152,0.00391573837920931,1
"X2938",0.0874728329273133,-3.3168091655427,0.000367986676353359,1
