"F1","SE_F1"
-0.807128874052058,0.0370806880507314
0.903975249598606,0.357310642300677
-1.20279296701336,0.0312022608081677
-1.32407919153049,0.102073807519994
0.962507843739755,0.360502562219599
-0.222915679290646,0.0792912104605751
-0.0620316426428377,0.117577793371096
-0.00963051615393331,0.125280205390124
1.00663110168331,0.379884915311886
-2.15492383327509,0.377700917833358
0.936273960684335,0.359500173438933
-2.25547401203738,0.424055286828332
1.95687539084627,0.62560890318674
1.95687539084627,0.62560890318674
-0.587770016348696,0.047924762816226
-0.599844668882911,0.00732805623128287
0.962752411299005,0.376376266558216
-0.291554994740616,0.101143474141389
-0.363629551712698,0.0774431071873595
-0.599763747316206,0.00800971103160666
0.983752805012342,0.360974692963428
-0.632182552775537,0.0734907818724282
0.192948602913785,0.189424242390619
-0.598785631146917,0.0156653004434557
-0.529572011817606,0.0955354044482554
-2.2760395120614,0.433358099354779
-0.600061965732415,0.00672546533873534
-1.20294206908812,0.0314099927800623
-2.25547401203738,0.424055286828332
-1.77015356026463,0.209356031149366
-0.113897866042186,0.110721216316779
-0.799903744712576,0.0045884901558747
0.0418730936032025,0.131232347481203
-0.156045514200922,0.0934040989741861
-0.304643515322392,0.101014829564708
0.196810933826267,0.170876805447556
-1.00677432079389,0.0361861180507979
0.92236601341701,0.358665602089219
0.922365058680942,0.358665343928738
-0.800031244002144,0.00329748141679816
-1.66908147466858,0.170384075049103
-0.97495162432824,0.0661995141877126
-1.52944820519902,0.131559699823545
-0.589985843881166,0.0436235083458742
-2.15492383327511,0.377700917833349
0.983752805012342,0.360974692963428
1.01914978488729,0.360905481744286
-1.36790082597855,0.0917722413878041
-0.396400478912497,0.0315300028871119
-0.99476873717033,0.0319313735602126
-0.686013039807918,0.0990170904964765
-0.202543447894067,0.0741581735642668
0.371008623076458,0.237229666414631
-0.599867278098596,0.00712385085800144
-0.39835757332146,0.0273866209366909
0.983753900462398,0.360974941439118
0.983753841058717,0.36097491442935
-0.80010339556598,0.00473713780310115
1.01914978488729,0.360905481744286
1.01915048960497,0.360905484787187
-0.052203958930437,0.120706174144084
1.0024570502954,0.361072493379303
-0.535009780123663,0.0936774871616988
0.0658526825263188,0.136696229078883
0.597754866998007,0.296334067593726
0.316771238937806,0.205693103107007
-0.343674515861974,0.0903644915355974
-0.453280396820755,0.0884901333871852
-0.885595259605626,0.098957114293176
-0.396771546292683,0.030540179637629
-0.599805573662317,0.00763087092321613
-0.598205985029866,0.018924474433019
-0.600262086421389,0.00824460004167898
-0.628842113142365,0.0702614750168379
-0.578247915595599,0.062269716251739
-0.633870351393564,0.075013137592373
-0.813320545284091,0.0498666662432708
0.667374313233925,0.315757847458431
-0.799541841096678,0.00958288066346114
-0.800072759496411,0.00411872462446196
0.280712163125308,0.215237287601982
-0.457243106252171,0.0904604326429353
1.01915103351061,0.360905609513841
1.00663189642263,0.379884993878926
-0.429149462373749,0.0707909845271049
1.35206731498565,0.475300415095722
-0.209204018863155,0.0758247024278933
0.158605277284247,0.186777981513765
-0.228625827288161,0.0831574581534196
-0.59343091724285,0.0356558160261918
0.313210805948607,0.323231283154638
0.313210805948607,0.323231283154638
-0.401179838902917,0.0270533182948032
-0.405648077381698,0.0358970057896191
-0.79997308259124,0.00320151776327184
-0.599063895315236,0.013830052094923
-0.599063895315236,0.013830052094923
-0.404574730384323,0.033426609756176
-0.394700026521116,0.0350511188100167
-2.15492382811706,0.377700916953451
-2.22166893969913,0.408565581574121
-2.15492382811704,0.37770091695346
-2.22166899893493,0.408565596969766
-0.598981584801291,0.014403166955232
-0.0101510941389716,0.129686040012991
-1.82062372567795,0.337779272992986
-0.415912154016728,0.0547543429526005
-0.595369485959943,0.0300937370043219
-0.448061928498805,0.0855447631983647
-0.80873919399283,0.0408837896528409
-0.133027234132969,0.102026668851755
-0.77238943649423,0.0689911247385734
-0.799671081162175,0.00813944552204975
-0.400344067538137,0.0263591045927275
1.00044949446644,0.361077305092049
-2.2760395120614,0.433358099354779
-2.25547401203738,0.424055286828332
0.888609187970444,0.355856527349406
-2.25547401203738,0.424055286828332
-2.28588833168467,0.437841237924948
-1.61138436574211,0.153152906447923
-0.800748983226528,0.0122264386945454
-2.27604006633863,0.433358326832222
0.303746818033092,0.201705875215096
-0.404266265033952,0.0327250435838911
1.0066297557454,0.379884479884459
0.49612221281905,0.30118967550585
0.496122869484024,0.301189930669267
0.356465857050741,0.21826151889876
-0.123378882947189,0.109686684230199
0.0333250900903891,0.132859175607107
-2.2012145762481,0.399145222583869
-2.20121458161253,0.399145223434283
-2.20121458161253,0.399145223434283
-2.2012145762481,0.399145222583869
-1.01673912646631,0.0553884195057689
-0.698204031185686,0.0999839395765582
-0.995965611139954,0.0281324014671029
-1.19361052608051,0.0385277964279307
-1.34258212763613,0.100055813114534
-0.800124173945159,0.00512476759448515
-0.379607256605707,0.0609572297218051
0.983752805012342,0.360974692963428
0.420540173564695,0.239031237578807
0.0629265582215077,0.165924603281331
-0.216753010599529,0.0777829762359388
-1.41498276846651,0.0941723596157731
-1.00240518445198,0.0218316015292774
0.7871945659735,0.416973690214808
0.698728204659038,0.323603019903281
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
0.98375285789746,0.360974716629121
0.98375285789746,0.360974716629121
1.31453786488513,0.481976470823502
0.7871945659735,0.416973690214808
0.983752864415741,0.360974719973115
0.983752864415741,0.360974719973115
0.983752864415741,0.360974719973115
0.698728204659038,0.323603019903281
0.698728790097014,0.323603297383146
1.31453786488513,0.481976470823502
0.48173201996514,0.259379389184829
0.983752864415741,0.360974719973115
0.48173201996514,0.259379389184829
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
0.98375285789746,0.360974716629121
0.98375285789746,0.360974716629121
0.98375285789746,0.360974716629121
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
0.0192828120492353,0.127428010004994
0.698728204659038,0.323603019903281
-0.491914275320407,0.0996922119828291
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
0.98375285789746,0.360974716629121
1.31453786488513,0.481976470823502
0.983752864415741,0.360974719973115
0.983752864415741,0.360974719973115
0.983752864415741,0.360974719973115
0.48173201996514,0.259379389184829
0.698728204659038,0.323603019903281
0.48173201996514,0.259379389184829
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
1.31453786488513,0.481976470823502
0.98375285789746,0.360974716629121
1.31453786488513,0.481976470823502
0.98375285789746,0.360974716629121
-1.01331950767825,0.0498674149540409
-0.996732282370336,0.025375140678469
1.00245634633576,0.361072480172619
