criterion_id,a_instruction_following,b,exportable,source_criterion_count
ifb_0000_c01,1.2517813367482113,-0.07998369937479603,True,2250
ifb_0000_c02,1.4970899395658273,0.6317262374400038,True,2250
ifb_0000_c03,2.1763821723992463,1.025647287035089,True,2250
ifb_0001_c01,0.6700335367436759,-0.7545306115032071,True,2250
ifb_0001_c02,0.6044774213935877,-0.6181191213885279,True,2250
ifb_0001_c03,0.7738415616668796,-0.11421885572246736,True,2250
ifb_0001_c04,0.6785964618484391,0.301422818301786,True,2250
ifb_0002_c01,0.7976898954654411,0.3332058717318168,True,2250
ifb_0002_c02,1.521788065276475,2.10238954304021,True,2250
ifb_0002_c03,0.8850903731333596,0.4783813747501803,True,2250
ifb_0003_c01,2.9296050551237336,-1.6711317678237483,True,2250
ifb_0003_c02,1.2154105970696931,-1.3659838527311041,True,2250
ifb_0003_c03,0.7821116857460119,-0.5697744568804537,True,2250
ifb_0003_c04,1.6694845505373834,-0.009849991144232437,True,2250
ifb_0003_c05,1.0844590603273117,-1.936606373161197,True,2250
ifb_0003_c06,1.3226079479565953,0.08681711822538914,True,2250
ifb_0004_c01,5.77231940565213,-27.822330327518053,True,2250
ifb_0004_c02,2.0739881872697135,-6.725509735572422,True,2250
ifb_0004_c03,2.151324197555356,-4.355504504867493,True,2250
ifb_0004_c04,1.5460724304433975,-3.53431485557641,True,2250
ifb_0005_c01,0.628068033364789,-0.21292932290501426,True,2250
ifb_0006_c01,1.3560357864808912,-3.18939989100288,True,2250
ifb_0006_c02,1.4133665251668033,-3.041106655446766,True,2250
ifb_0007_c01,0.5911976557463386,-1.4050531695557877,True,2250
ifb_0007_c02,1.6327693411534367,-1.9408412761859644,True,2250
ifb_0007_c03,1.3377707995145462,-1.8487794659077734,True,2250
ifb_0007_c04,2.1458422505072092,-1.572724648351454,True,2250
ifb_0008_c01,1.820260266588459,0.22945353417172906,True,2250
ifb_0008_c02,0.3651795539924526,-0.4341222809693689,True,2250
ifb_0008_c03,0.9612411564511205,-0.10770109278993986,True,2250
ifb_0008_c04,1.8508508118885847,0.029636094131824397,True,2250
ifb_0008_c05,2.5529504487024384,1.4949658623304365,True,2250
ifb_0009_c01,1.438909249413233,-1.1478049312242729,True,2250
