question_id,model,benchmark,predicted,gold,result,scoring_method
sciq_00000,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00001,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00002,HuggingFaceTB/SmolLM2-360M,sciq,A,D,wrong,loglikelihood
sciq_00003,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00004,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00005,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00006,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00007,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00008,HuggingFaceTB/SmolLM2-360M,sciq,A,C,wrong,loglikelihood
sciq_00009,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00010,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00011,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00012,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00013,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00014,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00015,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00016,HuggingFaceTB/SmolLM2-360M,sciq,B,C,wrong,loglikelihood
sciq_00017,HuggingFaceTB/SmolLM2-360M,sciq,B,D,wrong,loglikelihood
sciq_00018,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00019,HuggingFaceTB/SmolLM2-360M,sciq,C,C,correct,loglikelihood
sciq_00020,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00021,HuggingFaceTB/SmolLM2-360M,sciq,A,B,wrong,loglikelihood
sciq_00022,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00023,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00024,HuggingFaceTB/SmolLM2-360M,sciq,B,C,wrong,loglikelihood
sciq_00025,HuggingFaceTB/SmolLM2-360M,sciq,C,D,wrong,loglikelihood
sciq_00026,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00027,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00028,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00029,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00030,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00031,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00032,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00033,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00034,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
sciq_00035,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00036,HuggingFaceTB/SmolLM2-360M,sciq,A,A,correct,loglikelihood
sciq_00037,HuggingFaceTB/SmolLM2-360M,sciq,A,B,wrong,loglikelihood
sciq_00038,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00039,HuggingFaceTB/SmolLM2-360M,sciq,D,D,correct,loglikelihood
sciq_00040,HuggingFaceTB/SmolLM2-360M,sciq,B,B,correct,loglikelihood
