question_id,model,benchmark,predicted,gold,result,scoring_method
sciq_00000,ibm-granite/granite-3.1-2b-instruct,sciq,A,C,wrong,loglikelihood
sciq_00001,ibm-granite/granite-3.1-2b-instruct,sciq,D,D,correct,loglikelihood
sciq_00002,ibm-granite/granite-3.1-2b-instruct,sciq,A,D,wrong,loglikelihood
sciq_00003,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00004,ibm-granite/granite-3.1-2b-instruct,sciq,D,D,correct,loglikelihood
sciq_00005,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00006,ibm-granite/granite-3.1-2b-instruct,sciq,B,B,correct,loglikelihood
sciq_00007,ibm-granite/granite-3.1-2b-instruct,sciq,D,D,correct,loglikelihood
sciq_00008,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00009,ibm-granite/granite-3.1-2b-instruct,sciq,B,D,wrong,loglikelihood
sciq_00010,ibm-granite/granite-3.1-2b-instruct,sciq,D,D,correct,loglikelihood
sciq_00011,ibm-granite/granite-3.1-2b-instruct,sciq,D,A,wrong,loglikelihood
sciq_00012,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00013,ibm-granite/granite-3.1-2b-instruct,sciq,B,B,correct,loglikelihood
sciq_00014,ibm-granite/granite-3.1-2b-instruct,sciq,D,D,correct,loglikelihood
sciq_00015,ibm-granite/granite-3.1-2b-instruct,sciq,A,A,correct,loglikelihood
sciq_00016,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00017,ibm-granite/granite-3.1-2b-instruct,sciq,B,D,wrong,loglikelihood
sciq_00018,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00019,ibm-granite/granite-3.1-2b-instruct,sciq,C,C,correct,loglikelihood
sciq_00020,ibm-granite/granite-3.1-2b-instruct,sciq,A,D,wrong,loglikelihood
sciq_00021,ibm-granite/granite-3.1-2b-instruct,sciq,A,B,wrong,loglikelihood
sciq_00022,ibm-granite/granite-3.1-2b-instruct,sciq,B,B,correct,loglikelihood
