question_id,model,benchmark,predicted,gold,result,scoring_method
sciq_00000,01-ai/Yi-6B-Chat,sciq,B,C,wrong,loglikelihood
sciq_00001,01-ai/Yi-6B-Chat,sciq,B,D,wrong,loglikelihood
sciq_00002,01-ai/Yi-6B-Chat,sciq,B,D,wrong,loglikelihood
sciq_00003,01-ai/Yi-6B-Chat,sciq,C,C,correct,loglikelihood
sciq_00004,01-ai/Yi-6B-Chat,sciq,B,D,wrong,loglikelihood
sciq_00005,01-ai/Yi-6B-Chat,sciq,C,C,correct,loglikelihood
sciq_00006,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00007,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00008,01-ai/Yi-6B-Chat,sciq,C,C,correct,loglikelihood
sciq_00009,01-ai/Yi-6B-Chat,sciq,A,D,wrong,loglikelihood
sciq_00010,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00011,01-ai/Yi-6B-Chat,sciq,D,A,wrong,loglikelihood
sciq_00012,01-ai/Yi-6B-Chat,sciq,C,C,correct,loglikelihood
sciq_00013,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00014,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00015,01-ai/Yi-6B-Chat,sciq,A,A,correct,loglikelihood
sciq_00016,01-ai/Yi-6B-Chat,sciq,B,C,wrong,loglikelihood
sciq_00017,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00018,01-ai/Yi-6B-Chat,sciq,D,C,wrong,loglikelihood
sciq_00019,01-ai/Yi-6B-Chat,sciq,C,C,correct,loglikelihood
sciq_00020,01-ai/Yi-6B-Chat,sciq,A,D,wrong,loglikelihood
sciq_00021,01-ai/Yi-6B-Chat,sciq,A,B,wrong,loglikelihood
sciq_00022,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00023,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00024,01-ai/Yi-6B-Chat,sciq,D,C,wrong,loglikelihood
sciq_00025,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00026,01-ai/Yi-6B-Chat,sciq,C,A,wrong,loglikelihood
sciq_00027,01-ai/Yi-6B-Chat,sciq,D,B,wrong,loglikelihood
sciq_00028,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00029,01-ai/Yi-6B-Chat,sciq,A,A,correct,loglikelihood
sciq_00030,01-ai/Yi-6B-Chat,sciq,A,B,wrong,loglikelihood
sciq_00031,01-ai/Yi-6B-Chat,sciq,C,A,wrong,loglikelihood
sciq_00032,01-ai/Yi-6B-Chat,sciq,A,D,wrong,loglikelihood
sciq_00033,01-ai/Yi-6B-Chat,sciq,A,A,correct,loglikelihood
sciq_00034,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00035,01-ai/Yi-6B-Chat,sciq,A,A,correct,loglikelihood
sciq_00036,01-ai/Yi-6B-Chat,sciq,A,A,correct,loglikelihood
sciq_00037,01-ai/Yi-6B-Chat,sciq,A,B,wrong,loglikelihood
sciq_00038,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00039,01-ai/Yi-6B-Chat,sciq,B,D,wrong,loglikelihood
sciq_00040,01-ai/Yi-6B-Chat,sciq,B,B,correct,loglikelihood
sciq_00041,01-ai/Yi-6B-Chat,sciq,D,A,wrong,loglikelihood
sciq_00042,01-ai/Yi-6B-Chat,sciq,C,D,wrong,loglikelihood
sciq_00043,01-ai/Yi-6B-Chat,sciq,D,D,correct,loglikelihood
sciq_00044,01-ai/Yi-6B-Chat,sciq,A,C,wrong,loglikelihood
sciq_00045,01-ai/Yi-6B-Chat,sciq,B,A,wrong,loglikelihood
