question_id,model,benchmark,predicted,gold,result,scoring_method
sciq_00000,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00001,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00002,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00003,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00004,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00005,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00006,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00007,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00008,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00009,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00010,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00011,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00012,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00013,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00014,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00015,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00016,Qwen/Qwen3-4B,sciq,B,C,wrong,loglikelihood
sciq_00017,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00018,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00019,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00020,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00021,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00022,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00023,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00024,Qwen/Qwen3-4B,sciq,B,C,wrong,loglikelihood
sciq_00025,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00026,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00027,Qwen/Qwen3-4B,sciq,D,B,wrong,loglikelihood
sciq_00028,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00029,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00030,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00031,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00032,Qwen/Qwen3-4B,sciq,A,D,wrong,loglikelihood
sciq_00033,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00034,Qwen/Qwen3-4B,sciq,D,B,wrong,loglikelihood
sciq_00035,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00036,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00037,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00038,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00039,Qwen/Qwen3-4B,sciq,C,D,wrong,loglikelihood
sciq_00040,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00041,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00042,Qwen/Qwen3-4B,sciq,C,D,wrong,loglikelihood
sciq_00043,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00044,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00045,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00046,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00047,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00048,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00049,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00050,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00051,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00052,Qwen/Qwen3-4B,sciq,D,B,wrong,loglikelihood
sciq_00053,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00054,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00055,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00056,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00057,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00058,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00059,Qwen/Qwen3-4B,sciq,B,B,correct,loglikelihood
sciq_00060,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00061,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00062,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00063,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00064,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00065,Qwen/Qwen3-4B,sciq,D,C,wrong,loglikelihood
sciq_00066,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00067,Qwen/Qwen3-4B,sciq,D,D,correct,loglikelihood
sciq_00068,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
sciq_00069,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00070,Qwen/Qwen3-4B,sciq,C,C,correct,loglikelihood
sciq_00071,Qwen/Qwen3-4B,sciq,A,A,correct,loglikelihood
