question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_417466,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_7081673,bigscience/bloom-1b1,arc_easy,A,B,wrong,loglikelihood
Mercury_7239733,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
NYSEDREGENTS_2015_4_8,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_7037258,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
CSZ20679,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
Mercury_7216668,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
MCAS_2001_5_19,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
Mercury_SC_413631,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_7166145,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
MSA_2013_5_6,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_SC_405199,bigscience/bloom-1b1,arc_easy,A,B,wrong,loglikelihood
NYSEDREGENTS_2015_8_28,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_SC_401777,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_7198188,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
MCAS_1998_4_11,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_LBS10784,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_7033548,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_7146195,bigscience/bloom-1b1,arc_easy,B,D,wrong,loglikelihood
NCEOGA_2013_8_36,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_415412,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_408362,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
MDSA_2008_8_35,bigscience/bloom-1b1,arc_easy,A,C,wrong,loglikelihood
NYSEDREGENTS_2015_8_21,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
VASoL_2008_5_12,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_SC_LBS10680,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
MCAS_2003_5_3,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_7074900,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
Mercury_SC_408762,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
ACTAAP_2015_5_8,bigscience/bloom-1b1,arc_easy,D,A,wrong,loglikelihood
Mercury_7263008,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
CSZ_2008_5_CSZ10233,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_7128660,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
Mercury_7100520,bigscience/bloom-1b1,arc_easy,A,C,wrong,loglikelihood
Mercury_7017728,bigscience/bloom-1b1,arc_easy,A,B,wrong,loglikelihood
Mercury_7032865,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_405057,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_7057593,bigscience/bloom-1b1,arc_easy,C,A,wrong,loglikelihood
Mercury_SC_405231,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
VASoL_2007_5_38,bigscience/bloom-1b1,arc_easy,C,A,wrong,loglikelihood
Mercury_SC_410895,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_7015978,bigscience/bloom-1b1,arc_easy,A,D,wrong,loglikelihood
ACTAAP_2010_5_5,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
Mercury_7080955,bigscience/bloom-1b1,arc_easy,B,D,wrong,loglikelihood
ACTAAP_2009_5_4,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_7017010,bigscience/bloom-1b1,arc_easy,D,A,wrong,loglikelihood
Mercury_7146108,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
NYSEDREGENTS_2012_4_12,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
VASoL_2009_5_3,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_SC_401253,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
Mercury_7235953,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_403974,bigscience/bloom-1b1,arc_easy,C,D,wrong,loglikelihood
Mercury_7241063,bigscience/bloom-1b1,arc_easy,B,C,wrong,loglikelihood
MCAS_2010_8_12015,bigscience/bloom-1b1,arc_easy,A,B,wrong,loglikelihood
Mercury_SC_402980,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_417126,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
NYSEDREGENTS_2010_8_2,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
NYSEDREGENTS_2010_8_13,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_7200533,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_SC_400707,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_SC_400380,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_7205590,bigscience/bloom-1b1,arc_easy,D,A,wrong,loglikelihood
NYSEDREGENTS_2015_4_30,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
NYSEDREGENTS_2012_4_17,bigscience/bloom-1b1,arc_easy,D,A,wrong,loglikelihood
Mercury_SC_408436,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
LEAP_2005_8_10403,bigscience/bloom-1b1,arc_easy,B,D,wrong,loglikelihood
Mercury_7108045,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_SC_402251,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_7071418,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_7084595,bigscience/bloom-1b1,arc_easy,B,D,wrong,loglikelihood
Mercury_7041335,bigscience/bloom-1b1,arc_easy,B,A,wrong,loglikelihood
Mercury_7236320,bigscience/bloom-1b1,arc_easy,A,C,wrong,loglikelihood
LEAP__5_10308,bigscience/bloom-1b1,arc_easy,B,A,wrong,loglikelihood
Mercury_7068425,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_SC_401308,bigscience/bloom-1b1,arc_easy,C,A,wrong,loglikelihood
NYSEDREGENTS_2008_4_18,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_7165550,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_7114923,bigscience/bloom-1b1,arc_easy,B,C,wrong,loglikelihood
Mercury_SC_408434,bigscience/bloom-1b1,arc_easy,C,D,wrong,loglikelihood
Mercury_7008453,bigscience/bloom-1b1,arc_easy,B,C,wrong,loglikelihood
NYSEDREGENTS_2010_8_14,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
NYSEDREGENTS_2015_8_24,bigscience/bloom-1b1,arc_easy,D,C,wrong,loglikelihood
NYSEDREGENTS_2008_4_6,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_400279,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
Mercury_7092190,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
Mercury_7113890,bigscience/bloom-1b1,arc_easy,A,A,correct,loglikelihood
TAKS_2009_8_17,bigscience/bloom-1b1,arc_easy,A,C,wrong,loglikelihood
AKDE&ED_2008_4_3,bigscience/bloom-1b1,arc_easy,B,B,correct,loglikelihood
Mercury_7202353,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
MCAS_2006_9_14,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
MSA_2015_5_37,bigscience/bloom-1b1,arc_easy,A,D,wrong,loglikelihood
MDSA_2010_8_22,bigscience/bloom-1b1,arc_easy,D,B,wrong,loglikelihood
MCAS_1999_4_4,bigscience/bloom-1b1,arc_easy,A,C,wrong,loglikelihood
Mercury_7247923,bigscience/bloom-1b1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_416124,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
Mercury_407530,bigscience/bloom-1b1,arc_easy,C,B,wrong,loglikelihood
Mercury_7271740,bigscience/bloom-1b1,arc_easy,C,C,correct,loglikelihood
Mercury_7026495,bigscience/bloom-1b1,arc_easy,B,C,wrong,loglikelihood
