question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_417466,mistralai/Mistral-7B-v0.1,arc_easy,A,A,correct,loglikelihood
Mercury_7081673,mistralai/Mistral-7B-v0.1,arc_easy,A,B,wrong,loglikelihood
Mercury_7239733,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
NYSEDREGENTS_2015_4_8,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
Mercury_7037258,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
CSZ20679,mistralai/Mistral-7B-v0.1,arc_easy,C,C,correct,loglikelihood
Mercury_7216668,mistralai/Mistral-7B-v0.1,arc_easy,C,C,correct,loglikelihood
MCAS_2001_5_19,mistralai/Mistral-7B-v0.1,arc_easy,C,C,correct,loglikelihood
Mercury_SC_413631,mistralai/Mistral-7B-v0.1,arc_easy,A,A,correct,loglikelihood
Mercury_7166145,mistralai/Mistral-7B-v0.1,arc_easy,C,B,wrong,loglikelihood
MSA_2013_5_6,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
Mercury_SC_405199,mistralai/Mistral-7B-v0.1,arc_easy,A,B,wrong,loglikelihood
NYSEDREGENTS_2015_8_28,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
Mercury_SC_401777,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
Mercury_7198188,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
MCAS_1998_4_11,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_LBS10784,mistralai/Mistral-7B-v0.1,arc_easy,D,B,wrong,loglikelihood
Mercury_7033548,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
Mercury_7146195,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
NCEOGA_2013_8_36,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_415412,mistralai/Mistral-7B-v0.1,arc_easy,D,D,correct,loglikelihood
Mercury_SC_408362,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
MDSA_2008_8_35,mistralai/Mistral-7B-v0.1,arc_easy,B,C,wrong,loglikelihood
NYSEDREGENTS_2015_8_21,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
VASoL_2008_5_12,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
Mercury_SC_LBS10680,mistralai/Mistral-7B-v0.1,arc_easy,A,A,correct,loglikelihood
MCAS_2003_5_3,mistralai/Mistral-7B-v0.1,arc_easy,B,B,correct,loglikelihood
Mercury_7074900,mistralai/Mistral-7B-v0.1,arc_easy,C,C,correct,loglikelihood
Mercury_SC_408762,mistralai/Mistral-7B-v0.1,arc_easy,A,A,correct,loglikelihood
ACTAAP_2015_5_8,mistralai/Mistral-7B-v0.1,arc_easy,D,A,wrong,loglikelihood
Mercury_7263008,mistralai/Mistral-7B-v0.1,arc_easy,D,C,wrong,loglikelihood
